Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
android application development tools,2900,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,140
buy uk sim card,880,0.00,0,0,0.00,170
c5650 toner,1900,0.00,0,0,0.00,58
database driven web page,2400,0.00,0,0,0.00,880
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2400
cheap ink cartridges brother,590,7.67,1,4.11,31.53,260
google android app development,590,1.77,1,8.33,14.74,260
stock photography books,480,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,4400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,36,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,3.22,1,5.84,18.78,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,0.60,1,6.38,3.83,2400
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,1.38,1,1.02,1.41,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,12100
notebook laptops,11100000,0.77,1,3.56,2.74,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2240000
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,1000000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,1.80,1,13.66,24.58,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1000000
and the wardrobe,2740000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.42,1,116.1,48.86,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,550000
best phones,1830000,3.25,1,108.26,351.65,823000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.71,1,118.22,83.52,246000
panasonic dmc,1500000,0.65,1,7.01,4.56,201000
tv 32 in,1500000,0.18,1,6.46,1.18,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.11,1,249.49,277.61,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.83,1,774.61,"2,963.23",550000
hidden object,1500000,0.77,1,274.53,210.63,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.32,1,541.76,175.33,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.84,1,1809.3,"3,336.30",301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.91,1,598.42,543.17,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.28,1,10.27,13.17,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.44,1,20.58,29.54,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,15.75,1,10.72,168.77,450000
canon cameras,1220000,4.28,1,3864.44,"16,530.28",450000
photos stock,823000,3.71,1,108.85,403.34,368000
nikon camera,1000000,3.01,1,225.15,678.46,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.36,1,28.92,10.51,368000
blu ray players,823000,0.44,1,62.96,27.69,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,3.20,1,2.75,8.81,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.36,1,12.89,4.65,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.51,1,55.04,82.90,450000
shoes wedding,823000,0.82,1,15.75,12.92,368000
dresses maxi,823000,0.41,1,75.17,30.95,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.05,1,48.12,50.30,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.91,1,14.85,13.53,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.51,1,6.17,3.12,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.51,1,11.13,5.62,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.51,1,27.3,13.80,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.51,1,77.07,38.95,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.51,1,74.1,37.45,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.51,1,3.35,1.69,49500
kobe bryant,1500000,0.51,1,29.85,15.09,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.55,1,48.22,26.48,11100000
shakira,16600000,0.51,1,12.7,6.42,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,57208.56,"11,584.51",24900000
youtube videos,30400000,0.59,1,768.11,451.24,3350000
lady gaga,24900000,2.50,1,3.97,9.93,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.51,1,8.86,4.48,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,301000,0.00,0,0,0.00,4400
olympics,7480000,0.51,1,244.57,124.12,1830000
espn3,1500000,0.22,1,22.35,4.94,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,648.71,328.44,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.51,1,6.83,3.45,110000
cricket live score,3350000,0.51,1,7.98,4.03,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.76,1,30283.94,"22,969.23",16600000
iphone 4,37200000,1.11,1,3734.27,"4,162.42",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.11,1,307.41,342.09,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.51,1,5.98,3.02,246000
duracell mygrid,12100,0.00,0,0,0.00,3600
트위터,301000,0.00,0,0,0.00,14800
otterbox,1220000,9.71,1,2526.27,"24,536.42",1000000
pdanet,450000,0.51,1,23.28,11.76,246000
masterchef,2740000,0.26,1,2.96,0.77,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.37,1,1673.28,626.39,5000000
jimmy johns,1500000,0.22,1,2541.78,554.15,1500000
как жрать суши,201000,0.00,0,0,0.00,1000
dominos pizza menu,165000,2.27,1,112.52,255.58,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,165000,0.51,1,74.52,37.66,135000
applebees menu,201000,0.22,1,19.05,4.27,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,6600,0.00,0,0,0.00,170
wm gucken,1300,0.00,0,0,0.00,58
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.51,1,8.04,4.06,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,147.69,369.42,3350000
selena gomez,20400000,0.51,1,23.98,12.23,5000000
kim kardashian,13600000,0.51,1,2.78,1.41,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.51,1,18.6,9.40,1000000
haiti,4090000,0.57,1,422.97,241.52,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.52,1,86.52,44.90,6120000
jörg kachelmann,27100,0.00,0,0,0.00,210
menowin fröhlich,60500,0.00,0,0,0.00,110
mobile technology,201000,1.70,1,61.6,104.88,49500
oil spill,673000,0.63,1,50.93,32.31,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,720,0.00,0,0,0.00,58
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.31,1,5.29,1.64,4400
hcg diet,1000000,0.58,1,30.91,17.98,823000
dr oz,2240000,0.67,1,676.4,451.08,1830000
aspergers,1830000,0.71,1,329.35,234.07,673000
mcdonalds nutrition,368000,0.24,1,143.51,34.95,246000
vitamin d deficiency,301000,0.87,1,201.66,175.08,201000
appendicitis symptoms,135000,0.51,1,4.27,2.16,90500
cholera,673000,0.51,1,32.1,16.22,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.64,1,580.98,374.48,165000
donate to haiti,5400,0.00,0,0,0.00,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.00,0,0,0.00,4400
doctors without borders,201000,0.15,1,94.29,14.53,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,0.76,1,32.45,24.51,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.27,1,3.78,1.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.23,1,364.61,82.79,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.87,1,26.53,23.20,135000
chatroulette,20400000,0.28,1,116.12,32.56,2240000
friv,68000000,0.20,1,2.24,0.45,1500000
myxer,550000,0.51,1,14.65,7.40,550000
twitter,151000000,2.51,1,1061.73,"2,659.85",30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,5.00,1,159.16,796.34,338000000
insurance,55600000,4.33,1,13333.94,"57,698.75",24900000
loans,20400000,9.86,1,8435.31,"83,153.87",11100000
mortgage,16600000,2.33,1,6310.9,"14,701.47",9140000
attorney,16600000,1.01,1,6603.4,"6,699.04",11100000
credit,101000000,2.82,1,2188.71,"6,175.34",37200000
lawyer,13600000,1.17,1,2088.43,"2,446.30",7480000
donate,2740000,0.87,1,696.21,608.67,1220000
degree,16600000,2.77,1,284.25,787.93,9140000
hosting,11100000,4.98,1.02,1718.89,"8,560.22",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,9.79,1,501.17,"4,907.43",246000
trading,20400000,2.44,1,2086.38,"5,084.04",6120000
software,151000000,2.58,1,69.76,180.16,24900000
recovery,20400000,2.63,1,168.73,444.54,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,1.22,1,6.67,8.13,165000
classes,68000000,4.57,1,69.52,317.61,24900000
rehab,6120000,1.45,1,2251.21,"3,272.59",2740000
treatment,37200000,1.53,1,608.12,927.94,16600000
cord blood,135000,18.03,1,181.81,"3,277.79",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,5.01,1,106.67,534.07,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.99,1,12.62,25.06,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.00,0,0,0.00,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,17.46,1,56.07,978.88,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.11,1,48.74,5.18,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,50.45,10.20,27100
at t wireless,673000,0.41,1,9.59,3.93,368000
home equity loan,165000,4.12,1,193.38,796.17,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,10.95,1,4002.86,"43,830.59",83100000
laser hair removal maryland,1900,2.38,1,10.86,25.87,1600
mesothelioma,246000,8.32,1,860.29,"7,153.95",135000
buy gift card,201000,2.09,1,136.13,285.17,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,17.57,1,6.63,116.49,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,1.60,1,6.79,10.89,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.70,1,11.82,8.22,22200
federal criminal defense attorney,2400,1.29,1,6.63,8.58,1900
laser hair removal manhattan,1000,6.49,1,15.51,100.59,720
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,8.61,1,22.1,190.22,4400
hair removal chicago,4400,1.02,1,4.44,4.51,3600
at and t cell phones,90500,0.00,0,0,0.00,74000
refinance with bad credit,27100,2.30,1,13.54,31.17,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,4.59,1,28.6,131.39,880
primary pulmonary hypertension,5400,1.40,1,10.91,15.30,2900
miami personal injury attorney,5400,68.45,1,6.43,439.91,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,12.96,1.01,1251.78,"16,223.29",110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,7.50,1,182.99,"1,371.79",135000
google adsense,1220000,0.51,1,443.85,224.29,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,2.70,1,30.76,83.02,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,9900,38.11,1,6.94,264.54,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.90,1,18.8,16.92,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.51,1,183.14,276.65,33100
mortgage rates refinancing,22200,3.16,1,10.95,34.56,18100
attorney law lemon,5400,20.72,1,25.35,525.25,4400
consolidate student loans,49500,1.87,1,112.63,210.21,49500
home equity loans,135000,10.27,1,283.37,"2,908.84",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,14800
home equity loan rates,22200,2.30,1,103.32,237.83,18100
auto insurance quotes,201000,11.23,1,6093.83,"68,418.85",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.21,1,6.88,1.48,40500
auto century insurance,9900,3.87,1,8.37,32.39,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,1.21,1,31.83,38.42,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,0.00,0,0,0.00,1900
refinancing with bad credit,22200,10.44,1,17.53,183.14,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,5.92,1,56.35,333.56,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,3.96,1,45.32,179.45,135000
student loan consolidate,49500,1.82,1,8.2,14.91,49500
consolidate loans,74000,0.96,1,33.07,31.65,60500
secured loans,110000,0.42,1,11.63,4.94,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,8.57,1,26.84,230.14,8100
los angeles dui lawyer,8100,2.91,1,9.3,27.08,8100
att prepaid,110000,1.79,1,70.33,126.07,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,6.20,1,51.29,317.98,9900
comcast high speed,14800,0.15,1,8.7,1.32,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,0.00,0,0,0.00,4400
michigan personal injury,6600,0.00,0,0,0.00,4400
automobile law lemon,5400,0.43,1,5.81,2.50,5400
cheap insurance life term,8100,2.84,1,21.51,61.12,5400
home loans refinancing,14800,2.99,1,20.53,61.43,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,22.85,1,370.24,"8,458.83",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,0.78,1,9.13,7.09,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,5.02,1,376.3,"1,890.30",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,2.51,1,21.93,54.98,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,3.59,1,59.49,213.41,33100
adsense,4090000,0.28,1,928.56,263.76,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,1.00,1,6.92,6.95,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,1.14,1,6.05,6.88,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,8.84,1,15.64,138.29,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,11.90,1,241.55,"2,874.61",110000
cheap insurance medical,12100,6.59,1,41.02,270.44,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,14.76,1,21.43,316.24,1000
home refinance loans,22200,27.81,1,9.95,276.60,14800
eloan,27100,1.43,1,6.19,8.87,14800
life insurance quote,165000,9.23,1,742.25,"6,852.66",110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,0.00,0,0,0.00,2900
