Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.79,1,112.04,88.47,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.46,1,9.73,4.44,450000
nikon coolpix,1830000,0.85,1,454.76,386.64,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.54,1,3.39,1.84,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.73,1,680.27,"2,536.88",550000
hidden object,1500000,0.61,1,229.71,139.04,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.54,1,609.98,327.59,368000
camcorders with camera,1220000,1.50,1,4.74,7.09,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.56,1,1819.09,"2,841.84",301000
fujifilm finepix,1220000,0.20,1,5.92,1.20,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.38,1,406.55,153.62,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,3.17,1,37.98,120.32,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.38,1,3.94,1.50,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,22.12,1,13.33,294.90,450000
canon cameras,1220000,2.83,1,2316.09,"6,558.66",450000
photos stock,823000,2.83,1,134.34,380.11,368000
nikon camera,1000000,11.68,1,520.09,"6,072.69",368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.29,1,3.86,1.12,368000
blu ray players,823000,0.35,1,63.33,21.91,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.57,1,4.08,2.32,-
led tv by samsung,1000000,2.98,1,2.09,6.24,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.55,1,49.37,27.11,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.41,1,29.63,41.71,450000
shoes wedding,823000,0.51,1,7.76,3.92,368000
dresses maxi,823000,1.36,1,36.37,49.32,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.93,1,26.28,24.47,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.73,1,42.86,31.16,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.51,1,4.26,2.15,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.51,1,16.63,8.40,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.51,1,7.53,3.80,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.51,1,314.22,158.79,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.51,1,39.58,20.00,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.51,1,11.3,5.71,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.51,1,45.77,23.13,11100000
shakira,16600000,0.00,0,0,0.00,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,52229.84,"10,581.58",24900000
youtube videos,30400000,0.36,1,513.99,185.06,3350000
lady gaga,24900000,0.00,0,0,0.00,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.00,0,0,0.00,5000000
grooveshark,9140000,0.51,1,2.4,1.21,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.55,1,36.12,19.83,1830000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,789.32,402.61,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.51,1,2,1.01,110000
cricket live score,3350000,0.51,1,2.31,1.17,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.63,1,6444.92,"4,066.13",16600000
iphone 4,37200000,1.22,1,2580.59,"3,141.00",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.21,1,259.93,313.68,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.62,1,1.57,0.97,246000
duracell mygrid,12100,1.12,1,12.17,13.59,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.17,1,2509.87,"23,023.91",1000000
pdanet,450000,0.51,1,19.17,9.69,246000
masterchef,2740000,0.28,1,4.48,1.24,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.36,1,711.8,253.58,5000000
jimmy johns,1500000,0.23,1,2752.55,638.85,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.15,1,85.91,98.91,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,79.09,39.97,135000
applebees menu,201000,0.37,1,71.3,26.69,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.51,1,2.54,1.28,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.51,1,2.28,1.15,5000000
kim kardashian,13600000,0.51,1,2.27,1.15,6120000
miley cyrus,11100000,0.51,1,7.17,3.62,2740000
taylor lautner,2240000,0.51,1,5.27,2.66,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.51,1,14.34,7.25,1000000
haiti,4090000,0.52,1,238.6,124.00,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.52,1,19.32,9.96,4090000
earthquake,13600000,0.51,1,69.12,35.05,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,3.26,1,32.09,104.72,49500
oil spill,673000,0.70,1,60.68,42.54,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.18,1,6.36,7.50,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.50,1,16.08,7.97,823000
dr oz,2240000,0.74,1,950.53,701.88,1830000
aspergers,1830000,0.66,1,247.08,162.90,673000
mcdonalds nutrition,368000,0.25,1,393.27,96.56,246000
vitamin d deficiency,301000,0.99,1,170.62,168.28,201000
appendicitis symptoms,135000,0.51,1,22.56,11.40,90500
cholera,673000,0.51,1,28.84,14.58,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.60,1,482.11,288.72,165000
donate to haiti,5400,2.32,1,12.2,28.27,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,3.79,1,9.23,34.96,4400
doctors without borders,201000,0.19,1,70.34,13.62,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.81,1,6.72,5.48,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,0.51,1,46.14,23.31,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.36,1,400.65,145.59,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.69,1,16.05,11.05,135000
chatroulette,20400000,0.25,1,96.75,24.28,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,1.31,1,3.33,4.37,550000
twitter,151000000,2.57,1,41.32,106.28,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,12.45,1,104.62,"1,302.22",338000000
insurance,55600000,4.40,1,14591.62,"64,168.14",24900000
loans,20400000,8.83,1,7903,"69,796.57",11100000
mortgage,16600000,2.47,1,4589.29,"11,330.07",9140000
attorney,16600000,1.14,1,3932.56,"4,465.24",11100000
credit,101000000,1.79,1,1133.2,"2,024.88",37200000
lawyer,13600000,1.36,1,1894.06,"2,574.43",7480000
donate,2740000,1.28,1,610.17,782.49,1220000
degree,16600000,2.78,1,357.28,991.60,9140000
hosting,11100000,6.24,1.02,1854.77,"11,573.52",2740000
claim,7480000,0.65,1,5.51,3.58,3350000
conference call,450000,8.17,1,650.81,"5,314.42",246000
trading,20400000,2.15,1,1198.32,"2,571.00",6120000
software,151000000,2.50,1,81.29,203.36,24900000
recovery,20400000,4.28,1,190.67,815.59,7480000
transfer,45500000,0.83,1,10.92,9.08,11100000
gas electricity,368000,0.56,1,14.15,7.87,165000
classes,68000000,1.01,1,67.69,68.65,24900000
rehab,6120000,1.54,1,2109.49,"3,251.47",2740000
treatment,37200000,2.31,1,9.27,21.46,16600000
cord blood,135000,16.55,1,252.21,"4,173.90",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,4.83,1,5.26,25.40,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.21,1,4.33,0.90,22200
yahoo web hosting,33100,10.33,1,142.39,"1,470.29",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,17.16,1,5.07,86.96,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.45,1,5.55,8.06,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.74,1,5.16,3.81,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,45.09,1,70.71,"3,188.72",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.12,1,16.65,1.95,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,20.7,4.21,27100
at t wireless,673000,0.36,1,63.7,22.66,368000
home equity loan,165000,3.72,1,214.38,797.61,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,7.90,1,1589.25,"12,551.72",83100000
laser hair removal maryland,1900,0.36,1,4.11,1.48,1600
mesothelioma,246000,8.45,1,859.34,"7,259.31",135000
buy gift card,201000,2.10,1,63.99,134.57,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,5.19,1,5.55,28.80,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.60,1,11.11,6.64,22200
federal criminal defense attorney,2400,3.86,1,10.08,38.91,1900
laser hair removal manhattan,1000,17.93,1,14.36,257.62,720
att prepaid wireless,6600,9.71,1,2.6,25.26,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,4.66,1,9.43,43.97,3600
at and t cell phones,90500,37.85,1,11.26,426.29,74000
refinance with bad credit,27100,3.31,1,41.37,137.05,22200
malignant mesothelioma,6600,4.08,1,5.47,22.31,2900
lease management software,1600,3.91,1,9.08,35.53,880
primary pulmonary hypertension,5400,0.60,1,40.31,24.15,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,7.75,1.01,1081.55,"8,382.77",110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,13.21,1,260.5,"3,440.31",135000
google adsense,1220000,2.10,1,388.05,815.42,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,1.72,1,38.51,66.18,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.51,1,2.54,1.29,8100
symptoms of mesothelioma,9900,15.40,1,10.39,160.02,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.40,1,18.5,7.47,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,3.13,1,4.69,14.71,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,4.63,1,7.55,34.98,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.81,1,266.12,482.12,33100
mortgage rates refinancing,22200,3.89,1,16.49,64.13,18100
attorney law lemon,5400,1.85,1,6.58,12.19,4400
consolidate student loans,49500,1.28,1,181.18,231.71,49500
home equity loans,135000,14.51,1,179.11,"2,599.10",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,14.91,1,4.79,71.45,14800
home equity loan rates,22200,4.42,1,73.43,324.43,18100
auto insurance quotes,201000,12.53,1,6502.44,"81,502.70",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,1.78,1,4.45,7.93,4400
equity loan rates,22200,15.27,1,4.64,70.82,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,17.90,1,5.66,101.25,1900
second mortgages,49500,0.31,1,5.85,1.81,40500
auto century insurance,9900,6.06,1,10.36,62.81,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,2.72,1,42.24,115.08,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,8.50,1,2.31,19.64,1900
refinancing with bad credit,22200,42.18,1,4.36,183.80,18100
home equity line of credit rates,9900,0.89,1,5.35,4.76,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,3.57,1,110.88,395.30,6600
pay per click affiliate,8100,5.57,1,10.09,56.13,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,3.99,1,40.96,163.51,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,8.80,1,25.54,224.75,60500
secured loans,110000,3.50,1,14.38,50.30,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,4.06,1,4.98,20.25,8100
los angeles dui lawyer,8100,3.44,1,10.06,34.55,8100
att prepaid,110000,1.40,1,80.25,112.14,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.66,1,4.43,2.91,2400
laser hair removal new york,12100,10.95,1,63.64,696.93,9900
comcast high speed,14800,1.82,1,5.06,9.21,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,5.62,1,5.56,31.21,4400
michigan personal injury,6600,0.61,1,5.17,3.14,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,9.94,1,19.01,188.84,5400
home loans refinancing,14800,1.92,1,64.65,123.92,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,27.99,1,294.39,"8,239.89",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,5.03,1,43.34,217.94,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,6.49,1,432.18,"2,805.90",110000
refinancing my home,1900,1.44,1,7.63,10.99,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,1.36,1,4.93,6.69,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,7.09,1,4.95,35.07,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,2.87,1,54.03,154.81,33100
adsense,4090000,0.24,1,1242.76,303.71,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,10.32,1,22.7,234.11,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,23.48,1,428.52,"10,063.25",110000
cheap insurance medical,12100,5.25,1,88.48,464.64,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,42.97,1,11.69,502.35,1000
home refinance loans,22200,3.78,1,5.95,22.46,14800
eloan,27100,0.00,0,0,0.00,14800
life insurance quote,165000,8.86,1,1176.85,"10,424.79",110000
cheap life assurance,27100,0.00,0,0,0.00,18100
