Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.79,1,112.23,88.56,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.46,1,9.75,4.45,450000
nikon coolpix,1830000,0.85,1,455.26,386.48,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.56,1,3.31,1.84,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.74,1,678.2,2,538.45,550000
hidden object,1500000,0.60,1,230.11,139.12,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.54,1,608.63,327.65,368000
camcorders with camera,1220000,1.50,1,4.73,7.08,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.56,1,1825.68,2,843.53,301000
fujifilm finepix,1220000,0.20,1,5.9,1.19,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.38,1,406.67,153.59,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,3.04,1,39.52,120.23,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.38,1,3.94,1.49,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,22.30,1,13.23,295.05,450000
canon cameras,1220000,2.83,1,2317.59,6,559.29,450000
photos stock,823000,2.83,1,134.1,380.13,368000
nikon camera,1000000,11.76,1,516.54,6,076.51,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.29,1,3.84,1.12,368000
blu ray players,823000,0.35,1,63.2,21.92,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.57,1,4.08,2.32,-
led tv by samsung,1000000,2.99,1,2.09,6.24,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.55,1,49.24,27.00,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.41,1,29.57,41.75,450000
shoes wedding,823000,0.51,1,7.77,3.93,368000
dresses maxi,823000,1.36,1,36.27,49.42,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.94,1,26.15,24.48,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.73,1,42.91,31.15,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.51,1,4.24,2.14,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.51,1,16.61,8.39,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.51,1,7.52,3.80,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.51,1,313.83,158.60,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.51,1,39.7,20.06,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.51,1,11.36,5.74,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.51,1,46.01,23.25,11100000
shakira,16600000,0.00,0,0,0.00,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,51953.99,10,526.16,24900000
youtube videos,30400000,0.36,1,514.32,184.98,3350000
lady gaga,24900000,0.00,0,0,0.00,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.00,0,0,0.00,5000000
grooveshark,9140000,0.51,1,2.41,1.22,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.55,1,36.22,19.85,1830000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,789.2,402.55,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.51,1,2,1.01,110000
cricket live score,3350000,0.51,1,2.32,1.17,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.63,1,6441.66,4,065.46,16600000
iphone 4,37200000,1.22,1,2577.8,3,141.36,7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.21,1,259.93,313.74,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.62,1,1.58,0.98,246000
duracell mygrid,12100,1.12,1,12.1,13.58,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.19,1,2507.36,23,031.38,1000000
pdanet,450000,0.51,1,19.23,9.72,246000
masterchef,2740000,0.28,1,4.48,1.24,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.36,1,712.79,253.49,5000000
jimmy johns,1500000,0.23,1,2744.38,637.20,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.16,1,85.38,98.95,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,79.01,39.93,135000
applebees menu,201000,0.37,1,71.24,26.67,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.51,1,2.55,1.29,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.51,1,2.29,1.16,5000000
kim kardashian,13600000,0.51,1,2.28,1.15,6120000
miley cyrus,11100000,0.51,1,7.19,3.64,2740000
taylor lautner,2240000,0.51,1,5.27,2.66,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.51,1,14.33,7.24,1000000
haiti,4090000,0.52,1,239.13,124.16,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.51,1,19.38,9.97,4090000
earthquake,13600000,0.51,1,69.32,35.12,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,3.25,1,32.19,104.70,49500
oil spill,673000,0.70,1,60.92,42.54,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.19,1,6.33,7.51,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.50,1,16.07,7.97,823000
dr oz,2240000,0.74,1,951.42,701.83,1830000
aspergers,1830000,0.66,1,247.55,163.12,673000
mcdonalds nutrition,368000,0.25,1,392.83,96.45,246000
vitamin d deficiency,301000,0.99,1,170.72,168.36,201000
appendicitis symptoms,135000,0.51,1,22.62,11.43,90500
cholera,673000,0.51,1,28.87,14.59,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.60,1,482.06,288.78,165000
donate to haiti,5400,2.33,1,12.12,28.28,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,3.81,1,9.18,34.98,4400
doctors without borders,201000,0.19,1,70.02,13.57,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.81,1,6.71,5.47,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,0.51,1,46.09,23.28,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.36,1,399.45,145.41,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.69,1,16.04,11.02,135000
chatroulette,20400000,0.25,1,96.35,24.19,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,1.30,1,3.35,4.35,550000
twitter,151000000,2.57,1,41.44,106.56,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,12.41,1,105.13,1,304.10,338000000
insurance,55600000,4.39,1,14615.13,64,160.81,24900000
loans,20400000,8.92,1,7828.86,69,836.52,11100000
mortgage,16600000,2.46,1,4603.44,11,331.16,9140000
attorney,16600000,1.13,1,3942.61,4,464.09,11100000
credit,101000000,1.79,1,1131.07,2,025.55,37200000
lawyer,13600000,1.35,1,1901.23,2,575.31,7480000
donate,2740000,1.28,1,612.07,782.54,1220000
degree,16600000,2.77,1,359.36,995.91,9140000
hosting,11100000,6.27,1.02,1847.04,11,576.34,2740000
claim,7480000,0.65,1,5.52,3.59,3350000
conference call,450000,8.17,1,650.25,5,314.57,246000
trading,20400000,2.15,1,1198.47,2,570.89,6120000
software,151000000,2.50,1,81.5,203.87,24900000
recovery,20400000,4.26,1,191.76,817.30,7480000
transfer,45500000,0.83,1,10.98,9.10,11100000
gas electricity,368000,0.56,1,14.1,7.88,165000
classes,68000000,1.01,1,68.14,68.75,24900000
rehab,6120000,1.54,1,2116.15,3,251.89,2740000
treatment,37200000,2.30,1,9.32,21.45,16600000
cord blood,135000,16.60,1,251.47,4,174.94,74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,4.82,1,5.27,25.40,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.21,1,4.29,0.92,22200
yahoo web hosting,33100,10.32,1,142.52,1,470.22,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,17.08,1,5.09,86.93,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.45,1,5.55,8.06,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.74,1,5.18,3.83,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,44.94,1,70.93,3,187.71,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.12,1,16.54,1.94,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,20.67,4.21,27100
at t wireless,673000,0.36,1,63.39,22.72,368000
home equity loan,165000,3.72,1,214.34,797.68,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,7.90,1,1588.1,12,551.26,83100000
laser hair removal maryland,1900,0.36,1,4.11,1.48,1600
mesothelioma,246000,8.43,1,860.7,7,259.17,135000
buy gift card,201000,2.11,1,63.94,134.69,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,5.17,1,5.56,28.77,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.60,1,11.09,6.63,22200
federal criminal defense attorney,2400,3.85,1,10.11,38.90,1900
laser hair removal manhattan,1000,17.90,1,14.39,257.59,720
att prepaid wireless,6600,9.68,1,2.61,25.26,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,4.65,1,9.46,43.97,3600
at and t cell phones,90500,38.01,1,11.22,426.40,74000
refinance with bad credit,27100,3.33,1,41.23,137.11,22200
malignant mesothelioma,6600,4.06,1,5.49,22.29,2900
lease management software,1600,3.99,1,8.93,35.60,880
primary pulmonary hypertension,5400,0.60,1,40.37,24.15,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,7.76,1.01,1080.76,8,386.60,110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,13.23,1,260.05,3,440.70,135000
google adsense,1220000,2.11,1,386.27,814.42,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,1.72,1,38.43,66.23,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.51,1,2.56,1.29,8100
symptoms of mesothelioma,9900,15.41,1,10.39,160.00,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.40,1,18.44,7.31,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,3.15,1,4.68,14.73,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,4.71,1,7.43,35.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.82,1,265.15,482.22,33100
mortgage rates refinancing,22200,3.90,1,16.44,64.09,18100
attorney law lemon,5400,1.86,1,6.57,12.19,4400
consolidate student loans,49500,1.28,1,181.51,231.73,49500
home equity loans,135000,14.59,1,178.24,2,600.03,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,14.98,1,4.77,71.46,14800
home equity loan rates,22200,4.44,1,73.19,324.64,18100
auto insurance quotes,201000,12.55,1,6496.83,81,509.12,135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,1.79,1,4.43,7.91,4400
equity loan rates,22200,15.33,1,4.62,70.84,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,17.83,1,5.68,101.23,1900
second mortgages,49500,0.31,1,5.84,1.81,40500
auto century insurance,9900,6.09,1,10.31,62.82,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,2.71,1,42.38,115.05,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,8.48,1,2.31,19.64,1900
refinancing with bad credit,22200,41.93,1,4.38,183.75,18100
home equity line of credit rates,9900,0.90,1,5.28,4.77,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,3.55,1,111.19,395.22,6600
pay per click affiliate,8100,5.59,1,10.05,56.14,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,4.00,1,40.91,163.55,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,8.79,1,25.55,224.75,60500
secured loans,110000,3.50,1,14.37,50.30,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,4.05,1,5,20.24,8100
los angeles dui lawyer,8100,3.42,1,10.1,34.54,8100
att prepaid,110000,1.40,1,80.2,112.10,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.66,1,4.43,2.91,2400
laser hair removal new york,12100,10.94,1,63.68,696.92,9900
comcast high speed,14800,1.83,1,5.06,9.24,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,5.60,1,5.57,31.21,4400
michigan personal injury,6600,0.61,1,5.17,3.13,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,9.94,1,19,188.85,5400
home loans refinancing,14800,1.93,1,64.32,123.94,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,28.09,1,293.38,8,241.82,18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,5.03,1,43.35,217.94,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,6.50,1,431.64,2,805.97,110000
refinancing my home,1900,1.45,1,7.58,11.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,1.36,1,4.92,6.68,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,7.10,1,4.94,35.06,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,2.87,1,53.9,154.82,33100
adsense,4090000,0.24,1,1239.24,302.84,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,10.39,1,22.55,234.22,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,23.43,1,429.49,10,061.45,110000
cheap insurance medical,12100,5.26,1,88.38,464.65,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,43.34,1,11.6,502.63,1000
home refinance loans,22200,4.11,1,5.48,22.56,14800
eloan,27100,0.00,0,0,0.00,14800
life insurance quote,165000,8.84,1,1178.98,10,423.52,110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,4.49,1,4.98,22.37,2900
