Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,2.80,1,23.02,64.36,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,1.00,1,2.78,2.78,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,4.10,1,94.25,386.87,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,1.07,1,6.09,6.51,550000
ink cartridges,1220000,8.19,1,400.32,"3,280.37",550000
hidden object,1500000,2.22,1,80.78,179.59,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,1.12,1,218.27,243.65,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,15.98,1.01,234.96,"3,754.70",301000
fujifilm finepix,1220000,0.20,1,2.61,0.53,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,2.34,1,226.81,530.19,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.13,1,43.32,49.10,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.00,0,0,0.00,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,40.56,1,12.49,506.74,450000
canon cameras,1220000,11.02,1.01,593.94,"6,543.64",450000
photos stock,823000,2.31,1,16.07,37.05,368000
nikon camera,1000000,9.80,1,112.54,"1,103.43",368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,1.13,1,2.98,3.38,368000
blu ray players,823000,1.07,1,19.22,20.61,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.00,0,0,0.00,-
led tv by samsung,1000000,9.01,1,1.17,10.58,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,1.03,1,33.84,34.80,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,3.23,1,13.5,43.66,450000
shoes wedding,823000,3.81,1,8.16,31.10,368000
dresses maxi,823000,1.09,1,31.43,34.22,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.64,1,24.09,39.42,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,8.15,1,1.86,15.15,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,1.20,1,0.78,0.93,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.82,1,8.58,7.03,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.52,1,9.21,4.74,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,1.22,1,6.45,7.85,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,3.14,1,2.43,7.63,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,3.46,1,6.31,21.82,11100000
shakira,16600000,2.64,1,1,2.65,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.24,1,22114.63,"5,376.19",24900000
youtube videos,30400000,1.21,1,106.32,129.01,3350000
lady gaga,24900000,8.27,1,0.19,1.57,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.00,0,0,0.00,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,2.95,1,14.54,42.84,1830000
espn3,1500000,0.49,1,15.39,7.53,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,1.43,1,125.12,179.21,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,2.45,1,0.41,1.01,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,1.83,1,4840.62,"8,862.25",16600000
iphone 4,37200000,4.28,1,915.03,"3,920.47",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.96,1,127.1,249.23,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,3.65,1,0.32,1.16,246000
duracell mygrid,12100,1.85,1,4.61,8.53,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,18.14,1,777.96,"14,108.49",1000000
pdanet,450000,0.72,1,8.22,5.88,246000
masterchef,2740000,0.87,1,1.05,0.92,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,1.50,1,248.61,372.11,5000000
jimmy johns,1500000,0.31,1,1175.7,368.70,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,6.45,1,19.51,125.84,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,1.41,1,22.31,31.42,135000
applebees menu,201000,1.64,1,16.58,27.20,201000
rachel ray,1220000,0.79,1,1.87,1.47,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,3.88,1,1.23,4.76,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,3.24,1,14.37,46.60,3350000
selena gomez,20400000,1.07,1,10.28,11.01,5000000
kim kardashian,13600000,1.71,1,0.51,0.87,6120000
miley cyrus,11100000,3.45,1,0.3,1.02,2740000
taylor lautner,2240000,0.95,1,1.16,1.11,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.90,1,7.74,6.97,1000000
haiti,4090000,1.96,1,69.08,135.42,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,5.68,1,2.13,12.13,4090000
earthquake,13600000,2.23,1,7.28,16.25,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,8.17,1,9.62,78.59,49500
oil spill,673000,3.56,1,2,7.12,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.97,1,4.65,9.16,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.90,1,2.23,2.01,4400
hcg diet,1000000,1.11,1,14.94,16.63,823000
dr oz,2240000,2.34,1,93.59,219.32,1830000
aspergers,1830000,4.20,1,43.3,181.92,673000
mcdonalds nutrition,368000,0.62,1,71.39,43.95,246000
vitamin d deficiency,301000,8.44,1,30.1,253.88,201000
appendicitis symptoms,135000,1.13,1,1.45,1.63,90500
cholera,673000,0.95,1,10.56,10.00,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,2.51,1,108.46,272.46,165000
donate to haiti,5400,3.55,1,5.74,20.39,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,5.82,1,7.24,42.11,4400
doctors without borders,201000,0.63,1,19.58,12.36,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,2.12,1,3.24,6.87,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,3.96,1,6.7,26.51,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.61,1,6.34,3.90,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,1.08,1,143.31,154.61,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,4.12,1,4.49,18.49,135000
chatroulette,20400000,0.52,1,16.99,8.90,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,2.17,1,0.32,0.69,550000
twitter,151000000,6.46,1,2.65,17.12,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,23.36,1.04,1.84,42.98,338000000
insurance,55600000,12.50,1,4584.16,"57,297.63",24900000
loans,20400000,8.52,1,9504.93,"81,012.90",11100000
mortgage,16600000,8.62,1,1127.68,"9,721.18",9140000
attorney,16600000,4.39,1,1628.27,"7,152.96",11100000
credit,101000000,3.13,1,939.97,"2,941.66",37200000
lawyer,13600000,9.64,1,299.05,"2,882.63",7480000
donate,2740000,6.49,1,161.59,"1,048.77",1220000
degree,16600000,24.13,1,20.29,489.59,9140000
hosting,11100000,7.11,1.01,1064.21,"7,564.81",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,23.11,1,338.89,"7,831.81",246000
trading,20400000,6.35,1,1228.19,"7,801.19",6120000
software,151000000,3.40,1,5.6,19.01,24900000
recovery,20400000,17.40,1,13.68,238.12,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,2.03,1,8.55,17.36,165000
classes,68000000,9.74,1,9.87,96.14,24900000
rehab,6120000,7.93,1,484.76,"3,843.21",2740000
treatment,37200000,9.54,1,2.69,25.64,16600000
cord blood,135000,40.44,1,162.7,"6,579.36",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,24.38,1,3.46,84.37,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,34.77,1,46.05,"1,600.96",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,18.62,1,6.81,126.76,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.00,0,0,0.00,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,199.71,1.13,4.26,850.84,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.07,1,9.64,0.68,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.46,1,11.19,5.13,27100
at t wireless,673000,0.64,1,22.38,14.23,368000
home equity loan,165000,9.06,1,120.39,"1,090.19",135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,48.75,1,733.65,"35,767.48",83100000
laser hair removal maryland,1900,3.12,1,5.61,17.50,1600
mesothelioma,246000,45.70,1,167.36,"7,648.76",135000
buy gift card,201000,6.56,1,26.05,170.97,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,13.68,1,2.04,27.95,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,27.03,1,1.85,50.11,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,3.65,1,4.12,15.04,22200
federal criminal defense attorney,2400,10.33,1,2.11,21.83,1900
laser hair removal manhattan,1000,12.88,1,2.36,30.43,720
att prepaid wireless,6600,50.47,1,0.61,30.54,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,115.31,1,0.99,113.87,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,77.39,1,11.17,864.59,74000
refinance with bad credit,27100,9.34,1,3.78,35.35,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,7.43,1,12.15,90.27,880
primary pulmonary hypertension,5400,1.67,1,2.86,4.79,2900
miami personal injury attorney,5400,173.43,1,4.47,775.41,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,36.86,1.02,304.09,"11,208.39",110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,22.24,1,133.88,"2,977.33",135000
google adsense,1220000,0.52,1,120.78,62.55,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,2.31,1,37.08,85.60,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,2.58,1,0.23,0.61,8100
symptoms of mesothelioma,9900,0.00,0,0,0.00,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,1.27,1,2.98,3.77,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,7.69,1,2.34,18.03,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,9.28,1,3.63,33.71,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,3.79,1,100.08,379.64,33100
mortgage rates refinancing,22200,16.19,1,5.68,92.06,18100
attorney law lemon,5400,0.00,0,0,0.00,4400
consolidate student loans,49500,8.13,1,38.31,311.48,49500
home equity loans,135000,28.42,1.06,35.79,"1,017.11",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,14800
home equity loan rates,22200,16.65,1,45.83,763.05,18100
auto insurance quotes,201000,56.40,1,1379.73,"77,812.09",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,185.65,1,0.69,128.15,1900
second mortgages,49500,0.54,1,4.08,2.19,40500
auto century insurance,9900,9.84,1,4.19,41.22,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,7.16,1,6.69,47.88,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,0.00,0,0,0.00,1900
refinancing with bad credit,22200,0.00,0,0,0.00,18100
home equity line of credit rates,9900,1.37,1,6.76,9.25,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,17.70,1,20.08,355.52,6600
pay per click affiliate,8100,2.89,1,2.66,7.68,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,4.20,1,1.4,5.90,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,13.59,1,51.89,705.11,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,6.59,1,22.8,150.31,60500
secured loans,110000,6.63,1,6.25,41.47,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,8100
att prepaid,110000,3.58,1,24.02,86.07,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,84.16,1,9.24,777.70,9900
comcast high speed,14800,0.19,1,5.67,1.09,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,51.24,1,0.87,44.51,4400
michigan personal injury,6600,2.78,1,1.4,3.89,4400
automobile law lemon,5400,0.90,1,3.38,3.03,5400
cheap insurance life term,8100,7.43,1,1.27,9.45,5400
home loans refinancing,14800,1.10,1,25.01,27.56,9900
consolidate college loans,880,4.16,1,2.21,9.20,720
cheap life insurance,33100,75.00,1,91.51,"6,863.28",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,11.47,1,7.4,84.94,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,16.57,1,142.9,"2,368.37",110000
refinancing my home,1900,2.05,1,9.85,20.22,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,6.23,1,1.34,8.33,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,30.67,1,1.45,44.57,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,0.00,0,0,0.00,33100
adsense,4090000,0.67,1,425.99,285.84,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,25.02,1,17.23,430.99,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,20.68,1,0.3,6.30,18100
attorney injury new personal york,18100,24.21,1,1.43,34.61,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,127.51,1.02,50.05,"6,381.88",110000
cheap insurance medical,12100,13.29,1,34.8,462.51,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,139.37,1,4.64,646.23,1000
home refinance loans,22200,7.87,1,18.47,145.30,14800
eloan,27100,3.31,1,3.29,10.89,14800
life insurance quote,165000,37.47,1.04,148.62,"5,569.30",110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,8.79,1,3.11,27.34,2900
