Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
training in sql,74000,0.94,1,3.89,3.65,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,3.28,1,3.44,11.28,170
c5650 toner,1900,0.00,0,0,0.00,58
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,260
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,4.83,1,3.58,17.27,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,1.79,1,7.14,12.78,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,1.10,1,12,13.24,2400
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,0.00,0,0,0.00,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1000000
dress prom dress,4090000,1.39,1,3.6,5.01,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.33,1,198.84,66.21,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,673000
best phones,1830000,0.67,1,21.79,14.59,823000
kinect for xbox,1220000,0.00,0,0,0.00,450000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,673000
canon pixma,1830000,0.56,1,65.79,36.67,246000
panasonic dmc,1500000,0.46,1,17.37,8.01,246000
tv 32 in,1830000,0.25,1,12.09,3.06,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.37,1,372.62,138.87,450000
lumix dmc,1500000,0.72,1,3.84,2.75,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1500000,5.67,1,2.75,15.59,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,3.83,1,783.91,"3,001.69",673000
hidden object,1500000,0.67,1,359.59,241.95,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1500000,0.38,1,549.77,208.99,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.06,1,1774.2,"1,889.45",301000
fujifilm finepix,1220000,0.23,1,20.16,4.73,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.43,1,148.84,63.61,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.18,1,76.32,90.43,673000
i station docking station,1220000,0.00,0,0,0.00,368000
pc notebook,1000000,1.23,1,7.41,9.08,246000
a wrinkle in,1220000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,12.67,1,11.14,141.21,450000
canon cameras,1220000,3.95,1,1154.88,"4,567.18",450000
photos stock,823000,2.94,1,117.08,344.38,368000
nikon camera,1000000,1.26,1,518.6,651.85,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,823000,0.92,1,5.88,5.40,246000
toner print cartridge,823000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.35,1,5.21,1.80,450000
blu ray players,823000,0.42,1,39.35,16.47,368000
bluray players,823000,0.32,1,7.54,2.41,368000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.55,1,7.09,3.91,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.25,1,16.52,4.13,368000
notebook samsung,1000000,1.56,1,1.91,2.99,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.49,1,9.36,4.54,450000
shoes wedding,823000,0.33,1,15.11,5.05,368000
dresses maxi,823000,0.90,1,10.68,9.63,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.16,1,13.34,15.43,165000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.94,1,42.05,39.62,201000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,33100,0.00,0,0,0.00,27100
49ers,1500000,0.00,0,0,0.00,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,246000,0.00,0,0,0.00,201000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.50,1,2.21,1.11,1000000
clippers,2240000,1.86,1,4.22,7.84,1220000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,135000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,22.97,11.57,74000
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,550000,0.50,1,35.82,18.03,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,60500,0.00,0,0,0.00,33100
kobe bryant,1220000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,450000
justin bieber,45500000,0.50,1,43.4,21.85,11100000
shakira,16600000,0.50,1,2.26,1.14,1000000
eminem,16600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,48002.02,"9,681.73",24900000
youtube videos,30400000,0.64,1,616.58,396.20,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,4090000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,32.84,16.54,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.51,1,66.03,33.70,2240000
espn3,1500000,0.28,1,8.74,2.49,1500000
fifa 11,6120000,0.00,0,0,0.00,368000
randy moss,165000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,220.57,111.06,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.58,1,5578.93,"3,253.69",20400000
iphone 4,37200000,1.11,1,1744,"1,941.63",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.16,1,233.1,271.12,301000
nokia n900,673000,0.20,1,1.82,0.37,33100
blackberry apps,1500000,0.96,1,2.21,2.12,301000
duracell mygrid,22200,0.00,0,0,0.00,5400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.09,1,2625.79,"23,866.14",1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.33,1,412.13,136.98,5000000
jimmy johns,1500000,0.23,1,1894.74,431.27,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.52,1,100.85,152.90,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,201000,0.53,1,180.13,94.86,135000
applebees menu,201000,0.56,1,64.49,36.16,201000
rachel ray,1220000,0.50,1,10.27,5.17,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.50,1,1.93,0.97,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.50,1,2.12,1.07,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,6.02,3.03,5000000
kim kardashian,13600000,1.03,1,239.45,246.27,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.50,1,2.05,1.03,673000
megan fox,6120000,0.50,1,2.1,1.06,1500000
robert pattinson,5000000,0.50,1,58.94,29.68,1000000
haiti,5000000,0.70,1,527.27,367.50,1830000
besiktas,3350000,0.50,1,2.08,1.04,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.68,1,39.95,27.05,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.15,1,34.04,39.23,49500
oil spill,823000,0.79,1,40.28,31.80,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,7.18,1,3.55,25.48,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.01,1,11.8,11.91,4400
hcg diet,1000000,0.35,1,14.38,5.08,823000
dr oz,2240000,0.82,1,282.92,231.28,1830000
aspergers,1830000,0.68,1,272.41,185.77,673000
mcdonalds nutrition,368000,0.26,1,599.79,156.75,301000
vitamin d deficiency,301000,1.39,1,226.61,314.70,201000
appendicitis symptoms,135000,0.50,1,11.07,5.58,90500
cholera,673000,0.50,1,43.2,21.75,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,58
whooping cough,301000,0.50,1,60.32,30.38,201000
donate to haiti,6600,4.13,1,6.97,28.81,3600
donate to pakistan,1300,0.00,0,0,0.00,590
text to donate,9900,3.97,1,3.27,13.01,4400
doctors without borders,201000,0.33,1,47.24,15.40,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,1000,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.50,1,1.97,0.99,49500
swine flu,368000,0.50,1,28.65,14.43,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.27,1,3.8,1.03,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.21,1,402.2,82.49,301000
myspace layouts,246000,0.00,0,0,0.00,135000
michael jackson,16600000,0.52,1,9.6,5.03,3350000
national city bank,165000,0.50,1,7.09,3.57,135000
chatroulette,20400000,0.30,1,111.36,33.43,2740000
friv,55600000,0.00,0,0,0.00,1220000
myxer,673000,0.50,1,28.21,14.16,550000
twitter,151000000,2.50,1,496.88,"1,244.69",30400000
gamezer,16600000,0.00,0,0,0.00,165000
facebook,3760000000,5.00,1,87.85,439.50,338000000
insurance,55600000,4.84,1,10776.2,"52,124.72",24900000
loans,20400000,13.97,1,4745.46,"66,315.88",11100000
mortgage,16600000,2.84,1,4388.24,"12,481.37",11100000
attorney,16600000,1.45,1,2587.1,"3,749.77",11100000
credit,101000000,2.35,1,1294.77,"3,046.84",37200000
lawyer,13600000,1.38,1,2003.24,"2,768.42",9140000
donate,2740000,1.28,1,578.67,738.05,1220000
degree,16600000,2.76,1,835.51,"2,305.69",9140000
hosting,11100000,11.14,1.01,1197.97,"13,347.79",2740000
claim,7480000,0.74,1,4.98,3.70,3350000
conference call,450000,11.85,1,556.18,"6,591.15",246000
trading,20400000,4.00,1,864.88,"3,463.03",6120000
software,151000000,2.50,1,61.2,153.30,30400000
recovery,20400000,2.61,1,113.59,296.61,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.62,1,119.2,192.88,24900000
rehab,6120000,1.99,1,1525.8,"3,041.60",2740000
treatment,37200000,1.18,1,39.4,46.51,16600000
cord blood,135000,7.01,1,151.25,"1,059.89",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1600,0.00,0,0,0.00,880
domain registration yahoo,4400,1.63,1,1.44,2.35,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,5.16,1,75.41,388.97,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,27.39,1,21.1,577.86,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,590
mesothelioma information,2900,0.68,1,11.35,7.77,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,23.57,1,43.29,"1,020.44",6600
angeles drug los rehab,2400,0.00,0,0,0.00,1900
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,13.48,2.71,27100
at t wireless,823000,0.63,1,61.46,38.65,368000
home equity loan,165000,8.38,1,205.07,"1,718.72",135000
mcsa boot camp,390,0.00,0,0,0.00,260
anti spam appliance,1600,0.00,0,0,0.00,720
adverse remortgage,1600,0.00,0,0,0.00,720
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,18100,0.00,0,0,0.00,18100
at and t,277000000,0.58,1,993.93,576.10,83100000
laser hair removal maryland,1900,2.20,1,4.57,10.07,1600
mesothelioma,246000,6.84,1,926.86,"6,337.18",135000
buy gift card,201000,1.86,1,45.3,84.11,165000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.70,1,4.07,2.84,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,43.05,1,4.18,180.04,2900
uk homeowner loans,720,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,8100
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,10.17,1,3.98,40.46,22200
federal criminal defense attorney,2400,3.50,1,14.82,51.94,1900
laser hair removal manhattan,1000,0.00,0,0,0.00,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,170,0.00,0,0,0.00,110
miami personal injury lawyer,6600,15.19,1,4.13,62.68,5400
hair removal chicago,4400,1.52,1,3.92,5.97,3600
at and t cell phones,110000,13.38,1,35.77,478.68,74000
refinance with bad credit,33100,1.86,1,14.22,26.50,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,3.47,1,28.66,99.43,880
primary pulmonary hypertension,6600,0.50,1,11.64,5.86,3600
miami personal injury attorney,6600,11.73,1,4.19,49.13,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,9.68,1,877.55,"8,490.41",110000
egg credit,14800,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,8.70,1,231.28,"2,011.34",135000
google adsense,1220000,1.54,1,360.48,556.94,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,4400,6.27,1,3.51,22.01,3600
employee leasing,14800,1.55,1,29.97,46.54,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,14.10,1,9.15,128.92,6600
city hair laser new removal york,1300,0.00,0,0,0.00,1000
att wireless com,4400,0.38,1,9.25,3.51,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,15.38,1,7.77,119.56,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.23,1,210.68,470.40,33100
mortgage rates refinancing,22200,4.58,1,18.55,84.87,18100
attorney law lemon,6600,2.35,1,1.93,4.54,5400
consolidate student loans,60500,1.09,1,132.89,145.47,49500
home equity loans,165000,3.25,1,114.84,373.57,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,6.74,1,9.76,65.74,14800
home equity loan rates,27100,3.90,1,55.67,217.01,22200
auto insurance quotes,201000,14.30,1,5334.08,"76,260.69",165000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,18100,1.84,1,3.36,6.20,6600
equity loan rates,27100,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.48,1,3.71,1.80,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,1.55,1,16.1,24.93,40500
auto century insurance,9900,8.33,1,8.17,68.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,7.18,1,36.65,262.96,165000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,3600,10.23,1,4.64,47.48,2400
refinancing with bad credit,27100,4.98,1,12.15,60.52,18100
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,9900,19.21,1,73.49,"1,411.92",8100
pay per click affiliate,9900,6.69,1,7.25,48.53,4400
city hair new removal york,1900,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.69,1,4.88,8.27,720
refinance poor credit,4400,1.69,1,11.9,20.08,3600
equity loans,201000,1.58,1,64.45,101.85,165000
student loan consolidate,60500,3.13,1,5.09,15.95,49500
consolidate loans,74000,4.55,1,51.71,235.40,74000
secured loans,110000,6.59,1,8.4,55.37,49500
criminal lawyer new york,9900,12.63,1,3.85,48.57,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,9900,15.41,1,8.57,132.02,8100
los angeles dui lawyer,9900,16.63,1,5.17,86.04,8100
att prepaid,135000,1.74,1,103.59,180.12,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,5400,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.53,1,3.73,1.97,2900
laser hair removal new york,14800,12.95,1,29.54,382.52,12100
comcast high speed,14800,12.87,1,11,141.48,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,6600,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,8100,15.36,1,60.62,930.99,6600
home loans refinancing,18100,8.09,1,55.86,451.69,12100
consolidate college loans,1000,1.85,1,13.13,24.33,880
cheap life insurance,33100,27.39,1,213.95,"5,861.02",22200
vioxx law suit,210,0.00,0,0,0.00,140
student loan refinance,14800,5.18,1,28.86,149.56,12100
car hire alicante spain,5400,0.00,0,0,0.00,720
tax attorney,135000,5.01,1,430.71,"2,156.59",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,1.24,1,5.13,6.36,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.55,1,13.23,7.30,673000
criminal defense attorney los angeles,8100,13.07,1,5.09,66.49,6600
commodity online trading,8100,0.00,0,0,0.00,2400
home equity rates,40500,4.22,1,16.9,71.32,40500
adsense,4090000,0.23,1,1144.93,258.35,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,13.54,1,9.06,122.71,201000
alicante car rental spain,5400,0.00,0,0,0.00,720
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,1.77,1,2.37,4.20,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,135000,23.89,1,242.08,"5,784.25",110000
cheap insurance medical,14800,10.52,1,33.68,354.32,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,19.55,1,11.73,229.37,1300
home refinance loans,27100,1.47,1,4.76,7.02,18100
eloan,27100,1.07,1,5.36,5.74,14800
life insurance quote,165000,9.95,1,885.12,"8,807.32",110000
