Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,2900,0.00,0,0,0.00,1300
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,260,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,390
deal or no deal interactive,590,0.00,0,0,0.00,210
stock photographers,2900,0.00,0,0,0.00,1300
computing for idiots,140,0.00,0,0,0.00,28
make money stock photos,880,0.00,0,0,0.00,480
google android apps development,390,0.00,0,0,0.00,110
mobile sim card uk,1000,0.00,0,0,0.00,140
sim card for uk,14800,0.00,0,0,0.00,2400
play no deal or deal,27100,0.00,0,0,0.00,9900
realtime tracking device,1600,0.00,0,0,0.00,1000
small company websites,1900,0.00,0,0,0.00,1300
team building activities uk,210,0.00,0,0,0.00,16
pay as you go sim uk,2400,0.00,0,0,0.00,170
the glaze book,1000,0.00,0,0,0.00,320
training in sql,60500,0.00,0,0,0.00,22200
android application development tools,2900,0.50,1.05,19.04,9.55,880
uk mobile sim card,1000,0.00,0,0,0.00,140
buy uk sim card,880,0.00,0,0,0.00,140
c5650 toner,1600,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,880
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1600
microsoft access 2010 training,1300,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1000
sim card in uk,14800,0.00,0,0,0.00,2400
cheap ink cartridges brother,480,0.00,0,0,0.00,210
google android app development,590,0.00,0,0,0.00,260
stock photography books,480,0.00,0,0,0.00,210
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,4400,0.00,0,0,0.00,1600
pre pay sim card,1900,0.00,0,0,0.00,1000
international mobile broadband pay as you go,28,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,320,0.00,0,0,0.00,140
buy pay as you go sim card,320,0.00,0,0,0.00,58
pay as you go sim card,22200,0.00,0,0,0.00,2400
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,0.66,1.05,18.65,12.34,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,22200,0.00,0,0,0.00,12100
notebook laptops,9140000,0.25,1.05,12.9,3.21,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1500000
notebooks & laptops,9140000,0.00,0,0,0.00,1500000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,-,0.00,0,0,0.00,-
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,0.43,1.05,19.64,8.51,1830000
digital camera digital cameras,2740000,0.00,0,0,0.00,1000000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.50,1.05,63.24,31.73,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1220000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1220000,0.00,0,0,0.00,550000
best phones,1830000,2.86,1.05,27.01,77.19,673000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,4.27,1.05,184.89,789.79,246000
panasonic dmc,1500000,0.50,1.05,7.65,3.84,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.89,1.05,83.72,74.86,450000
lumix dmc,1500000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,27100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.16,1.05,786.54,"2,484.55",550000
hidden object,1500000,0.65,1.05,216.32,139.81,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.51,1.05,580.6,296.58,368000
camcorders with camera,1000000,0.00,0,0,0.00,450000
camera and camcorders,1000000,0.00,0,0,0.00,450000
ink for print,1000000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,0.93,1.05,1181.87,"1,094.24",301000
fujifilm finepix,1220000,0.50,1.05,126.77,63.59,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,368000
the movie camera,1000000,0.00,0,0,0.00,368000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1000000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1000000,0.00,0,0,0.00,550000
canon 5d,1220000,0.81,1.05,241.47,194.85,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,0.79,1.05,7.85,6.17,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.96,1.05,18,17.22,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,0.80,1.05,10.37,8.29,368000
canon cameras,1000000,1.84,1.05,3537.89,"6,496.43",368000
photos stock,823000,2.41,1.05,159.84,385.63,368000
nikon camera,1000000,0.67,1.05,450.86,301.41,301000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.50,1.05,72.53,36.54,368000
blu ray players,823000,0.50,1.05,49.66,24.92,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,-,0.00,0,0,0.00,-
used it books,673000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,673000,0.69,1.05,30.02,20.74,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,110000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.74,1.05,33.09,24.62,368000
shoes wedding,823000,0.50,1.05,9.5,4.77,368000
dresses maxi,823000,0.47,1.05,83.97,39.76,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,-,0.00,0,0,0.00,-
phone pay as,-,0.00,0,0,0.00,-
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.71,1.05,25.63,18.23,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.64,1.05,57.21,36.59,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,2.50,1.05,31.64,79.17,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,201000
san francisco 49ers,301000,2.50,1.05,46.11,115.37,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,2.50,1.05,55.99,140.09,1220000
clippers,2240000,0.00,0,0,0.00,1000000
49ers news,33100,0.00,0,0,0.00,27100
lakers,2740000,2.50,1.05,42.28,105.80,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,673000,0.50,1.05,43.43,21.79,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,90500,0.50,1.05,30.96,15.53,60500
kobe bryant,1500000,0.00,0,0,0.00,823000
lil kim,673000,2.50,1.05,3.66,9.16,368000
justin bieber,37200000,0.72,1.05,118.59,84.85,7480000
shakira,13600000,0.00,0,0,0.00,823000
eminem,13600000,0.00,0,0,0.00,3350000
netflix,30400000,0.50,1.05,51560.83,"25,873.59",24900000
youtube videos,30400000,0.66,1.05,1382.51,918.24,3350000
lady gaga,20400000,0.00,0,0,0.00,5000000
kesha,3350000,0.00,0,0,0.00,1000000
nicki minaj,11100000,0.50,1.05,8.52,4.28,5000000
grooveshark,9140000,0.00,0,0,0.00,2240000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,2.50,1.05,97.82,244.75,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,2.50,1.05,42.62,106.65,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,2.50,1.05,4.95,12.40,74000
cricket live score,2740000,0.50,1.05,4.68,2.35,49500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,1.04,1.05,17164.32,"17,868.97",16600000
iphone 4,37200000,1.08,1.05,6049.27,"6,551.29",7480000
nokia 5530,1500000,0.00,0,0,0.00,9900
htc evo 4g,450000,0.59,1.05,38.89,22.86,301000
nokia n900,550000,0.50,1.05,67.62,33.92,27100
blackberry apps,1220000,3.86,1.05,127.79,493.20,246000
duracell mygrid,9900,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,1.08,1.05,2472.51,"2,661.18",1000000
pdanet,450000,0.50,1.05,20.45,10.26,201000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.54,1.05,1461.02,787.56,5000000
jimmy johns,1500000,0.53,1.05,2637.64,"1,399.69",1500000
как жрать суши,90500,0.00,0,0,0.00,480
dominos pizza menu,165000,1.22,1.05,252.36,306.90,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,2.50,1.05,123.2,308.27,135000
applebees menu,201000,0.50,1.05,26.93,13.54,201000
rachel ray,1220000,2.50,1.05,9.12,22.83,1000000
anhembi parque,8100,0.00,0,0,0.00,170
wm gucken,1000,0.00,0,0,0.00,73
world cup,11100000,0.00,0,0,0.00,1830000
bundeskanzleramt,33100,0.00,0,0,0.00,320
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,1000000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1.05,185.87,465.08,3350000
selena gomez,20400000,2.50,1.05,4.61,11.53,4090000
kim kardashian,13600000,2.50,1.05,8.49,21.24,5000000
miley cyrus,9140000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1220000
robert pattinson,4090000,2.50,1.05,14.33,35.86,1000000
haiti,4090000,0.54,1.05,399.18,216.95,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,9140000,2.50,1.05,41.42,103.65,5000000
jörg kachelmann,18100,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,0.53,1.05,85.42,45.47,49500
oil spill,673000,2.50,1.05,20.31,50.86,368000
vancouver 2010,110000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,73
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.50,1.05,4.52,2.27,18100
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,40500,0.00,0,0,0.00,170
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,823000,0.50,1.05,27.12,13.60,823000
dr oz,2740000,0.57,1.05,689.37,393.69,1830000
aspergers,1830000,2.50,1.05,176.87,442.55,673000
mcdonalds nutrition,301000,0.50,1.05,317.08,159.07,246000
vitamin d deficiency,301000,2.50,1.05,214.79,537.44,201000
appendicitis symptoms,135000,2.50,1.05,19.74,49.40,90500
cholera,550000,2.50,1.05,25.55,63.92,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,91
whooping cough,301000,2.50,1.05,506.91,"1,268.37",165000
donate to haiti,3600,0.43,1.05,5.48,2.38,1900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,6600,3.05,1.05,8.77,26.72,2900
doctors without borders,201000,0.64,1.05,74.13,47.78,74000
download to donate,9900,0.00,0,0,0.00,1300
red cross canada,27100,0.00,0,0,0.00,1000
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.50,1.05,4.04,2.03,49500
swine flu,201000,2.50,1.05,23.51,58.82,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,673000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.50,1.05,195.87,98.24,246000
myspace layouts,165000,0.00,0,0,0.00,90500
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.50,1.05,6.96,3.49,135000
chatroulette,20400000,0.50,1.05,62.73,31.52,2240000
friv,83100000,0.00,0,0,0.00,1830000
myxer,550000,0.00,0,0,0.00,550000
twitter,185000000,0.71,1.05,94.71,67.24,30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1.05,237.03,"1,186.19",338000000
insurance,55600000,3.54,1.05,13047.57,"46,220.07",24900000
loans,20400000,4.95,1.05,10862.16,"53,762.08",11100000
mortgage,16600000,2.52,1.05,5865.06,"14,791.74",11100000
attorney,13600000,1.24,1.05,3945.24,"4,901.47",11100000
credit,101000000,2.71,1.05,577.17,"1,563.37",37200000
lawyer,11100000,1.18,1.05,3370.47,"3,969.01",7480000
donate,2740000,1.12,1.05,667.04,745.08,1220000
degree,16600000,2.68,1.05,266.31,714.09,7480000
hosting,11100000,5.96,1.06,1534.03,"9,142.63",2240000
claim,7480000,0.00,0,0,0.00,3350000
conference call,368000,6.30,1.05,481.08,"3,032.51",201000
trading,20400000,1.01,1.05,1677.06,"1,689.66",5000000
software,151000000,2.50,1.05,169.57,424.18,24900000
recovery,20400000,2.61,1.05,312.26,814.37,6120000
transfer,45500000,3.16,1.05,7.56,23.89,11100000
gas electricity,368000,0.00,0,0,0.00,135000
classes,68000000,2.85,1.05,44.9,127.92,24900000
rehab,5000000,1.99,1.05,2981.99,"5,920.70",2740000
treatment,37200000,2.83,1.05,247.16,699.30,16600000
cord blood,135000,5.59,1.05,330.93,"1,850.34",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,5400,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1000,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,1.74,1.05,38.58,66.97,22200
hair laser removal virginia,3600,0.00,0,0,0.00,2900
peritoneal mesothelioma,5400,8.09,1.05,30.47,246.59,2900
ca lemon law,6600,0.00,0,0,0.00,6600
best buy gift card,49500,0.71,1.05,19.93,14.08,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1600,0.00,0,0,0.00,1300
illinois law lemon,1900,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,4.56,1.05,85.91,391.42,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.15,1.05,30.59,4.74,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.50,1.05,16.68,8.37,27100
at t wireless,673000,1.06,1.05,36.9,39.05,301000
home equity loan,135000,2.37,1.05,252.44,599.13,135000
mcsa boot camp,260,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,480
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.19,1.05,3681.76,"19,112.78",68000000
laser hair removal maryland,1600,15.12,1.05,9.28,140.24,1600
mesothelioma,246000,5.82,1.05,961.47,"5,591.17",135000
buy gift card,201000,3.12,1.05,69.93,218.28,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,6600,0.00,0,0,0.00,3600
canada personals yahoo,480,0.00,0,0,0.00,260
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,480,0.00,0,0,0.00,140
vioxx lawsuit,1900,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,40500,0.00,0,0,0.00,18100
federal criminal defense attorney,2400,3.56,1.05,31.34,111.51,2400
laser hair removal manhattan,880,4.47,1.05,17.95,80.16,590
att prepaid wireless,6600,3.88,1.05,10.12,39.22,5400
fortis health insurance temporary,91,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,3600,0.00,0,0,0.00,3600
at and t cell phones,90500,1.51,1.05,12,18.07,60500
refinance with bad credit,27100,2.91,1.05,17.62,51.33,18100
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,0.00,0,0,0.00,880
primary pulmonary hypertension,5400,0.00,0,0,0.00,2900
miami personal injury attorney,5400,20.38,1.05,26.51,540.17,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,6.12,1.06,1346.13,"8,233.35",90500
egg credit,12100,0.00,0,0,0.00,880
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,7.75,1.05,232.95,"1,805.41",110000
google adsense,1220000,0.50,1.05,523.38,263.95,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.68,1.05,20.23,33.98,2900
employee leasing,14800,1.65,1.05,44.59,73.65,9900
student loan consolidation center,210,0.00,0,0,0.00,91
buyer mortgage note,1300,2.50,1.05,8.97,22.44,1000
federal student loan consolidation,9900,2.50,1.05,9.65,24.15,8100
symptoms of mesothelioma,8100,3.41,1.05,5.74,19.55,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.00,0,0,0.00,3600
san diego dui lawyer,4400,0.00,0,0,0.00,3600
indiana law lemon,1300,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,15.68,1.05,9.41,147.49,2400
action class lawsuit vioxx,480,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,2.01,1.05,272.5,547.31,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,14.09,1.05,20.04,282.52,4400
consolidate student loans,49500,1.03,1.05,94.72,97.15,49500
home equity loans,135000,2.08,1.05,122.83,256.06,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,14800,0.00,0,0,0.00,12100
home equity loan rates,22200,1.78,1.05,94.79,168.97,18100
auto insurance quotes,201000,8.01,1.05,6563.33,"52,576.69",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,3600
equity loan rates,22200,7.72,1.05,14.89,114.95,18100
administration lease software,480,0.00,0,0,0.00,320
egg credit card,9900,0.00,0,0,0.00,480
student consolidation loans,110000,0.00,0,0,0.00,110000
microsoft anti spam,1900,0.00,0,0,0.00,720
mesothelioma prognosis,2900,3.93,1.05,3.76,14.80,1900
second mortgages,49500,0.00,0,0,0.00,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,880,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,2.60,1.05,30.4,79.15,135000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,18100,21.64,1.05,9.6,207.68,14800
home equity line of credit rates,9900,0.29,1.05,4.33,1.26,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,6600,5.18,1.05,23.47,121.65,5400
pay per click affiliate,6600,0.00,0,0,0.00,2900
city hair new removal york,1300,0.00,0,0,0.00,1000
acid reflux disease diet,1000,1.08,1.05,62.1,66.79,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,0.80,1.05,28.05,22.53,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,3.00,1.05,124.69,374.57,60500
secured loans,90500,0.70,1.05,49.96,35.16,40500
criminal lawyer new york,8100,10.57,1.05,3.72,39.33,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,2.50,1.05,4.42,11.07,6600
att prepaid,135000,0.64,1.05,55.6,35.80,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,590
irs lawyer tax,2400,0.00,0,0,0.00,1900
laser hair removal new york,12100,6.42,1.05,23.15,148.67,9900
comcast high speed,14800,0.00,0,0,0.00,12100
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,3600
michigan personal injury,5400,0.50,1.05,4.22,2.11,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,6600,6.00,1.05,66.24,397.27,5400
home loans refinancing,12100,0.62,1.05,24.25,15.10,8100
consolidate college loans,880,1.26,1.05,17.08,21.45,590
cheap life insurance,27100,21.91,1.05,266.25,"5,834.51",18100
vioxx law suit,170,0.00,0,0,0.00,91
student loan refinance,12100,1.28,1.05,44.96,57.37,12100
car hire alicante spain,4400,0.00,0,0,0.00,480
tax attorney,110000,4.15,1.05,517.43,"2,149.30",90500
refinancing my home,1600,1.64,1.05,8.82,14.42,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,9.69,1.05,78.5,760.31,33100
adsense,4090000,0.50,1.05,975.1,489.73,823000
law lemon mass,1600,0.00,0,0,0.00,1300
equity home,368000,5.47,1.05,22.94,125.46,246000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,33.66,1.05,9.76,328.42,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,6600,6.12,1.05,30.65,187.49,5400
injury lawyer new york,22200,0.00,0,0,0.00,14800
attorney injury new personal york,14800,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
