Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,1.29,1,5.38,6.95,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,5.94,1,5.91,35.14,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.95,1,9.2,8.70,2400
sim card pay,33100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,0.90,1,5.13,4.62,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.46,1,1168.28,534.72,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,0.75,1,25.08,18.90,823000
kinect for xbox,1500000,0.00,0,0,0.00,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.35,1,2.62,0.90,550000
canon pixma,1830000,0.68,1,136.09,93.12,246000
panasonic dmc,1830000,1.44,1,90.65,130.37,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.66,1,828.57,"1,371.38",450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,1.52,1,3.97,6.02,673000
ink cartridges for,1500000,1.00,1,8.55,8.53,673000
ink cartridges,1500000,3.91,1,435.22,"1,702.52",673000
hidden object,1500000,0.72,1,323.46,233.27,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,8.00,1,5.5,43.98,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.64,1,833.08,532.86,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.11,1,2720.54,"3,018.71",301000
fujifilm finepix,1220000,0.55,1,56.34,31.09,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.53,1,193.2,101.99,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.60,1,61.63,98.88,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,2.99,1,113.03,338.46,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,7.02,1,1077.17,"7,566.42",450000
photos stock,1000000,5.85,1,388.8,"2,274.38",368000
nikon camera,1000000,1.62,1,274.87,445.28,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.26,1,3.28,0.86,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.54,1,46.56,25.21,450000
blu ray players,823000,0.46,1,182.61,83.47,450000
bluray players,823000,0.23,1,18.52,4.21,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.00,0,0,0.00,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.46,1,4.74,2.20,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.33,1,18.35,24.46,450000
shoes wedding,823000,3.30,1,5.73,18.92,368000
dresses maxi,823000,0.00,0,0,0.00,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.47,1,15.84,7.39,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.76,1,47.38,83.18,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.76,1,19.29,14.71,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.51,1,37.69,19.04,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,165000,0.20,1,3.59,0.73,90500
san francisco 49ers,201000,0.51,1,6.13,3.10,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.52,1,250.63,129.89,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.00,0,0,0.00,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.52,1,250.83,129.34,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,5.65,2.85,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.51,1,32.33,16.33,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.51,1,578.33,292.62,11100000
shakira,16600000,0.51,1,30.38,15.35,1000000
eminem,16600000,3.74,1,34.3,128.29,4090000
netflix,24900000,0.21,1,52274.55,"10,776.50",24900000
youtube videos,30400000,0.28,1,2003.11,564.50,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.68,1.34,1500000
nicki minaj,11100000,0.50,1,40.46,20.41,6120000
grooveshark,7480000,0.51,1,6.17,3.12,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.53,1,37.46,19.69,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.52,1,93.27,48.37,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,29.76,15.03,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.90,1,20655.09,"18,650.58",20400000
iphone 4,37200000,1.88,1,7396.34,"13,916.42",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,0.65,1,107.14,69.79,301000
nokia n900,673000,2.27,1,7.5,17.03,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,6.35,1,10.87,69.09,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,11.55,1,4122.34,"47,605.20",823000
pdanet,450000,0.54,1,63.76,34.21,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.44,1,663.05,290.29,5000000
jimmy johns,1500000,0.23,1,1711.58,395.47,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.73,1,118.26,86.22,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.59,1,137.42,80.77,135000
applebees menu,201000,0.23,1,17.84,4.12,201000
rachel ray,1220000,0.00,0,0,0.00,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,4.22,10.55,3350000
selena gomez,20400000,0.51,1,12.84,6.49,4090000
kim kardashian,13600000,0.51,1,617.65,312.04,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.51,1,3.9,1.97,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.41,1,341.53,138.85,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.53,1,52.84,28.07,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.42,1,17.04,7.11,49500
oil spill,823000,0.55,1,22.01,12.02,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.00,1,4.82,4.81,4400
hcg diet,1000000,0.31,1,677.79,206.80,823000
dr oz,2240000,0.67,1,240.72,162.26,1500000
aspergers,1830000,0.82,1,298.39,243.74,673000
mcdonalds nutrition,368000,0.00,0,0,0.00,301000
vitamin d deficiency,301000,2.10,1,242.78,509.94,201000
appendicitis symptoms,165000,0.51,1,19.37,9.78,90500
cholera,823000,0.51,1,8.17,4.13,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.76,1,357.2,271.26,201000
donate to haiti,6600,1.37,1,4.04,5.56,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,0.71,1,9.85,7.00,4400
doctors without borders,201000,1.22,1,132.01,161.29,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.51,1,5.32,2.69,40500
swine flu,450000,1.06,1,69.29,73.66,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.22,1,8.14,1.76,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.21,1,343.95,70.59,301000
myspace layouts,246000,0.51,1,4.91,2.48,165000
michael jackson,16600000,0.64,1,7.89,5.05,3350000
national city bank,165000,0.56,1,4.93,2.78,135000
chatroulette,20400000,0.33,1,98.9,32.97,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.54,1,10.39,5.57,673000
twitter,151000000,2.50,1,339.29,848.43,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,32.47,162.39,338000000
insurance,68000000,6.64,1,10121.07,"67,153.32",30400000
loans,20400000,12.06,1,6048.98,"72,931.51",11100000
mortgage,16600000,3.16,1,4598.88,"14,544.48",11100000
attorney,16600000,1.44,1,2079.5,"2,998.15",13600000
credit,101000000,6.35,1,2330.41,"14,801.50",37200000
lawyer,13600000,1.36,1,1476.5,"2,015.22",9140000
donate,2740000,4.36,1,1389.19,"6,060.28",1220000
degree,16600000,2.73,1,705.02,"1,925.78",9140000
hosting,11100000,13.07,1.01,947.75,"12,385.14",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,7.91,1,198.68,"1,571.04",246000
trading,20400000,3.40,1,813.37,"2,764.63",6120000
software,151000000,3.13,1,9621.19,"30,102.38",30400000
recovery,20400000,3.32,1,194.94,647.25,7480000
transfer,45500000,0.50,1,10.73,5.41,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.54,1,144.25,221.90,24900000
rehab,6120000,1.65,1,1908.51,"3,139.98",3350000
treatment,37200000,0.86,1,235.34,202.31,16600000
cord blood,135000,4.46,1,62.01,276.57,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.31,1,4.34,1.36,27100
yahoo web hosting,33100,9.52,1,56.75,540.03,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,24.75,1,18.17,449.67,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,7.97,1,6.94,55.30,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,29.45,1,54.88,"1,616.17",6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.82,1,4.8,3.93,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,13.25,1,45.61,604.13,368000
home equity loan,201000,5.95,1,95.3,566.76,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.71,1,854.27,606.64,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,7.87,1,604.67,"4,756.08",135000
buy gift card,201000,9.43,1,122.97,"1,159.60",135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,2.38,1,10.83,25.74,27100
federal criminal defense attorney,2900,5.86,1,4.98,29.22,1900
laser hair removal manhattan,1300,14.91,1,10.94,163.05,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,133.48,1,6.45,860.98,5400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,0.00,0,0,0.00,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,2.48,1,4.39,10.88,880
primary pulmonary hypertension,6600,0.98,1,35.29,34.51,3600
miami personal injury attorney,6600,45.54,1,4.61,209.76,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,35.09,1,307.64,"10,794.48",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,7.81,1,150.45,"1,175.34",135000
google adsense,1220000,0.51,1,427.09,215.77,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,0.00,0,0,0.00,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.52,1,7.1,3.68,9900
symptoms of mesothelioma,9900,6.40,1,5.95,38.11,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.56,1,12.94,7.29,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,5.67,1,4.71,26.70,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,7.50,1,142.5,"1,069.38",33100
mortgage rates refinancing,22200,3.69,1,21.69,79.97,18100
attorney law lemon,6600,0.00,0,0,0.00,5400
consolidate student loans,60500,2.26,1,58.86,133.18,49500
home equity loans,165000,5.10,1,117.86,601.28,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,9.74,1,4.81,46.89,18100
home equity loan rates,27100,5.37,1,122.28,656.37,22200
auto insurance quotes,201000,18.25,1,3370.57,"61,499.04",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,84.95,1,5.17,438.90,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.84,1,4.76,4.02,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,2.89,1,25.63,74.05,40500
auto century insurance,9900,28.77,1,12.93,371.89,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,7.13,1,79.82,568.83,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.59,1,2.72,1.62,2400
refinancing with bad credit,27100,0.00,0,0,0.00,22200
home equity line of credit rates,12100,6.98,1,9.72,67.82,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.62,1,82.16,872.23,8100
pay per click affiliate,9900,1.07,1,6.46,6.89,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.85,1,49.45,91.61,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,8.60,1,14.96,128.70,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,74000,4.05,1,46.93,189.93,74000
secured loans,110000,0.99,1,16.07,15.88,49500
criminal lawyer new york,9900,7.58,1,4.5,34.10,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,2.07,1,2.59,5.35,9900
los angeles dui lawyer,9900,0.00,0,0,0.00,8100
att prepaid,135000,2.21,1,322.46,711.25,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,10.78,1,41.02,442.36,12100
comcast high speed,14800,4.73,1,10.43,49.34,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,1.93,1,4.82,9.30,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,0.97,1,5.44,5.28,5400
cheap insurance life term,9900,63.20,1,20.78,"1,313.57",6600
home loans refinancing,22200,12.28,1,4.65,57.08,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,45.77,1,139.79,"6,398.48",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.13,1,31.96,100.15,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,5.11,1,228.3,"1,165.89",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,4.75,1,12.45,59.13,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,1.60,1,6.76,10.78,673000
criminal defense attorney los angeles,8100,1.64,1,14.36,23.51,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,7.99,1,29.55,236.17,40500
adsense,4090000,0.21,1,767.55,159.96,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.30,1,5.19,1.56,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.74,1,4.82,3.55,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.80,1,3.09,2.47,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,6.44,1,4.76,30.68,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,26.42,1.02,304.75,"8,052.99",110000
cheap insurance medical,14800,6.73,1,52.44,352.80,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,33100,15.74,1,2.88,45.28,22200
eloan,27100,0.38,1,3.04,1.15,18100
life insurance quote,201000,15.01,1,384.77,"5,775.47",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
