Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
microsoft access 2010 training,1000,0.67,1,5.55,3.74,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,1.33,1,5.28,7.04,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,1.88,1,7.17,13.49,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,11.69,1,4.6,53.84,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.00,0,0,0.00,2400
sim card pay,33100,2.04,1,3.69,7.53,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,4.17,1,56.94,237.43,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.50,1,1000.7,499.94,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,2.72,1,9.1,24.80,823000
kinect for xbox,1500000,1.37,1,33.12,45.27,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.30,1,5.14,1.56,550000
canon pixma,1830000,1.35,1,167.5,226.16,246000
panasonic dmc,1830000,1.91,1,148.91,284.05,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.26,1,2.45,0.63,450000
nikon coolpix,1830000,5.39,1,1289.3,"6,951.64",450000
lumix dmc,1500000,3.64,1,7.83,28.50,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,1.46,1,9.9,14.43,673000
ink cartridges,1500000,3.73,1,333.08,"1,242.27",673000
hidden object,1500000,0.71,1,259.6,184.34,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.90,1,733.57,658.50,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.47,1,2543.1,"3,741.29",301000
fujifilm finepix,1220000,0.36,1,66.56,23.66,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.55,1,288.37,158.45,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.46,1,76.5,111.37,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,4.69,1,150.9,707.73,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,9.27,1,3.19,29.57,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,10.48,1,1404.63,"14,725.35",450000
photos stock,1000000,7.24,1,343.01,"2,484.66",368000
nikon camera,1000000,7.03,1.01,648.69,"4,557.38",368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.62,1,26.3,16.24,450000
blu ray players,823000,1.14,1,249.91,284.88,450000
bluray players,823000,1.05,1,10.32,10.81,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.69,1,17.99,12.36,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,1.64,1,14.13,23.21,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.54,1,2.89,1.55,450000
shoes wedding,823000,0.78,1,94.06,73.73,368000
dresses maxi,823000,0.80,1,9.59,7.69,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.68,1,81.93,137.33,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.70,1,48.07,33.83,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.50,1,134.85,68.06,1000000
steelers,2740000,0.59,1,22.57,13.32,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.50,1,53.65,27.08,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.51,1,406.58,205.89,550000
snooki,1500000,0.50,1,20.22,10.21,1000000
clippers,2240000,0.50,1,10.19,5.14,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.52,1,1056.38,545.80,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,4.98,2.51,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,34.56,17.44,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.53,1,385.36,205.02,11100000
shakira,16600000,0.53,1,34.66,18.45,1000000
eminem,16600000,0.30,1,7.19,2.12,4090000
netflix,24900000,0.21,1,46033.24,"9,459.62",24900000
youtube videos,30400000,0.28,1,2011.71,569.38,3350000
lady gaga,24900000,2.50,1,3.9,9.77,6120000
kesha,5000000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,11.75,5.92,6120000
grooveshark,7480000,0.50,1,2.08,1.05,2740000
transformers 3,7480000,0.50,1,2.69,1.36,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.68,1,55.8,37.92,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.55,1,204.24,112.82,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,417.24,212.37,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,1.03,1,22952.64,"23,705.05",20400000
iphone 4,37200000,1.75,1,12192.68,"21,355.40",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.29,1,343.29,441.51,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.92,1,13.26,12.26,301000
duracell mygrid,60500,2.71,1,26.07,70.68,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,6.73,1,3800.51,"25,587.47",823000
pdanet,450000,0.53,1,26.55,13.95,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.47,1,488.41,229.45,5000000
jimmy johns,1500000,0.21,1,1448.39,311.27,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.04,1,141.43,147.63,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.50,1,55.34,27.93,135000
applebees menu,201000,0.24,1,16.01,3.88,201000
rachel ray,1220000,0.50,1,4.59,2.32,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,42.97,21.69,4090000
kim kardashian,13600000,0.50,1,556.13,280.76,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,5.13,2.59,673000
megan fox,6120000,0.50,1,2.02,1.02,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.54,1,333.96,179.36,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1,4.9,2.46,5000000
earthquake,13600000,0.52,1,46.35,24.02,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.47,1,39.77,18.81,49500
oil spill,823000,0.56,1,20.06,11.14,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.28,1,4.99,6.39,4400
hcg diet,1000000,0.36,1,404.12,143.95,823000
dr oz,2240000,0.76,1,122.15,93.14,1500000
aspergers,1830000,0.93,1,303.33,283.56,673000
mcdonalds nutrition,368000,0.00,0,0,0.00,301000
vitamin d deficiency,301000,1.49,1,243.31,362.15,201000
appendicitis symptoms,165000,0.50,1,19.29,9.73,90500
cholera,823000,0.00,0,0,0.00,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.91,1,321.78,294.33,201000
donate to haiti,6600,0.00,0,0,0.00,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,3.79,1,7.16,27.17,4400
doctors without borders,201000,0.39,1,61.51,23.96,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.27,1,2.44,0.66,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.81,1,31.16,25.30,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.22,1,23.29,5.24,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.23,1,415.69,96.54,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,1.08,1,39.38,42.56,3350000
national city bank,165000,6.77,1,12.18,82.38,135000
chatroulette,20400000,1.17,1,10.52,12.28,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.50,1,13.19,6.66,673000
twitter,151000000,2.50,1,539.71,"1,350.02",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,111.91,559.79,338000000
insurance,68000000,6.32,1,8463.3,"53,457.65",30400000
loans,20400000,8.22,1,5570.63,"45,788.70",11100000
mortgage,16600000,3.67,1,4352.08,"15,960.73",11100000
attorney,16600000,1.27,1,2064.29,"2,625.88",13600000
credit,101000000,6.11,1,2056.08,"12,570.55",37200000
lawyer,13600000,1.42,1,1518.28,"2,162.39",9140000
donate,2740000,3.19,1,1188.85,"3,796.49",1220000
degree,16600000,2.80,1,560.37,"1,568.84",9140000
hosting,11100000,9.48,1.03,900.46,"8,535.99",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,8.45,1,270.26,"2,284.01",246000
trading,20400000,3.08,1,988.05,"3,041.11",6120000
software,151000000,3.83,1,9052.04,"34,643.43",30400000
recovery,20400000,2.50,1,108.19,270.94,7480000
transfer,45500000,0.50,1,6.96,3.51,13600000
gas electricity,450000,0.44,1,4.96,2.18,165000
classes,68000000,2.40,1,209.75,503.37,24900000
rehab,6120000,1.84,1,1380.71,"2,544.04",3350000
treatment,37200000,1.08,1,43.18,46.80,16600000
cord blood,135000,3.61,1,117.9,425.91,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,16.81,1,24.75,416.02,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,10.32,1,30.09,310.53,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,65.63,1,7.3,479.26,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,13.52,1,45.64,617.16,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.20,1,14.43,2.91,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,11.50,1,51.85,596.46,368000
home equity loan,201000,6.30,1,80.22,505.40,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.79,1,933.36,733.71,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,12.74,1,568.32,"7,239.05",135000
buy gift card,201000,7.43,1,344.68,"2,561.07",135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.56,1,10.5,16.36,27100
federal criminal defense attorney,2900,0.00,0,0,0.00,1900
laser hair removal manhattan,1300,6.81,1,4.08,27.82,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,138.88,1,6.28,872.88,5400
hair removal chicago,4400,5.20,1,4.08,21.19,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,0.00,0,0,0.00,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,4.01,1,9.67,38.77,880
primary pulmonary hypertension,6600,0.83,1,13.81,11.42,3600
miami personal injury attorney,6600,0.00,0,0,0.00,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,30.47,1,165.56,"5,043.93",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.51,1,120.48,"1,146.23",135000
google adsense,1220000,0.50,1,280.25,141.45,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,4.23,1,4.56,19.29,4400
employee leasing,14800,1.94,1,11.4,22.10,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,7.23,1,5.12,37.02,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.72,1,6.78,4.91,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,2.46,1,5.49,13.50,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,19.57,1,6.05,118.46,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,1.02,1,5.02,5.13,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,12.35,1,163.67,"2,020.95",33100
mortgage rates refinancing,22200,1.95,1,16.59,32.30,18100
attorney law lemon,6600,9.50,1,5.39,51.19,5400
consolidate student loans,60500,1.95,1,60.84,118.91,49500
home equity loans,165000,11.82,1,95.46,"1,128.30",135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,0.00,0,0,0.00,18100
home equity loan rates,27100,2.45,1,179.48,440.23,22200
auto insurance quotes,201000,16.51,1,3017.01,"49,821.96",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,58.79,1,9.24,543.25,27100
administration lease software,720,0.91,1,6.11,5.53,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,4.48,1,5.46,24.47,40500
auto century insurance,9900,7.45,1,5.13,38.26,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,3.73,1,41.27,153.82,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,2.12,1,8.92,18.87,2400
refinancing with bad credit,27100,4.18,1,5.43,22.70,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.70,1,68.64,734.26,8100
pay per click affiliate,9900,0.43,1,4.57,1.98,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,4.26,1,37.28,158.88,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,8.83,1,18.79,165.97,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,74000,2.31,1,12.36,28.54,74000
secured loans,110000,0.33,1,5.22,1.72,49500
criminal lawyer new york,9900,1.14,1,8.93,10.22,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,11.74,1,11.6,136.16,8100
att prepaid,135000,2.05,1,265.26,544.43,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,14.49,1,28.51,413.10,12100
comcast high speed,14800,3.04,1,15.97,48.50,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,8100,1.51,1,4.81,7.28,5400
automobile law lemon,6600,1.02,1,5.29,5.37,5400
cheap insurance life term,9900,15.92,1,10.75,171.23,6600
home loans refinancing,22200,11.23,1,4.15,46.66,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,36.39,1,152.84,"5,561.58",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,2.03,1,22.07,44.76,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.57,1,212.12,969.78,110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,7.12,1,12.52,89.09,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.00,0,0,0.00,673000
criminal defense attorney los angeles,8100,0.00,0,0,0.00,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,14.42,1,17.05,245.83,40500
adsense,4090000,0.23,1,675.6,157.76,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.38,1,6.34,2.38,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.00,0,0,0.00,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,1.40,1,6.24,8.72,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,21.94,1,236.03,"5,179.35",110000
cheap insurance medical,14800,6.15,1,32.76,201.40,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,52.02,1,13.79,717.42,1300
home refinance loans,33100,10.19,1,10.78,109.79,22200
eloan,27100,0.00,0,0,0.00,18100
life insurance quote,201000,11.40,1,335.09,"3,820.95",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
