Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
mobile design and development,8100,0.00,0,0,0.00,1900
pay as you go sim card only,170,0.00,0,0,0.00,12
training for mcse,14800,0.00,0,0,0.00,4400
ink 8560,3600,0.00,0,0,0.00,2400
sim card only pay as you go,170,0.00,0,0,0.00,12
micro stock photo sites,58,0.00,0,0,0.00,28
pay as you go sim offers,5400,0.00,0,0,0.00,28
sim card deals pay as you go,720,0.00,0,0,0.00,5
cheap mobile sim card,390,0.00,0,0,0.00,73
itil v3 foundations certification,5400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1000,0.00,0,0,0.00,91
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,2900,0.00,0,0,0.00,1600
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,260,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,390
deal or no deal interactive,720,0.00,0,0,0.00,260
stock photographers,2900,0.00,0,0,0.00,1600
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,880,0.00,0,0,0.00,480
google android apps development,390,0.00,0,0,0.00,140
mobile sim card uk,1000,0.00,0,0,0.00,140
sim card for uk,18100,1.36,1.05,14.3,19.48,2400
play no deal or deal,27100,0.00,0,0,0.00,9900
realtime tracking device,1600,0.00,0,0,0.00,1000
small company websites,1900,0.00,0,0,0.00,1300
team building activities uk,260,0.00,0,0,0.00,22
pay as you go sim uk,2400,0.00,0,0,0.00,170
the glaze book,1300,0.00,0,0,0.00,390
training in sql,74000,0.00,0,0,0.00,27100
android application development tools,2900,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,140
buy uk sim card,880,0.00,0,0,0.00,170
c5650 toner,1600,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,880
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1600
microsoft access 2010 training,1300,0.62,1.05,20.67,12.91,590
3g broadband router,6600,0.00,0,0,0.00,1000
sim card in uk,18100,0.00,0,0,0.00,2400
cheap ink cartridges brother,480,0.00,0,0,0.00,210
google android app development,590,0.00,0,0,0.00,260
stock photography books,480,0.00,0,0,0.00,210
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,4400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1000
international mobile broadband pay as you go,36,0.00,0,0,0.00,0
learning sql server 2008,1900,0.50,1.05,9.61,4.81,390
cheap ink for brother printer,320,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,0.00,0,0,0.00,2400
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,0.00,0,0,0.00,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,12100
notebook laptops,9140000,1.37,1.05,98.2,134.22,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2240000
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1000000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.36,1.05,79.16,28.56,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,550000
best phones,1830000,2.26,1.05,140.78,317.73,823000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.82,1.05,180.19,147.61,246000
panasonic dmc,1500000,0.41,1.05,25.75,10.52,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.85,1.05,169.34,143.68,450000
lumix dmc,1500000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,5.95,1.05,938.72,"5,587.13",550000
hidden object,1500000,0.78,1.05,223.95,173.84,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.34,1.05,389.02,132.56,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.38,1.05,1096.18,"1,511.78",301000
fujifilm finepix,1220000,0.20,1.05,22.12,4.43,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,450000
the movie camera,1000000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.78,1.05,533.09,414.27,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,0.00,0,0,0.00,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,3.43,1.05,8.67,29.72,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,27.16,1.05,26.84,728.82,368000
canon cameras,1000000,3.35,1.05,4067.19,"13,622.82",368000
photos stock,823000,2.47,1.05,28.7,71.01,368000
nikon camera,1000000,1.31,1.05,179.96,236.01,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.40,1.05,61.57,24.90,368000
blu ray players,823000,0.32,1.05,36.11,11.49,368000
bluray players,823000,0.15,1.05,3.77,0.57,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.98,1.05,28.35,27.74,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,2.25,1.05,32.63,73.38,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.54,1.05,55.45,30.22,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.61,1.05,27.65,16.80,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,1.01,1.05,20.21,20.37,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,0.50,1.05,4.46,2.23,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.50,1.05,15.47,7.74,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1.05,25.36,12.69,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1.05,56.81,28.42,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,673000,0.51,1.05,39.8,20.48,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.50,1.05,35.25,17.63,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.55,1.05,195.77,107.28,9140000
shakira,13600000,0.00,0,0,0.00,823000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1.05,56584.86,"11,357.54",24900000
youtube videos,30400000,0.69,1.05,568.22,391.99,3350000
lady gaga,20400000,2.50,1.05,3.23,8.08,5000000
kesha,3350000,0.00,0,0,0.00,1220000
nicki minaj,11100000,0.50,1.05,18.42,9.21,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,0.53,1.05,276.59,145.44,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.53,1.05,36.66,19.38,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,0.00,0,0,0.00,90500
cricket live score,3350000,0.50,1.05,5.17,2.59,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.80,1.05,10097.3,"8,039.74",16600000
iphone 4,37200000,0.90,1.05,6493.65,"5,856.72",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,0.85,1.05,297.74,251.98,301000
nokia n900,550000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.59,1.05,52.82,31.27,246000
duracell mygrid,12100,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,12.87,1.05,2317.05,"29,831.30",1000000
pdanet,450000,0.50,1.05,21.51,10.76,246000
masterchef,2740000,0.31,1.05,6.47,1.98,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.43,1.05,1798.67,777.18,5000000
jimmy johns,1500000,0.23,1.05,2621.72,590.88,1500000
как жрать суши,135000,0.00,0,0,0.00,880
dominos pizza menu,165000,1.18,1.05,139.77,165.50,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.55,1.05,78.31,42.95,135000
applebees menu,201000,0.43,1.05,46.24,20.07,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,58
world cup,13600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.50,1.05,3.24,1.62,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1.05,7.95,19.89,3350000
selena gomez,20400000,0.50,1.05,22.91,11.46,5000000
kim kardashian,13600000,0.50,1.05,14.88,7.44,5000000
miley cyrus,11100000,0.50,1.05,6.85,3.43,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1.05,17.02,8.51,1000000
haiti,4090000,0.57,1.05,259.47,146.72,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1.05,8.58,4.29,4090000
earthquake,13600000,0.50,1.05,94.71,47.37,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,2.49,1.05,27.58,68.72,49500
oil spill,673000,1.04,1.05,41.94,43.70,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.95,1.05,8.63,8.20,4400
hcg diet,1000000,0.35,1.05,40.5,14.13,823000
dr oz,2240000,0.52,1.05,189.72,99.46,1830000
aspergers,1830000,0.64,1.05,412.08,262.31,673000
mcdonalds nutrition,301000,0.22,1.05,121.52,27.26,246000
vitamin d deficiency,301000,0.56,1.05,151.55,85.01,201000
appendicitis symptoms,135000,0.50,1.05,16.08,8.04,90500
cholera,673000,0.50,1.05,19.52,9.76,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.54,1.05,424.18,228.97,165000
donate to haiti,4400,0.47,1.05,7.94,3.72,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,1.66,1.05,7.27,12.10,4400
doctors without borders,201000,0.25,1.05,217.56,53.50,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.50,1.05,8.65,4.33,49500
swine flu,201000,0.53,1.05,51.41,27.34,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.20,1.05,4.4,0.88,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.20,1.05,191.89,38.78,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.50,1.05,8,4.00,2740000
national city bank,165000,0.61,1.05,24.52,15.06,135000
chatroulette,20400000,0.21,1.05,105.73,22.71,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.50,1.05,5.64,2.82,550000
twitter,151000000,2.50,1.05,3860.98,"9,655.43",30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1.05,164.43,822.45,338000000
insurance,55600000,5.03,1.05,14791.2,"74,361.30",24900000
loans,20400000,8.58,1.05,9587.97,"82,257.43",11100000
mortgage,16600000,2.61,1.05,6213.14,"16,218.91",11100000
attorney,16600000,1.07,1.05,4210.77,"4,492.15",11100000
credit,101000000,3.82,1.05,2200.18,"8,406.90",37200000
lawyer,13600000,1.14,1.05,2249.28,"2,557.56",7480000
donate,2740000,3.12,1.05,596.18,"1,858.28",1220000
degree,16600000,2.73,1.05,260.16,711.09,9140000
hosting,11100000,4.05,1.05,1262.77,"5,113.12",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,368000,6.41,1.05,660.59,"4,236.38",246000
trading,20400000,1.47,1.05,1305.76,"1,914.52",6120000
software,151000000,2.50,1.05,75.29,188.28,24900000
recovery,20400000,2.54,1.05,144.52,366.71,7480000
transfer,45500000,0.66,1.05,160.88,106.87,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,0.67,1.05,120.87,81.10,24900000
rehab,5000000,1.73,1.05,2055.88,"3,559.65",2740000
treatment,37200000,1.21,1.05,295.4,357.05,16600000
cord blood,135000,9.55,1.05,282.25,"2,696.32",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,5.13,1.05,116.04,595.42,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,1.74,1.05,22.43,39.04,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,2.86,1.05,34.76,99.29,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,15.62,1.05,169.85,"2,653.73",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.43,1.05,6.59,2.84,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.25,1.05,9.76,2.44,27100
at t wireless,673000,17.07,1.05,10.55,180.16,368000
home equity loan,165000,2.33,1.05,262.83,612.63,135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,7.06,1.05,3455.54,"24,403.74",83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,5.18,1.05,922.67,"4,783.17",135000
buy gift card,201000,4.69,1.05,94.55,443.31,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.62,1.05,4.18,2.59,22200
federal criminal defense attorney,2400,4.83,1.05,40.38,194.89,2400
laser hair removal manhattan,880,0.00,0,0,0.00,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,16.24,1.05,32.26,523.98,74000
refinance with bad credit,27100,1.43,1.05,8.33,11.87,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,8.84,1.05,37.7,333.18,880
primary pulmonary hypertension,5400,0.50,1.05,11.68,5.84,2900
miami personal injury attorney,5400,11.99,1.05,29.72,356.45,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,9.10,1.05,1166.82,"10,620.12",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,5.15,1.05,153.84,792.89,110000
google adsense,1220000,1.19,1.05,448.18,531.18,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,5.68,1.05,18.2,103.43,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,8.81,1.05,9.98,87.95,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.00,0,0,0.00,3600
san diego dui lawyer,4400,2.53,1.05,10.87,27.45,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.20,1.05,4.28,0.86,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,2.45,1.05,162.81,398.25,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,10.87,1.05,9.26,100.68,4400
consolidate student loans,49500,0.90,1.05,104.02,93.14,49500
home equity loans,135000,2.35,1.05,192.83,452.49,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,10.00,1.05,10.66,106.67,12100
home equity loan rates,22200,3.50,1.05,85.26,297.99,18100
auto insurance quotes,201000,9.52,1.05,5996.05,"57,057.78",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.28,1.05,7.46,2.05,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.27,1.05,4.49,1.21,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,2.12,1.05,47.4,100.31,33100
auto century insurance,9900,4.56,1.05,8.3,37.88,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,1.43,1.05,66.53,95.20,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,8.13,1.05,17.13,139.34,14800
home equity line of credit rates,9900,0.50,1.05,7.89,3.93,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,7.70,1.05,10.03,77.16,6600
pay per click affiliate,8100,0.49,1.05,11.09,5.41,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.36,1.05,20.79,7.55,720
refinance poor credit,3600,1.54,1.05,8.83,13.58,2900
equity loans,165000,2.26,1.05,93.56,211.81,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,1.42,1.05,27.96,39.72,60500
secured loans,90500,0.72,1.05,22.03,15.87,40500
criminal lawyer new york,8100,0.60,1.05,8.61,5.17,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,8.81,1.05,21.4,188.56,8100
att prepaid,135000,1.76,1.05,82.52,145.33,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,9.38,1.05,48.53,455.27,9900
comcast high speed,14800,2.11,1.05,10.84,22.90,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,4400
michigan personal injury,5400,0.49,1.05,21.97,10.81,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,3.51,1.05,29.24,102.62,5400
home loans refinancing,12100,4.81,1.05,48.8,234.56,8100
consolidate college loans,880,0.28,1.05,4.06,1.12,720
cheap life insurance,27100,21.72,1.05,348.94,"7,579.51",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,0.00,0,0,0.00,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.22,1.05,464.32,"1,957.13",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.27,1.05,9.23,2.48,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.46,1.05,16.5,7.55,550000
criminal defense attorney los angeles,6600,7.78,1.05,20.84,162.17,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,2.55,1.05,117.46,299.76,33100
adsense,4090000,0.22,1.05,876.71,188.54,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,6.53,1.05,8.77,57.30,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,4.71,1.05,11.08,52.17,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
