Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,2.76,1,23.84,65.69,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.99,1,2.4,2.37,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,3.66,1,95.24,348.47,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,1.05,1,5.33,5.58,550000
ink cartridges,1220000,7.87,1,406.07,"3,194.91",550000
hidden object,1500000,2.13,1,86.08,183.45,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,1.08,1,236.64,255.54,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,15.36,1.01,235.54,"3,618.96",301000
fujifilm finepix,1220000,0.20,1,2.25,0.46,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,2.25,1,205.46,461.91,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.80,1,53.02,95.56,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.00,0,0,0.00,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,35.04,1,12.87,450.87,450000
canon cameras,1220000,11.65,1.01,578.69,"6,742.56",450000
photos stock,823000,8.83,1,24.5,216.30,368000
nikon camera,1000000,7.87,1,127.22,"1,001.74",368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,1.10,1,2.63,2.89,368000
blu ray players,823000,1.07,1,18.27,19.50,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.00,0,0,0.00,-
led tv by samsung,1000000,8.90,1,1.02,9.05,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.93,1,32.84,30.53,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,3.24,1,11.51,37.34,450000
shoes wedding,823000,3.77,1,7.24,27.30,368000
dresses maxi,823000,1.73,1,33.11,57.45,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.55,1,23.12,35.89,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,6.42,1,2.26,14.50,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,1.40,1,1.7,2.37,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.81,1,7.39,6.00,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.51,1,7.87,4.05,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,1.17,1,5.84,6.84,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,3.27,1,2.4,7.86,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,3.33,1,5.9,19.64,11100000
shakira,16600000,2.61,1,0.87,2.26,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.24,1,22510.14,"5,405.49",24900000
youtube videos,30400000,1.16,1,108.16,125.06,3350000
lady gaga,24900000,8.26,1,0.16,1.35,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.00,0,0,0.00,5000000
grooveshark,9140000,3.77,1,0.14,0.54,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,2.88,1,12.93,37.27,1830000
espn3,1500000,0.48,1,13.36,6.42,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,1.44,1,122.6,176.32,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,2.43,1,0.35,0.86,110000
cricket live score,3350000,1.52,1,0.23,0.36,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,1.82,1,4391.14,"7,974.41",16600000
iphone 4,37200000,4.21,1,933.38,"3,925.97",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,2.39,1,120.43,288.25,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,3.63,1,0.27,0.99,246000
duracell mygrid,12100,1.86,1,3.92,7.31,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,19.14,1,775.07,"14,835.57",1000000
pdanet,450000,0.71,1,7.04,5.03,246000
masterchef,2740000,0.86,1,0.92,0.79,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,1.49,1,237.34,352.92,5000000
jimmy johns,1500000,0.36,1,1179.56,429.42,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,5.74,1,26.43,151.81,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,1.36,1,20.45,27.73,135000
applebees menu,201000,1.64,1,14.8,24.20,201000
rachel ray,1220000,0.79,1,1.61,1.26,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,3.82,1,1.06,4.07,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,3.25,1,12.24,39.84,3350000
selena gomez,20400000,1.05,1,8.94,9.43,5000000
kim kardashian,13600000,1.70,1,0.44,0.75,6120000
miley cyrus,11100000,3.43,1,0.25,0.87,2740000
taylor lautner,2240000,0.95,1,1,0.95,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.92,1,7.11,6.54,1000000
haiti,4090000,1.88,1,63.19,119.07,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,5.70,1,1.82,10.37,4090000
earthquake,13600000,2.28,1,7.06,16.09,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,8.11,1,8.29,67.21,49500
oil spill,673000,4.26,1,5.04,21.45,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.96,1,4,7.83,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.90,1,1.91,1.72,4400
hcg diet,1000000,1.10,1,12.97,14.21,823000
dr oz,2240000,2.72,1,119.41,324.91,1830000
aspergers,1830000,3.87,1,43.44,168.07,673000
mcdonalds nutrition,368000,0.70,1,70.63,49.66,246000
vitamin d deficiency,301000,8.11,1,26.91,218.15,201000
appendicitis symptoms,135000,1.13,1,1.24,1.40,90500
cholera,673000,0.99,1,10.3,10.20,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,2.40,1,109.94,263.70,165000
donate to haiti,5400,3.56,1,4.9,17.43,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,5.65,1,6.37,35.99,4400
doctors without borders,201000,0.50,1,24.73,12.41,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,2.11,1,2.78,5.87,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,3.64,1,6.63,24.14,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.61,1,5.5,3.34,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.97,1,147.34,142.84,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,4.06,1,3.9,15.83,135000
chatroulette,20400000,0.67,1,22.61,15.12,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,2.16,1,0.27,0.59,550000
twitter,151000000,5.69,1,2.81,16.01,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,20.78,1.03,2.02,41.94,338000000
insurance,55600000,12.54,1,4640.71,"58,190.50",24900000
loans,20400000,8.36,1,9239.42,"77,264.23",11100000
mortgage,16600000,8.15,1,1121.81,"9,139.93",9140000
attorney,16600000,4.35,1,1508.18,"6,553.68",11100000
credit,101000000,3.10,1,872.34,"2,701.09",37200000
lawyer,13600000,9.73,1,292.88,"2,848.85",7480000
donate,2740000,6.73,1,150.98,"1,016.57",1220000
degree,16600000,23.17,1,18.77,434.97,9140000
hosting,11100000,7.23,1.01,1104.07,"7,987.28",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,22.92,1,311.38,"7,136.44",246000
trading,20400000,6.13,1,1128.82,"6,920.96",6120000
software,151000000,5.22,1,6.57,34.35,24900000
recovery,20400000,30.84,1,14.44,445.22,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,2.01,1,7.39,14.84,165000
classes,68000000,9.18,1,10.85,99.65,24900000
rehab,6120000,7.91,1,481.59,"3,807.38",2740000
treatment,37200000,8.80,1,2.88,25.39,16600000
cord blood,135000,38.82,1,154.6,"6,001.34",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,24.04,1,3,72.15,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,32.24,1,46.89,"1,512.00",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,18.79,1,5.77,108.45,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.00,0,0,0.00,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,197.38,1.13,3.69,727.70,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.12,1,16.75,1.99,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.45,1,9.67,4.39,27100
at t wireless,673000,0.67,1,30.24,20.29,368000
home equity loan,165000,8.60,1,119.25,"1,025.61",135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,45.98,1,705.4,"32,434.64",83100000
laser hair removal maryland,1900,3.13,1,4.77,14.96,1600
mesothelioma,246000,44.94,1,171.28,"7,697.84",135000
buy gift card,201000,6.54,1,24.8,162.21,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,13.57,1,1.76,23.90,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,27.10,1,1.58,42.87,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,2.87,1,5.55,15.91,22200
federal criminal defense attorney,2400,10.07,1,1.86,18.74,1900
laser hair removal manhattan,1000,12.71,1,2.05,26.02,720
att prepaid wireless,6600,49.31,1,0.53,26.12,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,115.04,1,0.85,97.40,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,76.49,1,9.67,739.25,74000
refinance with bad credit,27100,8.65,1,5.17,44.74,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,7.47,1,10.33,77.24,880
primary pulmonary hypertension,5400,2.78,1,2.92,8.09,2900
miami personal injury attorney,5400,173.99,1,3.81,663.28,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,34.66,1.01,311.59,"10,799.91",110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,27.91,1,135.53,"3,782.46",135000
google adsense,1220000,0.52,1,114.65,59.18,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,2.29,1,31.95,73.23,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,2.55,1,0.2,0.52,8100
symptoms of mesothelioma,9900,0.00,0,0,0.00,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,1.26,1,2.56,3.22,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,7.59,1,2.03,15.42,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,9.11,1,3.16,28.82,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,3.78,1,104.55,395.44,33100
mortgage rates refinancing,22200,16.04,1,4.91,78.73,18100
attorney law lemon,5400,0.00,0,0,0.00,4400
consolidate student loans,49500,8.05,1,33.26,267.71,49500
home equity loans,135000,26.05,1.04,36.54,951.81,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,14800
home equity loan rates,22200,14.95,1,45.57,681.21,18100
auto insurance quotes,201000,56.49,1.01,1325.68,"74,890.20",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,19.59,1,3.71,72.63,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,217.36,1,1.1,238.26,1900
second mortgages,49500,0.54,1,3.5,1.87,40500
auto century insurance,9900,9.72,1,3.63,35.24,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,6.71,1,6.38,42.82,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,0.00,0,0,0.00,1900
refinancing with bad credit,22200,0.00,0,0,0.00,18100
home equity line of credit rates,9900,1.33,1,5.93,7.89,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,20.28,1,24.05,487.92,6600
pay per click affiliate,8100,2.87,1,2.29,6.57,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,4.18,1,1.21,5.05,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,13.05,1,46.52,606.91,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,5.98,1,22.14,132.49,60500
secured loans,110000,6.59,1,5.38,35.49,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,8100
att prepaid,110000,4.89,1,21.75,106.35,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,75.92,1,12.62,958.00,9900
comcast high speed,14800,0.19,1,4.95,0.92,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,51.08,1,0.75,38.07,4400
michigan personal injury,6600,2.81,1,1.19,3.33,4400
automobile law lemon,5400,0.91,1,2.85,2.60,5400
cheap insurance life term,8100,7.38,1,1.09,8.08,5400
home loans refinancing,14800,1.23,1,35.93,44.18,9900
consolidate college loans,880,4.02,1,1.95,7.86,720
cheap life insurance,33100,77.54,1,95.51,"7,405.90",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,21.56,1,9.64,207.87,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,15.80,1,144.51,"2,282.71",110000
refinancing my home,1900,2.05,1,8.43,17.30,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,6.14,1,1.16,7.13,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,30.15,1,1.26,38.12,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,5.48,1,1.5,8.24,33100
adsense,4090000,0.71,1,403.39,284.43,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,24.88,1,14.81,368.62,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,20.47,1,0.26,5.39,18100
attorney injury new personal york,18100,23.93,1,1.24,29.60,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,128.66,1.02,50.48,"6,494.85",110000
cheap insurance medical,12100,11.53,1,38.8,447.43,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,136.06,1,4.06,552.51,1000
home refinance loans,22200,7.63,1,16.27,124.06,14800
eloan,27100,3.27,1,2.85,9.32,14800
life insurance quote,165000,40.18,1.03,162.42,"6,526.21",110000
cheap life assurance,27100,0.00,0,0,0.00,18100
