Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.51,1,583.31,298.33,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,0.71,1,16.58,11.70,823000
kinect for xbox,1500000,0.10,1,2.07,0.21,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.59,1,114.93,67.26,246000
panasonic dmc,1830000,1.26,1,77.98,98.56,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.11,1,529.03,589.66,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,1.50,1,4.07,6.08,673000
ink cartridges for,1500000,0.44,1,4.14,1.82,673000
ink cartridges,1500000,3.71,1,473.8,"1,757.50",673000
hidden object,1500000,0.73,1,353.7,259.78,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.59,1,785.25,466.54,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.04,1,2368.28,"2,452.66",301000
fujifilm finepix,1220000,0.67,1,39.31,26.33,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.32,1,4.35,1.38,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.50,1,153.2,76.82,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.32,1,116.35,153.49,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.69,1,78.58,132.69,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,4.11,1,724.68,"2,977.02",450000
photos stock,1000000,4.56,1,366.31,"1,669.56",368000
nikon camera,1000000,2.02,1,240.79,487.25,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.25,1,3.44,0.87,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.65,1,10.36,6.77,450000
blu ray players,823000,0.62,1,66.54,41.38,450000
bluray players,823000,0.22,1,15.69,3.51,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.00,0,0,0.00,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.81,1,15.29,12.31,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.51,1,15.34,23.22,450000
shoes wedding,823000,9.21,1,11.15,102.69,368000
dresses maxi,823000,0.00,0,0,0.00,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.49,1,20.73,10.25,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.73,1,39.34,68.04,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.64,1,42.64,27.28,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.51,1,54.78,27.67,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,165000,0.20,1,3.57,0.72,90500
san francisco 49ers,201000,0.51,1,36.66,18.52,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.52,1,237.6,123.39,550000
snooki,1500000,0.51,1,3.1,1.56,1000000
clippers,2240000,0.51,1,12.18,6.15,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.00,0,0,0.00,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,5.23,2.64,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.51,1,34.78,17.57,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.52,1,414.45,216.79,11100000
shakira,16600000,0.51,1,20.98,10.59,1000000
eminem,16600000,2.99,1,44.32,132.47,4090000
netflix,24900000,0.20,1,49510.9,"9,994.35",24900000
youtube videos,30400000,0.29,1,1928.47,558.57,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.64,1.32,1500000
nicki minaj,11100000,0.50,1,36.29,18.30,6120000
grooveshark,7480000,0.51,1,2.86,1.45,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.51,1,43.62,22.03,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.51,1,18,9.15,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,78.79,39.80,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.99,1,12538.41,"12,350.94",20400000
iphone 4,37200000,1.87,1,5829.23,"10,923.79",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,0.92,1,83.94,77.25,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,0.00,0,0,0.00,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,10.90,1,3193.92,"34,811.55",823000
pdanet,450000,0.54,1,65.38,35.13,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.46,1,697.49,317.70,5000000
jimmy johns,1500000,0.24,1,1732.74,419.66,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.04,1,84.55,87.95,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.81,1,201.27,163.74,135000
applebees menu,201000,0.22,1,24.69,5.51,201000
rachel ray,1220000,0.00,0,0,0.00,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.51,1,5.86,2.96,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.51,1,4.14,10.37,3350000
selena gomez,20400000,0.51,1,12.68,6.41,4090000
kim kardashian,13600000,0.51,1,553.76,279.71,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.51,1,3.83,1.94,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.41,1,351.87,145.13,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.53,1,39.04,20.77,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.16,1,30.57,35.49,49500
oil spill,823000,0.55,1,36.12,19.71,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.51,1,2.95,1.49,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.01,1,4.84,4.89,4400
hcg diet,1000000,0.33,1,715.45,236.58,823000
dr oz,2240000,0.58,1,281.64,164.21,1500000
aspergers,1830000,0.85,1,289.06,244.65,673000
mcdonalds nutrition,368000,0.30,1,16.89,5.07,301000
vitamin d deficiency,301000,1.00,1,165.07,165.75,201000
appendicitis symptoms,165000,0.51,1,15.49,7.83,90500
cholera,823000,0.51,1,16.92,8.55,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.67,1,394.31,262.79,201000
donate to haiti,6600,1.37,1,4.11,5.61,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,0.82,1,15.62,12.88,4400
doctors without borders,201000,0.80,1,153.76,123.46,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.51,1,5.27,2.66,40500
swine flu,450000,1.38,1,94.53,130.17,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.21,1,8.09,1.74,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,319.52,64.48,301000
myspace layouts,246000,0.51,1,4.83,2.44,165000
michael jackson,16600000,0.65,1,7.79,5.10,3350000
national city bank,165000,0.52,1,16.89,8.86,135000
chatroulette,20400000,0.32,1,96.13,31.15,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.56,1,13.96,7.89,673000
twitter,151000000,2.51,1,338.71,848.86,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,32.46,162.43,338000000
insurance,68000000,6.90,1,12049,"83,102.59",30400000
loans,20400000,11.45,1,7367.39,"84,383.94",11100000
mortgage,16600000,3.62,1,4684.05,"16,934.08",11100000
attorney,16600000,1.42,1,2568.31,"3,644.48",13600000
credit,101000000,5.65,1,2602.17,"14,708.64",37200000
lawyer,13600000,1.56,1,1685.01,"2,636.82",9140000
donate,2740000,1.80,1,1055.1,"1,896.63",1220000
degree,16600000,2.80,1,1353.62,"3,791.24",9140000
hosting,11100000,11.82,1.01,1094.01,"12,932.79",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.10,1,353.42,"4,274.99",246000
trading,20400000,1.18,1,827.34,977.84,6120000
software,151000000,3.38,1,9736.4,"32,921.89",30400000
recovery,20400000,3.22,1,228.8,737.36,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.00,1,119.7,120.07,24900000
rehab,6120000,1.72,1,1945.52,"3,336.71",3350000
treatment,37200000,1.04,1,55.77,58.22,16600000
cord blood,135000,4.92,1,133.43,656.01,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,5.57,1,2.56,14.23,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.31,1,4.36,1.36,27100
yahoo web hosting,33100,23.82,1,47.05,"1,120.71",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,38.63,1,11.05,426.90,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,5.84,1,5.94,34.72,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,33.99,1,43.38,"1,474.25",6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.80,1,4.95,3.97,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,14.41,1,39.5,569.10,368000
home equity loan,201000,5.25,1,117.79,618.13,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.70,1,840.09,585.97,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,9.30,1,703.04,"6,535.02",135000
buy gift card,201000,12.87,1,72.44,932.41,135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,25.78,1,5.55,143.16,1900
american singles,49500,3.11,1,4.58,14.22,27100
federal criminal defense attorney,2900,6.03,1,4.91,29.59,1900
laser hair removal manhattan,1300,20.02,1,4.56,91.23,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,0.38,1,5.39,2.02,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,1.32,1,2.41,3.18,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,5.62,1,9.13,51.30,880
primary pulmonary hypertension,6600,1.09,1,40.53,44.10,3600
miami personal injury attorney,6600,35.58,1,15.43,549.05,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,32.62,1,335.28,"10,936.84",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.15,1,173.27,"1,585.28",135000
google adsense,1220000,0.51,1,403.3,203.71,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.03,1,24.74,50.29,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.54,1,7.01,3.77,9900
symptoms of mesothelioma,9900,6.56,1,5.89,38.62,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.20,1,5.32,1.07,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,5.71,1,4.73,27.03,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,3.55,1,191.06,677.29,33100
mortgage rates refinancing,22200,4.67,1,10.42,48.67,18100
attorney law lemon,6600,12.76,1,5.19,66.29,5400
consolidate student loans,60500,2.50,1,122.34,305.97,49500
home equity loans,165000,6.44,1,149.11,959.55,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,9.98,1,4.76,47.52,18100
home equity loan rates,27100,4.84,1,104.25,504.66,22200
auto insurance quotes,201000,18.95,1,4146.95,"78,566.15",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,0.00,0,0,0.00,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.85,1,4.74,4.05,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,1.70,1,6.96,11.86,2400
second mortgages,60500,3.03,1,24.15,73.11,40500
auto century insurance,9900,28.70,1,13.11,376.10,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,8.62,1,73.53,634.07,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.61,1,2.7,1.64,2400
refinancing with bad credit,27100,0.00,0,0,0.00,22200
home equity line of credit rates,12100,4.74,1,14.81,70.25,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.22,1,101.15,"1,034.14",8100
pay per click affiliate,9900,1.07,1,6.5,6.96,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.97,1,42.25,83.42,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,6.00,1,22.54,135.27,165000
student loan consolidate,60500,2.48,1,5.72,14.18,49500
consolidate loans,74000,7.16,1,71.32,510.90,74000
secured loans,110000,0.79,1,32.2,25.32,49500
criminal lawyer new york,9900,3.56,1,10.9,38.80,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,2.12,1,2.56,5.41,9900
los angeles dui lawyer,9900,0.00,0,0,0.00,8100
att prepaid,135000,2.07,1,292.13,605.41,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,16.25,1,46.36,753.45,12100
comcast high speed,14800,3.02,1,3.72,11.25,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,1.98,1,4.75,9.41,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,9900,64.48,1,20.64,"1,330.79",6600
home loans refinancing,22200,7.56,1,20.63,155.85,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,45.55,1,158.66,"7,227.21",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.72,1,31.2,116.17,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.54,1,284.81,"1,294.29",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,6.74,1,11.87,80.02,673000
criminal defense attorney los angeles,8100,2.42,1,13.23,31.98,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,3.31,1,9.57,31.66,40500
adsense,4090000,0.20,1,858.31,175.84,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.31,1,5.13,1.60,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.74,1,4.83,3.60,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,2.66,1,2.88,7.64,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,40.30,1,14.64,589.85,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,6.52,1,4.77,31.09,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,34.90,1.02,337.15,"11,765.46",110000
cheap insurance medical,14800,6.93,1,123.56,856.77,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,33100,8.08,1,6.53,52.75,22200
eloan,27100,0.65,1,6.38,4.13,18100
life insurance quote,201000,19.51,1,452.4,"8,827.40",110000
