Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.36,1,4.32,1.55,450000
watches for mens,823000,0.84,1,20.18,16.88,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,0.62,1,25.61,15.91,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.79,1,65.26,51.57,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.24,1,1.67,0.40,18100
49ers,1500000,0.52,1,296.92,154.38,1000000
steelers,2740000,0.71,1,45.66,32.40,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.77,1,81.85,63.11,165000
ben roethlisberger,246000,0.50,1,2.69,1.35,201000
pittsburgh steelers,673000,0.50,1,11.66,5.85,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,115.49,58.00,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.54,1,185.37,99.72,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,39,20.05,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,29,14.56,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.50,1,4.57,2.30,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,3.40,1,44.51,151.47,11100000
shakira,16600000,0.50,1,26.8,13.47,1000000
eminem,16600000,0.27,1,31.4,8.40,4090000
netflix,24900000,0.20,1,47986.79,"9,749.24",24900000
youtube videos,30400000,0.33,1,786.25,262.51,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.92,1.47,1500000
nicki minaj,11100000,0.50,1,61.93,31.10,6120000
grooveshark,7480000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,4.68,2.35,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,58.47,29.36,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,37.48,18.82,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.90,1,7722.7,"6,960.27",20400000
iphone 4,37200000,1.39,1,4305.55,"5,985.06",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.49,1,190.16,283.22,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.92,1,5.8,5.33,301000
duracell mygrid,60500,0.63,1,23.47,14.85,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,11.40,1,2856.78,"32,580.87",823000
pdanet,450000,0.50,1,76.43,38.38,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.42,1,494.19,205.37,5000000
jimmy johns,1500000,0.21,1,2175.64,456.55,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,3.87,1,41.44,160.34,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,96.39,49.46,135000
applebees menu,201000,0.42,1,23.96,10.16,201000
rachel ray,1220000,0.50,1,15.23,7.65,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,2.27,1.14,4090000
kim kardashian,13600000,0.51,1,458.31,233.04,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.51,1,988.82,499.90,1000000
haiti,5000000,0.72,1,527.87,382.09,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,5.08,1,13.92,70.79,5000000
earthquake,13600000,0.65,1,47.96,31.32,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.50,1,12.67,6.35,49500
oil spill,823000,0.88,1,11.61,10.26,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.73,1,15.05,11.04,4400
hcg diet,1000000,0.53,1,799.61,422.89,823000
dr oz,2240000,0.46,1,38.13,17.38,1500000
aspergers,1830000,0.90,1,292.72,263.41,673000
mcdonalds nutrition,368000,0.27,1,149.6,40.33,301000
vitamin d deficiency,301000,0.97,1,296.14,286.36,201000
appendicitis symptoms,165000,0.50,1,12.5,6.28,90500
cholera,823000,0.54,1,15.56,8.39,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.98,1,507.94,496.94,201000
donate to haiti,6600,0.51,1,9.07,4.61,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,6.32,1,8.55,54.02,4400
doctors without borders,201000,0.23,1,112.35,26.29,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.80,1,98.8,78.74,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,2.69,1.35,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.00,0,0,0.00,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,297.45,60.15,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,0.50,1,21.47,10.78,3350000
national city bank,165000,0.57,1,26.85,15.33,135000
chatroulette,20400000,0.29,1,89.17,25.83,2740000
friv,55600000,0.20,1,2.29,0.46,1000000
myxer,673000,0.53,1,46.55,24.61,673000
twitter,151000000,2.50,1,661.41,"1,656.32",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,55.19,276.05,338000000
insurance,68000000,6.37,1,14794.95,"94,169.91",30400000
loans,20400000,10.57,1,8151.98,"86,143.27",11100000
mortgage,16600000,3.99,1,4629.63,"18,451.35",11100000
attorney,16600000,1.51,1,2973.45,"4,478.59",13600000
credit,101000000,6.21,1,1807.41,"11,220.85",37200000
lawyer,13600000,1.87,1,2054.71,"3,843.70",9140000
donate,2740000,1.53,1,698.38,"1,070.17",1220000
degree,16600000,2.79,1,1484.66,"4,140.53",9140000
hosting,11100000,5.99,1.02,1299.01,"7,776.19",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.13,1,574.94,"6,974.10",246000
trading,20400000,1.32,1,432.8,571.58,6120000
software,151000000,3.95,1,8088.93,"31,984.15",30400000
recovery,20400000,2.61,1,158.56,414.56,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.68,1,14.68,9.95,165000
classes,68000000,0.64,1,92.61,59.18,24900000
rehab,6120000,2.40,1,1889.72,"4,528.94",3350000
treatment,37200000,1.19,1,48.08,57.37,16600000
cord blood,135000,9.05,1,213.02,"1,927.95",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,46.90,1,56.48,"2,649.16",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,21.61,1,5.07,109.66,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,5.07,1,6.64,33.70,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,12.42,1,54.33,674.97,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.87,1,4.19,3.64,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,0.69,1,38.15,26.42,368000
home equity loan,201000,4.51,1,109.35,493.13,165000
mcsa boot camp,480,2.35,1,3.91,9.21,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.56,1,790.73,443.42,83100000
laser hair removal maryland,1900,3.63,1,4.04,14.69,1900
mesothelioma,246000,11.16,1,973.49,"10,865.64",135000
buy gift card,201000,7.72,1,22.38,172.77,135000
mesotheloma,590,5.78,1,2.41,13.94,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,1.85,1,4.17,7.72,320
orlando criminal attorney,3600,5.07,1,10.26,52.02,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,4.70,1,5.34,25.06,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.53,1,23.19,35.45,27100
federal criminal defense attorney,2900,1.40,1,5.25,7.32,1900
laser hair removal manhattan,1300,9.43,1,26.53,250.03,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,7.11,1,4.55,32.38,3600
at and t cell phones,110000,1.38,1,9.12,12.57,74000
refinance with bad credit,33100,1.32,1,1.92,2.53,27100
malignant mesothelioma,8100,44.70,1,4.85,216.96,3600
lease management software,1900,8.20,1,29.29,240.03,880
primary pulmonary hypertension,6600,0.85,1,47.4,40.35,3600
miami personal injury attorney,6600,36.34,1,20.07,729.25,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,27.20,1.02,471.71,"12,830.87",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,10.32,1,258.96,"2,671.52",135000
google adsense,1220000,0.53,1,308.02,163.77,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.48,1,23,56.94,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.50,1,5.66,2.84,9900
symptoms of mesothelioma,9900,0.00,0,0,0.00,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.86,1,24.31,20.81,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,7.37,1,18.76,138.20,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.42,1,8.03,3.35,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.90,1,216.89,628.67,33100
mortgage rates refinancing,22200,14.03,1,13.04,182.98,18100
attorney law lemon,6600,51.82,1,4.46,231.15,5400
consolidate student loans,60500,3.60,1,103.5,372.74,49500
home equity loans,165000,5.14,1,103.64,532.96,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,1.59,1,4.9,7.80,18100
home equity loan rates,27100,5.68,1,163.71,930.05,22200
auto insurance quotes,201000,17.40,1,4756.4,"82,783.10",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,4.10,1,16.47,67.44,27100
administration lease software,720,2.47,1,9.31,22.95,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.50,1,5.05,2.50,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,0.54,1,10.11,5.44,40500
auto century insurance,9900,3.53,1,9.74,34.38,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,10.30,1,31.18,321.07,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,13.86,1,4.72,65.49,2400
refinancing with bad credit,27100,4.95,1,7.37,36.50,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,15.45,1,43.07,665.58,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.61,1,26.23,42.25,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,6.40,1,59.21,378.91,165000
student loan consolidate,60500,1.70,1,10.71,18.19,49500
consolidate loans,74000,5.90,1,79.12,466.93,74000
secured loans,110000,0.78,1,21.24,16.62,49500
criminal lawyer new york,9900,2.68,1,12.86,34.45,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,15.11,1,17.45,263.70,8100
att prepaid,135000,1.33,1,226.58,301.16,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,17.08,1,29.68,507.10,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,2.04,1,10.87,22.23,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,20.18,1,4.46,89.90,5400
cheap insurance life term,9900,0.00,0,0,0.00,6600
home loans refinancing,22200,15.88,1,14.9,236.67,12100
consolidate college loans,1000,1.77,1,9.43,16.70,880
cheap life insurance,33100,21.92,1,168.22,"3,687.78",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,1.33,1,15.2,20.27,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,6.24,1,361.78,"2,259.26",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,1.22,1,5.08,6.20,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,5.17,1,16.83,86.99,673000
criminal defense attorney los angeles,8100,14.25,1,4.94,70.39,6600
commodity online trading,8100,8.99,1,4.54,40.79,2900
home equity rates,49500,2.23,1,12.19,27.20,40500
adsense,4090000,0.21,1,927.17,197.61,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.32,1,5.42,1.73,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,384.04,1,4.69,"1,800.79",-
home line of credit,301000,0.98,1,2.08,2.05,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,7.48,1,15.44,115.53,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.64,1,360.94,"8,894.30",110000
cheap insurance medical,14800,5.12,1,36.75,188.18,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,24.47,1,13.23,323.70,1300
home refinance loans,33100,5.58,1,6.74,37.59,22200
eloan,27100,0.42,1,4.52,1.91,18100
life insurance quote,201000,13.98,1,681.49,"9,525.54",110000
