Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.68,1,8.16,5.57,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.45,1,161.6,72.42,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.53,1,17.14,26.16,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.94,1,48.51,94.33,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,54.33,1,4.11,223.45,450000
canon cameras,1220000,19.28,1,390.71,"7,533.89",450000
photos stock,1000000,3.25,1,56.87,185.02,368000
nikon camera,1000000,7.58,1.01,384.4,"2,914.78",368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.69,1,6.27,4.35,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.65,1,4.3,2.79,450000
blu ray players,823000,0.53,1,39.9,21.24,450000
bluray players,823000,0.53,1,7.61,4.07,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.30,1,1.95,0.59,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,6.42,1,32.46,208.53,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.32,1,8.08,2.55,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.52,1,19.67,29.96,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.71,1,15.02,10.61,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,0.88,1,17.57,15.47,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,1.08,1,119.57,129.31,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,1.65,1,88.09,145.01,1000000
steelers,2740000,0.50,1,4.74,2.38,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.50,1,147.63,74.07,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.52,1,30.34,15.87,1000000
clippers,2240000,0.50,1,17.48,8.77,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.50,1,9.07,4.55,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.56,1,15.42,8.61,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,26.24,13.17,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.50,1,2.46,1.24,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.50,1,40.81,20.48,11100000
shakira,16600000,0.50,1,7.25,3.64,1000000
eminem,16600000,0.26,1,2.28,0.60,4090000
netflix,24900000,0.21,1,52186.04,"10,766.30",24900000
youtube videos,30400000,0.27,1,495.42,133.67,3350000
lady gaga,24900000,2.50,1,6.77,16.93,6120000
kesha,5000000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.60,1,18.3,10.99,6120000
grooveshark,7480000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.58,1,55.07,31.84,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,24.77,12.43,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.50,1,31.15,15.63,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.85,1,7614.3,"6,506.47",20400000
iphone 4,37200000,1.40,1,2429.1,"3,396.99",7480000
nokia 5530,2240000,0.21,1,1.93,0.40,14800
htc evo 4g,450000,2.20,1,413.32,910.24,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,0.00,0,0,0.00,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,12.86,1,2912.24,"37,441.16",823000
pdanet,450000,0.50,1,82.83,41.56,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.36,1,459.8,167.27,5000000
jimmy johns,1500000,0.23,1,2090.54,478.54,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,2.76,1,44.11,121.62,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,132.62,67.93,135000
applebees menu,201000,0.34,1,45.61,15.44,201000
rachel ray,1220000,0.50,1,15.95,8.00,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.50,1,2.13,1.07,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,2.34,1.17,4090000
kim kardashian,13600000,0.51,1,433.75,219.73,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,2.39,1.20,673000
megan fox,6120000,0.50,1,2.29,1.15,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.66,1,579.32,384.14,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1,21.95,10.99,5000000
earthquake,13600000,0.62,1,65.49,40.33,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.85,1,59.97,50.81,49500
oil spill,823000,0.76,1,38.91,29.75,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,1.12,1,8.1,9.10,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.45,1,8.11,3.64,4400
hcg diet,1000000,0.50,1,540.12,267.64,823000
dr oz,2240000,1.60,1,65.57,105.05,1500000
aspergers,1830000,0.78,1,415.82,322.61,673000
mcdonalds nutrition,368000,0.25,1,488.46,120.47,301000
vitamin d deficiency,301000,1.36,1,257.57,350.61,201000
appendicitis symptoms,165000,0.50,1,9.04,4.54,90500
cholera,823000,0.50,1,62.35,31.28,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.62,1,188.75,116.33,201000
donate to haiti,6600,1.03,1,11.31,11.63,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,5.03,1,6.84,34.45,4400
doctors without borders,201000,0.18,1,78.11,13.72,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.21,1,4.29,0.88,40500
swine flu,450000,0.69,1,41.9,28.84,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.25,1,1.94,0.49,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.21,1,364.68,75.35,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,0.00,0,0,0.00,3350000
national city bank,165000,0.50,1,4.66,2.34,135000
chatroulette,20400000,0.23,1,73.4,16.87,2740000
friv,55600000,0.21,1,2.1,0.43,1000000
myxer,673000,0.71,1,3.7,2.64,673000
twitter,151000000,2.50,1,66.26,165.81,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,93.77,469.05,338000000
insurance,68000000,6.62,1,13287.54,"87,949.98",30400000
loans,20400000,13.91,1.01,6477.52,"90,116.94",11100000
mortgage,16600000,3.69,1,4382.63,"16,165.24",11100000
attorney,16600000,1.30,1,2603.3,"3,390.04",13600000
credit,101000000,4.12,1,1014.34,"4,183.49",37200000
lawyer,13600000,1.80,1,1759.11,"3,167.72",9140000
donate,2740000,1.46,1,687.77,"1,004.95",1220000
degree,16600000,2.82,1,1202.07,"3,388.63",9140000
hosting,11100000,11.78,1.01,1407.99,"16,590.22",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,16.60,1,441.27,"7,326.88",246000
trading,20400000,1.65,1,531.46,876.28,6120000
software,151000000,2.50,1,81.47,203.88,30400000
recovery,20400000,3.00,1,111.76,335.44,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.91,1,4.82,4.40,165000
classes,68000000,0.79,1,34.19,26.89,24900000
rehab,6120000,1.55,1,1661.29,"2,574.87",3350000
treatment,37200000,2.20,1,5.01,11.02,16600000
cord blood,135000,17.54,1,190.98,"3,349.00",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,56.68,1,38.42,"2,177.59",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,18.95,1,18.93,358.63,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,2.61,1,4.48,11.71,1600
law lemon ohio,2900,7.69,1,5.29,40.71,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,20.32,1,41,833.16,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.21,1,19.17,3.95,27100
at t wireless,823000,0.41,1,24.73,10.14,368000
home equity loan,201000,4.62,1,128.61,594.64,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,13.06,1,4.06,53.01,18100
at and t,277000000,0.74,1,1022.73,757.87,83100000
laser hair removal maryland,1900,1.45,1,4.41,6.38,1900
mesothelioma,246000,10.29,1,876.33,"9,015.06",135000
buy gift card,201000,1.33,1,57.86,77.03,135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,10.32,1,4.73,48.86,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,5.87,1,8.45,49.60,27100
federal criminal defense attorney,2900,5.18,1,8.94,46.28,1900
laser hair removal manhattan,1300,6.98,1,6.45,44.99,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,4.52,1,4.23,19.14,3600
at and t cell phones,110000,0.21,1,4.77,0.98,74000
refinance with bad credit,33100,2.44,1,7.88,19.23,27100
malignant mesothelioma,8100,31.44,1,4.79,150.50,3600
lease management software,1900,7.00,1,10.89,76.16,880
primary pulmonary hypertension,6600,0.59,1,21.23,12.59,3600
miami personal injury attorney,6600,56.49,1,17.51,988.94,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,14.92,1.02,453.55,"6,766.13",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,8.39,1,163.68,"1,372.85",135000
google adsense,1220000,0.63,1,380.63,241.33,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.97,1,31.02,92.06,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.60,1,5.67,3.39,1600
federal student loan consolidation,9900,0.93,1,7.37,6.83,9900
symptoms of mesothelioma,9900,7.78,1,9.47,73.67,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.00,0,0,0.00,4400
san diego dui lawyer,6600,4.18,1,10.87,45.43,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,0.00,0,0,0.00,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,8.76,1,7.36,64.49,165000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.37,1,176.41,417.78,33100
mortgage rates refinancing,22200,3.80,1,8.15,30.97,18100
attorney law lemon,6600,0.00,0,0,0.00,5400
consolidate student loans,60500,1.34,1,98.62,132.10,49500
home equity loans,165000,2.68,1,105.69,283.46,135000
mesothilioma,720,38.33,1,4.48,171.68,480
new york personal injury lawyer,22200,15.61,1,13.96,217.83,18100
home equity loan rates,27100,11.38,1,144.55,"1,645.58",22200
auto insurance quotes,201000,14.42,1,4952.4,"71,397.37",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,6.47,1,7.39,47.77,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,100.44,1,4.66,468.20,2400
second mortgages,60500,1.85,1,4.34,8.02,40500
auto century insurance,9900,51.62,1,12.14,626.75,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,3.49,1,28.07,98.02,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.00,0,0,0.00,2400
refinancing with bad credit,27100,2.99,1,3.95,11.81,22200
home equity line of credit rates,12100,6.44,1,7.5,48.35,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,18.51,1,102.04,"1,889.00",8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,0.67,1,5.03,3.36,720
refinance poor credit,5400,1.39,1,12.45,17.27,4400
equity loans,201000,4.86,1,53.75,261.37,165000
student loan consolidate,60500,3.83,1,11.06,42.40,49500
consolidate loans,74000,4.25,1,48.31,205.52,74000
secured loans,110000,5.55,1,34.83,193.43,49500
criminal lawyer new york,9900,9.13,1,22.22,202.95,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,9.36,1,16.79,157.26,9900
los angeles dui lawyer,9900,9.73,1,4.8,46.73,8100
att prepaid,135000,1.34,1,90.44,121.39,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,14.55,1,41.85,609.12,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,7.72,1,9.37,72.28,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,11.65,1,3.88,45.18,5400
cheap insurance life term,9900,22.66,1.08,50.41,"1,142.40",6600
home loans refinancing,22200,8.75,1,17.58,153.76,12100
consolidate college loans,1000,1.31,1,3.95,5.19,880
cheap life insurance,33100,23.70,1,227.87,"5,401.10",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,0.96,1,13.39,12.91,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,6.21,1,313.01,"1,942.86",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,4.70,1,24.53,115.42,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.98,1,12.42,12.18,673000
criminal defense attorney los angeles,8100,0.00,0,0,0.00,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,3.20,1,40.34,128.98,40500
adsense,4090000,0.48,1,941.66,451.66,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,2.84,1,11.15,31.64,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.32,1,4.82,1.55,-
home line of credit,301000,4.49,1,12.33,55.32,201000
alicante car rental spain,6600,0.33,1,3.13,1.05,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,9.65,1,5.13,49.51,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,3.01,1,5.5,16.57,1000
21st century insurance,110000,17.55,1,362.08,"6,353.50",110000
cheap insurance medical,14800,2.79,1,35.91,100.24,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,33100,14.42,1,5.89,84.98,22200
eloan,27100,0.00,0,0,0.00,18100
