Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,0.70,1,16.78,11.73,823000
kinect for xbox,1500000,0.10,1,2.01,0.21,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.58,1,115.57,67.22,246000
panasonic dmc,1830000,1.26,1,77.95,98.15,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.11,1,531.19,587.63,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,1.54,1,3.96,6.07,673000
ink cartridges for,1500000,0.45,1,4.03,1.82,673000
ink cartridges,1500000,3.76,1,466.6,"1,752.43",673000
hidden object,1500000,0.73,1,353.81,258.83,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.59,1,785.66,464.35,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.02,1,2392.44,"2,450.10",301000
fujifilm finepix,1220000,0.66,1,39.45,26.19,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.32,1,4.26,1.37,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.50,1,153.29,76.58,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.41,1,109.12,153.34,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.70,1,78.03,132.28,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,4.02,1,727.37,"2,927.60",450000
photos stock,1000000,4.58,1,363.23,"1,664.33",368000
nikon camera,1000000,2.03,1,239.02,485.53,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.27,1,3.19,0.86,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.65,1,10.36,6.74,450000
blu ray players,823000,0.62,1,66.18,41.31,450000
bluray players,823000,0.23,1,15.55,3.50,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.00,0,0,0.00,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.82,1,15,12.27,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.51,1,15.31,23.12,450000
shoes wedding,823000,9.14,1,11.19,102.27,368000
dresses maxi,823000,0.00,0,0,0.00,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.50,1,20.37,10.21,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.76,1,38.59,67.82,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.63,1,43.25,27.14,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.50,1,55.3,27.82,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,165000,0.21,1,3.57,0.74,90500
san francisco 49ers,201000,0.50,1,37.12,18.67,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.52,1,239.98,124.07,550000
snooki,1500000,0.50,1,3.13,1.58,1000000
clippers,2240000,0.50,1,12.29,6.18,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.00,0,0,0.00,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,5.27,2.65,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,35.09,17.66,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.52,1,419.67,218.50,11100000
shakira,16600000,0.50,1,21.2,10.67,1000000
eminem,16600000,2.99,1,44.16,132.00,4090000
netflix,24900000,0.21,1,49527.61,"10,276.12",24900000
youtube videos,30400000,0.29,1,1937.88,566.31,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.67,1.34,1500000
nicki minaj,11100000,0.50,1,36.54,18.37,6120000
grooveshark,7480000,0.50,1,2.9,1.46,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,44.14,22.21,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.51,1,18.14,9.16,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,79.65,40.07,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.98,1,12611.59,"12,302.76",20400000
iphone 4,37200000,1.85,1,5868.21,"10,858.95",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,0.93,1,82.55,76.87,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,0.00,0,0,0.00,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,10.82,1,3205.38,"34,673.98",823000
pdanet,450000,0.53,1,65.87,35.22,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.45,1,701.12,317.06,5000000
jimmy johns,1500000,0.25,1,1731.28,427.98,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.04,1,84.6,87.61,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.81,1,202.89,163.80,135000
applebees menu,201000,0.23,1,24.88,5.62,201000
rachel ray,1220000,0.00,0,0,0.00,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.50,1,5.94,2.99,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,4.2,10.51,3350000
selena gomez,20400000,0.50,1,12.77,6.42,4090000
kim kardashian,13600000,0.50,1,559.39,281.46,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,3.88,1.95,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.41,1,353.91,144.64,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.53,1,39.43,20.82,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.15,1,30.74,35.33,49500
oil spill,823000,0.54,1,36.53,19.73,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.50,1,2.98,1.50,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.02,1,4.78,4.87,4400
hcg diet,1000000,0.33,1,710.99,235.75,823000
dr oz,2240000,0.58,1,284.19,163.79,1500000
aspergers,1830000,0.84,1,292.27,244.29,673000
mcdonalds nutrition,368000,0.30,1,16.95,5.07,301000
vitamin d deficiency,301000,0.99,1,166.78,165.34,201000
appendicitis symptoms,165000,0.50,1,15.7,7.90,90500
cholera,823000,0.50,1,17.09,8.60,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.66,1,398.01,262.93,201000
donate to haiti,6600,1.40,1,4.01,5.61,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,0.85,1,15.17,12.86,4400
doctors without borders,201000,0.81,1,152.37,123.07,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.50,1,5.29,2.66,40500
swine flu,450000,1.36,1,95.57,129.75,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.22,1,8.1,1.77,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.21,1,321.11,66.24,301000
myspace layouts,246000,0.50,1,4.89,2.46,165000
michael jackson,16600000,0.65,1,7.85,5.06,3350000
national city bank,165000,0.52,1,17.02,8.89,135000
chatroulette,20400000,0.32,1,96.55,31.03,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.56,1,14.16,7.88,673000
twitter,151000000,2.50,1,344.54,862.34,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,33.06,165.42,338000000
insurance,68000000,6.85,1,12088.23,"82,814.46",30400000
loans,20400000,11.45,1,7123.83,"81,592.96",11100000
mortgage,16600000,3.58,1,4712.6,"16,865.05",11100000
attorney,16600000,1.41,1,2580.17,"3,629.17",13600000
credit,101000000,5.67,1,2586.4,"14,658.53",37200000
lawyer,13600000,1.54,1,1700.94,"2,627.91",9140000
donate,2740000,1.78,1,1063.48,"1,888.86",1220000
degree,16600000,2.79,1,1372.55,"3,826.76",9140000
hosting,11100000,11.99,1.01,1075.78,"12,897.14",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.10,1,352.13,"4,259.47",246000
trading,20400000,1.18,1,824.07,974.20,6120000
software,151000000,3.36,1,9869.81,"33,122.81",30400000
recovery,20400000,3.20,1,231.99,742.86,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,0.99,1,120.7,119.81,24900000
rehab,6120000,1.70,1,1959.83,"3,324.10",3350000
treatment,37200000,1.03,1,56.47,58.13,16600000
cord blood,135000,4.93,1,132.48,653.71,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,5.58,1,2.54,14.19,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.32,1,4.31,1.36,27100
yahoo web hosting,33100,23.72,1,47.06,"1,116.37",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,37.99,1,11.18,424.86,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,5.81,1,5.96,34.58,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,33.46,1,43.85,"1,467.37",6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.83,1,4.74,3.94,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,14.42,1,39.31,567.04,368000
home equity loan,201000,5.45,1,111.24,605.98,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.70,1,840.04,585.18,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,9.23,1,705.03,"6,508.12",135000
buy gift card,201000,12.81,1,72.52,928.74,135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,25.64,1,5.56,142.57,1900
american singles,49500,3.09,1,4.59,14.17,27100
federal criminal defense attorney,2900,5.95,1,4.96,29.48,1900
laser hair removal manhattan,1300,19.92,1,4.56,90.87,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,0.37,1,5.41,2.02,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,1.34,1,2.37,3.17,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,5.74,1,8.91,51.14,880
primary pulmonary hypertension,6600,1.07,1,40.93,43.93,3600
miami personal injury attorney,6600,35.23,1,15.52,546.69,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,32.53,1,334.89,"10,895.50",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.17,1,172.23,"1,579.78",135000
google adsense,1220000,0.50,1,406.4,204.48,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.08,1,24.16,50.17,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.53,1,7.07,3.74,9900
symptoms of mesothelioma,9900,6.49,1,5.92,38.44,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.20,1,5.31,1.06,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,5.75,1,4.68,26.94,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,3.71,1,189.04,700.72,33100
mortgage rates refinancing,22200,4.71,1,10.31,48.55,18100
attorney law lemon,6600,12.73,1,5.19,66.04,5400
consolidate student loans,60500,2.48,1,122.75,304.52,49500
home equity loans,165000,6.44,1,148.51,956.18,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,9.88,1,4.79,47.33,18100
home equity loan rates,27100,4.85,1,103.59,502.83,22200
auto insurance quotes,201000,18.93,1,4131.84,"78,227.06",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,0.00,0,0,0.00,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.85,1,4.74,4.04,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,1.68,1,7.02,11.78,2400
second mortgages,60500,3.05,1,23.89,72.90,40500
auto century insurance,9900,28.94,1,12.96,375.03,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,8.53,1,74.05,631.36,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.61,1,2.71,1.64,2400
refinancing with bad credit,27100,0.00,0,0,0.00,22200
home equity line of credit rates,12100,4.82,1,14.54,70.03,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.19,1,101.11,"1,030.25",8100
pay per click affiliate,9900,1.08,1,6.44,6.93,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.96,1,42.41,83.14,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,6.05,1,22.3,134.81,165000
student loan consolidate,60500,2.46,1,5.75,14.12,49500
consolidate loans,74000,7.25,1,70.26,509.46,74000
secured loans,110000,0.79,1,32.03,25.20,49500
criminal lawyer new york,9900,3.58,1,10.81,38.66,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,2.09,1,2.58,5.39,9900
los angeles dui lawyer,9900,0.00,0,0,0.00,8100
att prepaid,135000,2.06,1,292.41,603.17,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,16.18,1,46.4,750.48,12100
comcast high speed,14800,3.02,1,3.71,11.21,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,1.95,1,4.79,9.37,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,9900,64.31,1,20.62,"1,325.75",6600
home loans refinancing,22200,7.85,1,19.83,155.58,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,45.61,1,157.88,"7,201.60",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.72,1,31.1,115.69,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.53,1,284.45,"1,289.22",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,6.73,1,11.85,79.70,673000
criminal defense attorney los angeles,8100,2.39,1,13.33,31.85,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,3.29,1,9.58,31.53,40500
adsense,4090000,0.21,1,863.44,181.28,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.31,1,5.17,1.60,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.74,1,4.82,3.58,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,2.61,1,2.92,7.62,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,39.77,1,14.77,587.20,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,6.52,1,4.75,30.96,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,34.44,1.02,340,"11,711.07",110000
cheap insurance medical,14800,7.07,1,120.95,854.57,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,33100,8.71,1,6.05,52.72,22200
eloan,27100,0.64,1,6.4,4.08,18100
life insurance quote,201000,19.39,1,453.33,"8,792.04",110000
