Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
cheap mobile sim card,390,0.00,0,0,0.00,73
itil v3 foundations certification,5400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1000,0.00,0,0,0.00,91
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,2900,0.00,0,0,0.00,1600
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,260,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,390
deal or no deal interactive,720,0.00,0,0,0.00,260
stock photographers,2900,0.00,0,0,0.00,1600
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,880,0.00,0,0,0.00,480
google android apps development,390,0.00,0,0,0.00,140
mobile sim card uk,1000,0.00,0,0,0.00,140
sim card for uk,18100,1.23,1,6.76,8.31,2400
play no deal or deal,27100,0.00,0,0,0.00,9900
realtime tracking device,1600,0.00,0,0,0.00,1000
small company websites,1900,0.00,0,0,0.00,1300
team building activities uk,260,0.00,0,0,0.00,22
pay as you go sim uk,2400,0.00,0,0,0.00,170
the glaze book,1300,0.00,0,0,0.00,390
training in sql,74000,0.00,0,0,0.00,27100
android application development tools,2900,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,140
buy uk sim card,880,0.00,0,0,0.00,170
c5650 toner,1600,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,880
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1600
microsoft access 2010 training,1300,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1000
sim card in uk,18100,0.00,0,0,0.00,2400
cheap ink cartridges brother,480,0.00,0,0,0.00,210
google android app development,590,1.76,1,8.35,14.67,260
stock photography books,480,0.00,0,0,0.00,210
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,4400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1000
international mobile broadband pay as you go,36,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,320,3.11,1,6.01,18.66,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,0.57,1,6.69,3.79,2400
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,3.16,1,16.57,52.34,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,12100
notebook laptops,9140000,0.75,1,3.65,2.73,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2240000
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,1.29,1,20.66,26.59,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1000000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.41,1,113.03,46.29,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,550000
best phones,1830000,3.50,1,97.5,340.90,823000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.67,1,105.22,69.99,246000
panasonic dmc,1500000,0.64,1,7.08,4.54,201000
tv 32 in,1500000,0.18,1,6.55,1.19,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.96,1,225.77,215.84,450000
lumix dmc,1500000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.93,1,750.81,"2,949.71",550000
hidden object,1500000,0.75,1,296.51,222.54,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.33,1,601.58,199.77,368000
camcorders with camera,1220000,2.31,1,3.39,7.84,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.37,1,1375.46,"1,888.35",301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.27,1,7.15,1.93,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,450000
the movie camera,1000000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.87,1,477.75,417.82,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,1.72,1,19.03,32.72,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.15,1,27.13,31.16,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,31.16,1,6.6,205.66,368000
canon cameras,1000000,4.06,1,3846.41,"15,613.04",368000
photos stock,823000,4.05,1,96.33,390.26,368000
nikon camera,1000000,3.83,1,210.26,804.81,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.33,1,70.47,23.40,368000
blu ray players,823000,0.39,1,122.24,48.14,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.00,0,0,0.00,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.51,1,41.2,62.08,450000
shoes wedding,823000,0.50,1,41.89,21.08,368000
dresses maxi,823000,0.50,1,72.22,36.29,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.91,1,34.42,31.28,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.59,1,49.31,29.17,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,0.50,1,3.32,1.67,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.50,1,11.06,5.56,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,61.74,31.06,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.50,1,3.69,1.86,27100
gpa calculator,673000,0.50,1,81.11,40.81,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.50,1,3.35,1.69,49500
kobe bryant,1500000,0.50,1,17.37,8.74,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.50,1,54.52,27.43,9140000
shakira,13600000,0.50,1,8.36,4.21,823000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,61571.71,"12,419.17",24900000
youtube videos,30400000,0.66,1,921.48,604.20,3350000
lady gaga,20400000,0.00,0,0,0.00,5000000
kesha,3350000,0.00,0,0,0.00,1220000
nicki minaj,11100000,0.50,1,8.85,4.45,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,0.50,1,248.48,125.22,2240000
espn3,1500000,0.22,1,23.08,4.97,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.50,1,488.23,246.33,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,0.50,1,10.15,5.11,90500
cricket live score,3350000,0.50,1,8,4.03,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.89,1,29459.99,"26,286.20",16600000
iphone 4,37200000,1.00,1,5087.65,"5,082.28",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.12,1,352.7,395.45,301000
nokia n900,550000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.50,1,19.97,10.07,246000
duracell mygrid,12100,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,11.40,1,2613.9,"29,799.50",1000000
pdanet,450000,0.50,1,27.89,14.04,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.37,1,1704.37,623.00,5000000
jimmy johns,1500000,0.22,1,2454.63,540.79,1500000
как жрать суши,135000,0.00,0,0,0.00,880
dominos pizza menu,165000,1.69,1,133.82,225.68,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.50,1,63.5,31.95,135000
applebees menu,201000,0.31,1,20.37,6.41,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,58
world cup,13600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,55.11,137.97,3350000
selena gomez,20400000,0.51,1,23.78,12.07,5000000
kim kardashian,13600000,0.00,0,0,0.00,5000000
miley cyrus,11100000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,6.86,3.45,1000000
haiti,4090000,0.53,1,423.81,226.39,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.51,1,111.09,56.50,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,1.86,1,42.36,78.74,49500
oil spill,673000,0.62,1,58.24,35.91,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.55,1,38.71,21.33,823000
dr oz,2240000,0.67,1,715.53,481.42,1830000
aspergers,1830000,0.71,1,300.59,214.81,673000
mcdonalds nutrition,301000,0.26,1,91.5,23.97,246000
vitamin d deficiency,301000,0.61,1,177.78,108.82,201000
appendicitis symptoms,135000,0.50,1,4.12,2.07,90500
cholera,673000,0.50,1,10.77,5.42,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.67,1,456.8,306.59,165000
donate to haiti,4400,0.00,0,0,0.00,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.88,1,6.7,5.90,4400
doctors without borders,201000,0.15,1,96.65,14.83,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,201000,0.59,1,34.51,20.26,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.21,1,289.16,61.21,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.51,1,18.39,9.45,135000
chatroulette,20400000,0.28,1,166.66,47.23,2240000
friv,68000000,0.20,1,2.27,0.46,1500000
myxer,550000,0.50,1,8.14,4.09,550000
twitter,151000000,2.51,1,1085.58,"2,721.62",30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1,146.29,731.69,338000000
insurance,55600000,4.79,1,10523.2,"50,373.91",24900000
loans,20400000,9.10,1,7641.51,"69,515.67",11100000
mortgage,16600000,2.26,1,5798.65,"13,100.92",11100000
attorney,16600000,1.09,1,4533.15,"4,923.48",11100000
credit,101000000,2.95,1,2185.16,"6,436.91",37200000
lawyer,13600000,1.12,1,1722,"1,931.66",7480000
donate,2740000,0.95,1,588.1,557.31,1220000
degree,16600000,2.56,1,258.97,663.65,9140000
hosting,11100000,5.29,1.02,1365.08,"7,226.49",2740000
claim,7480000,0.50,1,8.25,4.15,3350000
conference call,368000,6.80,1,446.79,"3,036.22",246000
trading,20400000,1.60,1,1136.33,"1,816.44",6120000
software,151000000,2.57,1,81.22,209.14,24900000
recovery,20400000,2.60,1,212.06,551.86,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,4.59,1,60.02,275.43,24900000
rehab,5000000,1.53,1,1946.15,"2,968.57",2740000
treatment,37200000,1.53,1,629.58,964.50,16600000
cord blood,135000,10.49,1,151.83,"1,592.23",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,2.77,1,91.67,253.49,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.95,1,12.77,24.92,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,10.26,1,88.61,908.92,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.10,1,51.85,5.14,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,58.33,11.89,27100
at t wireless,673000,0.38,1,22.22,8.35,368000
home equity loan,165000,3.62,1,150.83,546.66,135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,11.58,1,3444.37,"39,889.48",83100000
laser hair removal maryland,1900,3.23,1,3.55,11.47,1600
mesothelioma,246000,9.16,1,767.19,"7,023.92",135000
buy gift card,201000,2.88,1,135.8,391.30,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,17.20,1,6.74,115.89,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,0.00,0,0,0.00,2400
laser hair removal manhattan,880,10.20,1,7.6,77.58,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,6.53,1,15.31,99.93,4400
hair removal chicago,4400,1.01,1,4.49,4.52,3600
at and t cell phones,90500,1.59,1,8.43,13.36,74000
refinance with bad credit,27100,2.26,1,13.71,31.01,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,4.74,1,17.99,85.34,880
primary pulmonary hypertension,5400,1.39,1,10.93,15.20,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,14.95,1.01,1127.44,"16,855.15",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,8.00,1,181.58,"1,451.83",110000
google adsense,1220000,0.50,1,418.75,210.70,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,3.45,1,22.97,79.18,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.91,1,20.2,18.36,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.48,1,234.14,347.25,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,20.26,1,25.79,522.35,4400
consolidate student loans,49500,1.85,1,113.43,209.55,49500
home equity loans,135000,7.66,1,270.98,"2,074.72",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,33.54,1,8.53,286.14,12100
home equity loan rates,22200,2.60,1,79.21,205.59,18100
auto insurance quotes,201000,11.74,1,4848.01,"56,927.42",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.88,1,14.64,12.83,33100
auto century insurance,9900,3.77,1,8.54,32.22,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,0.52,1,18.26,9.49,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,10.17,1,17.9,182.07,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,11.26,1,18.43,207.47,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.00,0,0,0.00,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,4.88,1,41.59,203.11,135000
student loan consolidate,49500,1.81,1,8.21,14.83,49500
consolidate loans,74000,0.95,1,27.27,25.77,60500
secured loans,90500,4.62,1,13.4,61.94,40500
criminal lawyer new york,8100,1.27,1,3.62,4.60,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,7.04,1,35.35,248.89,8100
los angeles dui lawyer,8100,2.89,1,9.31,26.94,8100
att prepaid,135000,2.04,1,65.87,134.22,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.34,1,43.84,234.27,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,4400
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,2.69,1,29.44,79.21,5400
home loans refinancing,12100,2.83,1,21.57,61.00,8100
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,27100,22.67,1,347.92,"7,888.03",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.84,1,16.91,31.18,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.91,1,311.22,"1,528.76",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,2.47,1,22.12,54.73,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,3.20,1,67.92,217.45,33100
adsense,4090000,0.23,1,800.78,181.82,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.99,1,6.97,6.92,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,1.13,1,6.09,6.86,3600
san diego criminal attorney,6600,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,9900,8.70,1,15.82,137.59,8100
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,19.79,1,246.68,"4,882.08",110000
cheap insurance medical,12100,4.79,1,52.01,249.06,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,18100
low cost term life insurance,1600,22.75,1,37.68,857.30,1000
home refinance loans,22200,27.44,1,6.01,164.91,14800
eloan,27100,0.00,0,0,0.00,14800
life insurance quote,165000,5.30,1,757.25,"4,014.18",90500
cheap life assurance,27100,0.00,0,0,0.00,14800
anti spam exchange,9900,0.00,0,0,0.00,2900
credit equity home line,110000,1.03,1,29.29,30.31,90500
