Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
contracts in a nutshell,320,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,480
deal or no deal interactive,880,0.00,0,0,0.00,320
stock photographers,3600,13.01,1,21.36,277.94,1900
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,1000,0.00,0,0,0.00,480
google android apps development,480,0.00,0,0,0.00,170
mobile sim card uk,1000,0.00,0,0,0.00,170
sim card for uk,18100,0.00,0,0,0.00,2900
play no deal or deal,27100,0.00,0,0,0.00,12100
realtime tracking device,1900,0.00,0,0,0.00,1300
small company websites,2400,0.00,0,0,0.00,1600
team building activities uk,320,0.00,0,0,0.00,46
pay as you go sim uk,2900,0.00,0,0,0.00,170
the glaze book,1600,0.00,0,0,0.00,480
training in sql,74000,0.00,0,0,0.00,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,0.00,0,0,0.00,170
c5650 toner,1900,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,3.27,1,17.01,55.69,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.00,0,0,0.00,2400
sim card pay,33100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,1.92,1,4.05,7.79,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.91,1,4.32,3.94,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.76,1,177.15,135.11,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,1.67,1,4.38,7.34,673000
best phones,1830000,0.50,1,12.06,6.05,823000
kinect for xbox,1500000,4.78,1,9.11,43.59,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.65,1,185.33,119.91,246000
panasonic dmc,1830000,0.41,1,9.89,4.03,246000
tv 32 in,1830000,0.28,1,4.12,1.15,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.63,1,359.91,226.82,450000
lumix dmc,1500000,0.99,1,4.86,4.81,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,47.18,1,3.4,160.25,673000
ink cartridges,1500000,4.28,1,858.26,"3,673.78",673000
hidden object,1500000,0.71,1,404.93,287.37,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.55,1,672.55,367.77,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,0.89,1,2503.46,"2,220.33",301000
fujifilm finepix,1220000,0.21,1,27.36,5.81,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.25,1,3.74,0.95,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.71,1,233.05,165.65,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.97,1,134.58,264.83,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,2.15,1,44.1,94.68,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,4.95,1,595.64,"2,945.59",450000
photos stock,1000000,4.26,1,324.36,"1,380.36",368000
nikon camera,1000000,1.00,1,494.41,493.07,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.62,1,13.83,8.63,450000
blu ray players,823000,0.62,1,23.09,14.28,450000
bluray players,823000,0.46,1,4.12,1.91,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,8.05,1,5.92,47.64,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.64,1,25.62,16.51,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.76,1,4.05,3.09,368000
the best laptops,823000,1.31,1,28.07,36.75,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,2.38,1,20.62,49.13,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.36,1,4.29,1.54,450000
watches for mens,823000,0.85,1,19.97,16.93,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,0.63,1,25.47,15.94,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.80,1,64.65,51.58,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.24,1,1.67,0.40,18100
49ers,1500000,0.52,1,296.71,154.18,1000000
steelers,2740000,0.71,1,45.68,32.35,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.77,1,81.9,63.06,165000
ben roethlisberger,246000,0.50,1,2.69,1.35,201000
pittsburgh steelers,673000,0.50,1,11.67,5.85,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,115.49,57.95,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.54,1,185.58,99.75,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,38.99,20.03,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,28.98,14.54,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.50,1,4.58,2.30,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,3.39,1,44.6,151.37,11100000
shakira,16600000,0.50,1,26.8,13.46,1000000
eminem,16600000,0.27,1,31.28,8.41,4090000
netflix,24900000,0.20,1,47743.04,"9,692.90",24900000
youtube videos,30400000,0.33,1,786.49,262.33,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.92,1.47,1500000
nicki minaj,11100000,0.50,1,61.92,31.07,6120000
grooveshark,7480000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,4.69,2.35,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,58.54,29.37,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,37.52,18.82,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.90,1,7717.74,"6,955.40",20400000
iphone 4,37200000,1.40,1,4280.37,"5,990.17",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.50,1,188.33,283.26,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.92,1,5.8,5.33,301000
duracell mygrid,60500,0.64,1,23.33,14.81,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,11.39,1,2857.82,"32,554.24",823000
pdanet,450000,0.50,1,76.35,38.31,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.42,1,492.63,205.35,5000000
jimmy johns,1500000,0.21,1,2169.81,455.20,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,3.89,1,41.23,160.30,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,96.35,49.40,135000
applebees menu,201000,0.42,1,23.94,10.15,201000
rachel ray,1220000,0.50,1,15.24,7.65,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,2.26,1.14,4090000
kim kardashian,13600000,0.51,1,458.57,232.99,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.51,1,990.45,500.28,1000000
haiti,5000000,0.72,1,527.38,381.60,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,5.08,1,13.92,70.74,5000000
earthquake,13600000,0.65,1,47.92,31.31,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.50,1,12.68,6.32,49500
oil spill,823000,0.88,1,11.6,10.24,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.73,1,15.02,11.00,4400
hcg diet,1000000,0.53,1,797.31,422.71,823000
dr oz,2240000,0.46,1,38.15,17.37,1500000
aspergers,1830000,0.90,1,292.85,263.23,673000
mcdonalds nutrition,368000,0.27,1,149.41,40.31,301000
vitamin d deficiency,301000,0.97,1,296.34,286.25,201000
appendicitis symptoms,165000,0.50,1,12.53,6.28,90500
cholera,823000,0.54,1,15.58,8.40,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.98,1,508.49,496.64,201000
donate to haiti,6600,0.51,1,9.02,4.64,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,6.44,1,8.4,54.07,4400
doctors without borders,201000,0.23,1,111.79,26.27,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.80,1,98.89,78.71,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,2.68,1.35,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.00,0,0,0.00,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,297.13,60.04,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,0.50,1,21.49,10.78,3350000
national city bank,165000,0.57,1,26.85,15.32,135000
chatroulette,20400000,0.29,1,89.02,25.79,2740000
friv,55600000,0.20,1,2.28,0.46,1000000
myxer,673000,0.53,1,46.64,24.64,673000
twitter,151000000,2.50,1,663.54,"1,660.36",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,55.39,277.12,338000000
insurance,68000000,6.38,1,14802.92,"94,370.03",30400000
loans,20400000,10.84,1,7950.57,"86,203.13",11100000
mortgage,16600000,3.99,1,4626.16,"18,437.32",11100000
attorney,16600000,1.51,1,2970.51,"4,475.25",13600000
credit,101000000,6.30,1,1782.95,"11,223.86",37200000
lawyer,13600000,1.87,1,2055.26,"3,840.66",9140000
donate,2740000,1.53,1,697.46,"1,069.27",1220000
degree,16600000,2.79,1,1487.51,"4,143.47",9140000
hosting,11100000,6.04,1.02,1288.02,"7,774.61",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.19,1,572.09,"6,970.97",246000
trading,20400000,1.33,1,430.77,571.14,6120000
software,151000000,3.95,1,8105.8,"31,992.59",30400000
recovery,20400000,2.61,1,158.95,415.12,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.68,1,14.62,9.90,165000
classes,68000000,0.64,1,92.57,59.11,24900000
rehab,6120000,2.39,1,1889.84,"4,525.31",3350000
treatment,37200000,1.19,1,48.15,57.36,16600000
cord blood,135000,9.09,1,211.93,"1,927.29",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,46.99,1,56.34,"2,647.64",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,21.58,1,5.08,109.56,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,5.07,1,6.64,33.68,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,12.41,1,54.34,674.43,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.89,1,4.06,3.62,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,0.69,1,37.97,26.38,368000
home equity loan,201000,4.51,1,109.23,492.81,165000
mcsa boot camp,480,2.38,1,3.87,9.22,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.56,1,788.57,442.90,83100000
laser hair removal maryland,1900,3.68,1,4,14.69,1900
mesothelioma,246000,11.17,1,972.41,"10,858.21",135000
buy gift card,201000,7.75,1,22.27,172.69,135000
mesotheloma,590,5.81,1,2.4,13.93,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,1.86,1,4.14,7.72,320
orlando criminal attorney,3600,5.07,1,10.26,51.98,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,4.71,1,5.32,25.07,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.53,1,23.12,35.45,27100
federal criminal defense attorney,2900,1.39,1,5.25,7.29,1900
laser hair removal manhattan,1300,9.43,1,26.49,249.85,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,7.15,1,4.52,32.36,3600
at and t cell phones,110000,1.38,1,9.12,12.56,74000
refinance with bad credit,33100,1.32,1,1.91,2.53,27100
malignant mesothelioma,8100,44.64,1,4.86,216.78,3600
lease management software,1900,8.27,1,29.01,239.96,880
primary pulmonary hypertension,6600,0.85,1,47.5,40.33,3600
miami personal injury attorney,6600,36.50,1,19.97,728.96,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,27.24,1.02,470.75,"12,822.47",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,10.37,1,257.61,"2,670.52",135000
google adsense,1220000,0.53,1,309.1,164.18,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.50,1,22.78,56.97,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.50,1,5.66,2.84,9900
symptoms of mesothelioma,9900,0.00,0,0,0.00,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.86,1,24.19,20.78,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,7.41,1,18.64,138.16,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.42,1,8.01,3.37,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.91,1,215.68,628.37,33100
mortgage rates refinancing,22200,14.12,1,12.95,182.91,18100
attorney law lemon,6600,51.86,1,4.45,230.99,5400
consolidate student loans,60500,3.60,1,103.39,372.50,49500
home equity loans,165000,5.18,1,102.78,532.82,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,1.59,1,4.9,7.79,18100
home equity loan rates,27100,5.72,1,162.47,929.92,22200
auto insurance quotes,201000,17.53,1,4705.06,"82,473.64",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,4.16,1,16.22,67.44,27100
administration lease software,720,2.49,1,9.21,22.97,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.50,1,5.04,2.49,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,0.54,1,10.04,5.47,40500
auto century insurance,9900,3.56,1,9.66,34.41,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,10.28,1,31.22,320.85,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,13.89,1,4.71,65.47,2400
refinancing with bad credit,27100,4.97,1,7.33,36.48,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,15.49,1,42.93,665.13,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.61,1,26.19,42.27,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,6.43,1,58.86,378.72,165000
student loan consolidate,60500,1.70,1,10.71,18.17,49500
consolidate loans,74000,5.98,1,78.08,466.97,74000
secured loans,110000,0.79,1,21.13,16.63,49500
criminal lawyer new york,9900,2.69,1,12.82,34.43,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,15.10,1,17.45,263.47,8100
att prepaid,135000,1.33,1,225.72,300.85,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,17.10,1,29.64,506.74,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,2.05,1,10.87,22.23,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,20.32,1,4.42,89.87,5400
cheap insurance life term,9900,0.00,0,0,0.00,6600
home loans refinancing,22200,16.03,1,14.76,236.60,12100
consolidate college loans,1000,1.77,1,9.4,16.68,880
cheap life insurance,33100,22.03,1,167.31,"3,686.18",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,1.34,1,15.11,20.30,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,6.26,1,360.52,"2,257.83",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,1.22,1,5.09,6.20,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,5.19,1,16.75,86.97,673000
criminal defense attorney los angeles,8100,14.23,1,4.94,70.33,6600
commodity online trading,8100,9.00,1,4.53,40.76,2900
home equity rates,49500,2.24,1,12.15,27.21,40500
adsense,4090000,0.21,1,926.71,197.36,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.32,1,5.4,1.72,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,384.16,1,4.68,"1,799.52",-
home line of credit,301000,0.99,1,2.06,2.04,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,7.47,1,15.45,115.41,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.61,1,361.17,"8,886.93",110000
cheap insurance medical,14800,5.11,1,36.82,187.99,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,24.68,1,13.11,323.65,1300
home refinance loans,33100,5.83,1,6.46,37.63,22200
eloan,27100,0.42,1,4.51,1.91,18100
life insurance quote,201000,14.02,1,678.95,"9,520.42",110000
