Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon pixma,1830000,0.69,1,98.62,67.73,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.19,1,17.21,3.35,301000
coolpix nikon,1830000,0.45,1,9.84,4.41,450000
nikon coolpix,1830000,1.32,1,483.15,639.93,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.53,1,3.41,1.83,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.08,1,642.12,1,977.20,550000
hidden object,1500000,0.63,1,268.87,169.44,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.47,1,658.44,309.69,368000
camcorders with camera,1220000,1.48,1,4.76,7.05,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.22,1,1828.92,2,230.22,301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.37,1,253.98,92.97,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,2.00,1,69.96,139.64,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.38,1,3.94,1.49,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,20.26,1,8.36,169.38,450000
canon cameras,1220000,4.31,1,2030.17,8,747.96,450000
photos stock,823000,3.27,1,110.16,359.71,368000
nikon camera,1000000,9.56,1.01,623.73,5,963.11,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.42,1,1.39,0.59,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.43,1,35.98,15.32,368000
blu ray players,823000,0.22,1,34.89,7.69,368000
bluray players,823000,0.16,1,2.34,0.38,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.56,1,4.15,2.33,-
led tv by samsung,1000000,3.01,1,4.16,12.55,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.30,1,16.62,4.99,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,2.08,1,16.7,34.65,450000
shoes wedding,823000,0.50,1,2.24,1.13,368000
dresses maxi,823000,1.34,1,31.37,41.99,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.01,1,8.89,9.00,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.56,1,55.03,31.06,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.50,1,4.29,2.16,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.50,1,15.93,8.02,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,2.4,1.21,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1,756.59,380.90,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.50,1,10.69,5.38,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,48.45,24.39,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.50,1,6.24,3.14,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.51,1,37.83,19.36,11100000
shakira,16600000,0.50,1,2.42,1.22,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,55604.65,11,211.51,24900000
youtube videos,30400000,0.33,1,774.37,257.52,3350000
lady gaga,24900000,0.00,0,0,0.00,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.50,1,4.64,2.33,5000000
grooveshark,9140000,0.50,1,5.06,2.55,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.53,1,70.46,37.00,1830000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,706.5,357.14,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.50,1,4.04,2.03,110000
cricket live score,3350000,0.50,1,2.36,1.19,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.56,1,5263.56,2,948.40,16600000
iphone 4,37200000,1.19,1,2204.56,2,631.23,7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.51,1,255.4,386.30,301000
nokia n900,673000,0.20,1,5.06,1.02,27100
blackberry apps,1220000,0.00,0,0,0.00,246000
duracell mygrid,12100,1.42,1,4.71,6.67,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.06,1,2599.7,23,553.49,1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.26,1,8.99,2.35,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.37,1,751.17,278.03,5000000
jimmy johns,1500000,0.24,1,2552.87,604.39,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.57,1,92.13,144.90,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.50,1,92.29,46.47,135000
applebees menu,201000,1.60,1,41.84,67.02,201000
rachel ray,1220000,0.50,1,2.32,1.17,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,7.05,3.55,5000000
kim kardashian,13600000,0.50,1,4.77,2.40,6120000
miley cyrus,11100000,0.50,1,4.48,2.26,2740000
taylor lautner,2240000,0.50,1,8.57,4.32,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,6.3,3.17,1000000
haiti,4090000,0.51,1,197.4,100.39,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.55,1,84.46,46.78,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,3.01,1,24.91,75.03,49500
oil spill,673000,0.69,1,71.3,48.89,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.42,1,4.31,1.79,4400
hcg diet,1000000,0.38,1,5.72,2.16,823000
dr oz,2240000,0.70,1,856.2,599.91,1830000
aspergers,1830000,0.69,1,242.45,167.04,673000
mcdonalds nutrition,368000,0.25,1,564.44,141.71,246000
vitamin d deficiency,301000,0.63,1,142.43,89.81,201000
appendicitis symptoms,135000,0.50,1,17.3,8.71,90500
cholera,673000,0.50,1,33.06,16.64,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.57,1,459.85,262.71,165000
donate to haiti,5400,1.22,1,14.83,18.08,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.00,0,0,0.00,4400
doctors without borders,201000,0.15,1,101.97,15.62,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,0.99,1,41.22,40.86,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.21,1,333.72,71.43,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.78,1,10.58,8.22,135000
chatroulette,20400000,0.30,1,122.09,36.51,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,1.28,1,3.38,4.34,550000
twitter,151000000,2.59,1,66.28,171.41,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,5.00,1,211.18,1,056.44,338000000
insurance,55600000,4.97,1,12178.77,60,519.66,24900000
loans,20400000,9.90,1,6329.91,62,648.35,11100000
mortgage,16600000,2.41,1,4495.67,10,838.02,9140000
attorney,16600000,1.14,1,2587.69,2,938.43,11100000
credit,101000000,1.94,1,920.24,1,781.10,37200000
lawyer,13600000,1.68,1,1687.6,2,836.14,7480000
donate,2740000,1.52,1,537.67,819.84,1220000
degree,16600000,2.67,1,474.66,1,266.36,9140000
hosting,11100000,6.94,1.01,1746.85,12,119.18,2740000
claim,7480000,0.64,1,5.58,3.58,3350000
conference call,450000,8.36,1,388.86,3,250.09,246000
trading,20400000,1.79,1,737.7,1,320.98,6120000
software,151000000,2.50,1,104.58,261.95,24900000
recovery,20400000,4.19,1,173.33,726.28,7480000
transfer,45500000,0.82,1,11.1,9.06,11100000
gas electricity,368000,0.40,1,4.5,1.78,165000
classes,68000000,1.20,1,100.13,120.20,24900000
rehab,6120000,1.84,1,1794.47,3,302.24,2740000
treatment,37200000,1.47,1,19.93,29.29,16600000
cord blood,135000,15.42,1,186.86,2,880.80,74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.21,1,4.33,0.90,22200
yahoo web hosting,33100,7.89,1,105.34,830.66,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,16.81,1,5.15,86.54,2900
ca lemon law,8100,80.31,1,5.84,469.24,6600
best buy gift card,49500,1.20,1,8.09,9.74,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.72,1,5.24,3.79,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,16.48,1,73.81,1,216.32,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.16,1,8.35,1.37,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,19.59,3.95,27100
at t wireless,673000,0.29,1,49.23,14.14,368000
home equity loan,165000,3.66,1,97.49,357.19,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.46,1,1231.27,6,721.83,83100000
laser hair removal maryland,1900,0.36,1,4.07,1.49,1600
mesothelioma,246000,9.01,1,926.11,8,341.76,135000
buy gift card,201000,1.95,1,67.54,131.99,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.57,1,4.96,2.81,22200
federal criminal defense attorney,2400,5.97,1,5.01,29.92,1900
laser hair removal manhattan,1000,21.90,1,11.64,254.97,720
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,4.59,1,9.54,43.78,3600
at and t cell phones,90500,21.76,1,11.45,249.25,74000
refinance with bad credit,27100,2.88,1,46.27,133.45,22200
malignant mesothelioma,6600,4.00,1,5.55,22.16,2900
lease management software,1600,2.45,1,10.71,26.27,880
primary pulmonary hypertension,5400,0.72,1,76.86,55.29,2900
miami personal injury attorney,5400,8.86,1,9.38,83.12,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,7.93,1.01,1119.3,8,871.88,110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,14.23,1,215.13,3,061.22,135000
google adsense,1220000,0.50,1,380.73,191.68,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,0.93,1,8.42,7.79,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,9900,2.25,1,12.14,27.29,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.39,1,18.58,7.34,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,1.38,1,7.31,10.10,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.87,1,228.9,427.27,33100
mortgage rates refinancing,22200,3.28,1,20.56,67.38,18100
attorney law lemon,5400,0.00,0,0,0.00,4400
consolidate student loans,49500,1.39,1,119.62,166.07,49500
home equity loans,135000,3.05,1,137.46,418.72,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,14.83,1,4.8,71.17,14800
home equity loan rates,22200,3.35,1,85.76,287.37,18100
auto insurance quotes,201000,13.71,1,5760.68,78,991.18,135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,15.12,1,4.66,70.53,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,5.20,1,10.01,52.07,40500
auto century insurance,9900,5.99,1,10.45,62.53,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,5.01,1,34.72,173.77,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,4.32,1,11.68,50.47,1900
refinancing with bad credit,22200,21.28,1,9.07,192.93,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,7.71,1,112.68,868.49,6600
pay per click affiliate,8100,10.81,1,4.82,52.11,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,2.49,1,49.55,123.19,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,8.25,1,19.06,157.22,60500
secured loans,110000,0.90,1,4.5,4.05,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,3.09,1,7.91,24.45,8100
los angeles dui lawyer,8100,3.37,1,10.21,34.37,8100
att prepaid,110000,1.08,1,95.14,102.55,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.65,1,4.46,2.92,2400
laser hair removal new york,12100,10.88,1,66.44,722.61,9900
comcast high speed,14800,1.80,1,5.11,9.20,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,0.00,0,0,0.00,4400
michigan personal injury,6600,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,15.68,1,32.57,510.64,5400
home loans refinancing,14800,2.10,1,51.51,108.11,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,32.16,1,295.37,9,499.47,18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,4.30,1,43.27,186.29,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,5.33,1,387.59,2,066.41,110000
refinancing my home,1900,0.31,1,9.12,2.87,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.42,1,2.1,0.87,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,2.85,1,42.4,120.80,33100
adsense,4090000,0.24,1,1141.13,271.89,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.33,1,5.95,1.95,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,1.20,1,5.91,7.07,-
home line of credit,246000,14.99,1,12.25,183.57,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,1.95,1,2.44,4.76,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,26.62,1,388.33,10,338.02,110000
cheap insurance medical,12100,7.92,1,46.7,369.83,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,29.15,1,8.7,253.51,1000
home refinance loans,22200,3.25,1,5.88,19.12,14800
eloan,27100,1.50,1,8.58,12.88,14800
life insurance quote,165000,7.48,1,983.25,7,350.11,110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,0.00,0,0,0.00,2900
credit equity home line,110000,3.18,1,3.88,12.35,90500
