Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon pixma,1830000,0.97,1,50.78,49.17,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.21,1,21.21,4.56,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.12,1,504.74,565.59,450000
lumix dmc,1500000,0.36,1,4.89,1.74,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.03,1,721.28,2,187.62,550000
hidden object,1500000,0.64,1,340.16,219.19,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.43,1,688.48,292.66,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.30,1,1836.79,2,380.46,301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.46,1,162.26,74.01,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.09,1,91.9,100.11,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.70,1,3.58,2.51,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,3.61,1,1898.64,6,849.55,450000
photos stock,823000,4.14,1,26.44,109.52,368000
nikon camera,1000000,8.87,1.01,668.58,5,931.74,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.25,1,1.43,0.36,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.53,1,43.18,23.10,368000
blu ray players,823000,0.30,1,50.37,15.29,368000
bluray players,823000,0.15,1,5.32,0.81,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,1.10,1,32.33,35.62,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.00,0,0,0.00,-
led tv by samsung,1000000,1.27,1,5.83,7.41,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.67,1,15.24,10.28,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.39,1,16.57,22.95,450000
shoes wedding,823000,0.41,1,18.21,7.54,368000
dresses maxi,823000,0.45,1,3.67,1.64,246000
laptop battery for,823000,1.11,1,20.57,22.84,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.35,1,7.35,2.54,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.61,1,19.89,12.17,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.00,0,0,0.00,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.50,1,3.99,2.01,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,9.98,5.03,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1,645.57,325.05,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.50,1,14.98,7.54,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,36.76,18.50,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.53,1,26.83,14.32,11100000
shakira,16600000,0.50,1,2.38,1.20,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,52420.35,10,693.91,24900000
youtube videos,30400000,0.27,1,780.24,207.39,3350000
lady gaga,24900000,2.50,1,7.85,19.67,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.50,1,14.54,7.31,5000000
grooveshark,9140000,0.50,1,2.28,1.15,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.52,1,52.31,27.00,1830000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,314.76,160.85,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.50,1,1.95,0.98,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.68,1,6245.05,4,220.41,16600000
iphone 4,37200000,1.09,1,2199.38,2,404.51,7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.75,1,206.77,362.35,301000
nokia n900,673000,0.20,1,7.11,1.45,27100
blackberry apps,1220000,18.43,1,15.32,282.33,246000
duracell mygrid,12100,0.00,0,0,0.00,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,8.87,1,2629.87,23,323.21,1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.26,1,4.35,1.14,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.39,1,647.2,255.44,5000000
jimmy johns,1500000,0.22,1,2461.37,539.58,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.59,1,82.46,130.95,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,128.65,65.57,135000
applebees menu,201000,0.37,1,65.08,24.06,201000
rachel ray,1220000,0.50,1,2.28,1.15,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,9.21,4.64,5000000
kim kardashian,13600000,0.50,1,37.72,18.99,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.50,1,9.71,4.89,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,2.04,1.03,1000000
haiti,4090000,0.56,1,226.48,126.14,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1,2.38,1.20,4090000
earthquake,13600000,0.61,1,87.27,53.58,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.46,1,29.42,43.00,49500
oil spill,673000,0.94,1,30.67,28.80,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.52,1,18.13,9.45,823000
dr oz,2240000,0.41,1,61.77,25.27,1830000
aspergers,1830000,0.70,1,233.36,163.38,673000
mcdonalds nutrition,368000,0.24,1,481.75,114.97,246000
vitamin d deficiency,301000,0.82,1,139.25,113.75,201000
appendicitis symptoms,135000,0.50,1,9.86,4.96,90500
cholera,673000,0.50,1,23.65,11.90,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.61,1,421.38,256.75,165000
donate to haiti,5400,1.62,1,13.13,21.22,2900
donate to pakistan,1000,0.52,1,5.91,3.05,480
text to donate,9900,1.72,1,10.41,17.96,4400
doctors without borders,201000,0.16,1,113.09,18.00,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,1.00,1,47.54,47.40,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.24,1,4.3,1.04,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.20,1,377.15,76.74,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.55,1,3.97,2.20,2740000
national city bank,165000,0.64,1,31.93,20.40,135000
chatroulette,20400000,0.32,1,75.64,24.36,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.50,1,3.62,1.82,550000
twitter,151000000,2.57,1,63.06,162.11,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,5.00,1,163.81,819.61,338000000
insurance,55600000,5.32,1,11057.53,58,864.31,24900000
loans,20400000,10.23,1,5919.57,60,533.25,11100000
mortgage,16600000,2.87,1,4271.9,12,252.11,9140000
attorney,16600000,1.50,1,2877.54,4,305.72,11100000
credit,101000000,3.62,1,1094.28,3,960.15,37200000
lawyer,13600000,1.60,1,2063.89,3,294.01,7480000
donate,2740000,1.59,1,488.79,777.74,1220000
degree,16600000,3.23,1,569.97,1,843.46,9140000
hosting,11100000,7.13,1.01,1316.89,9,387.71,2740000
claim,7480000,0.85,1,2.96,2.51,3350000
conference call,450000,11.75,1,481.1,5,650.96,246000
trading,20400000,1.69,1,627.45,1,058.78,6120000
software,151000000,4.23,1,114.47,483.74,24900000
recovery,20400000,2.65,1,86.76,229.50,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,1.29,1,113.8,146.81,24900000
rehab,6120000,2.28,1,1736.73,3,964.72,2740000
treatment,37200000,1.87,1,4.19,7.82,16600000
cord blood,135000,12.40,1,211.43,2,621.70,74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,6.88,1,5.47,37.62,22200
yahoo web hosting,33100,5.74,1,67.13,385.23,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,13.26,1,21.66,287.22,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.46,1,7.82,3.58,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,1.13,1,5.99,6.79,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,18.93,1,47.17,892.69,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,33.03,6.73,27100
at t wireless,673000,0.58,1,48.58,27.97,368000
home equity loan,165000,6.35,1,97.89,621.48,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,2.79,1,1161.85,3,235.85,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,6.86,1,951.14,6,526.91,135000
buy gift card,201000,1.40,1,71.2,99.98,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.46,1,4.53,2.08,22200
federal criminal defense attorney,2400,0.76,1,10.7,8.13,1900
laser hair removal manhattan,1000,27.74,1,9.65,267.82,720
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,3.85,1,4.12,15.87,3600
at and t cell phones,90500,16.94,1,29.86,505.79,74000
refinance with bad credit,27100,1.25,1,14.75,18.39,22200
malignant mesothelioma,6600,3.52,1,5.24,18.44,2900
lease management software,1600,3.93,1,16.42,64.58,880
primary pulmonary hypertension,5400,0.65,1,83.67,54.12,2900
miami personal injury attorney,5400,7.71,1,11.38,87.69,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,7.20,1,1011.37,7,284.27,110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,5.97,1,293.8,1,754.96,135000
google adsense,1220000,0.50,1,392.36,197.49,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,6.49,1,4.05,26.26,3600
employee leasing,14800,1.91,1,38.23,72.97,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,9900,7.05,1,9.74,68.62,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.45,1,30.49,13.85,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,8.09,1,4,32.35,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.56,1,208.78,324.79,33100
mortgage rates refinancing,22200,0.90,1,3.97,3.60,18100
attorney law lemon,5400,6.89,1,4.91,33.84,4400
consolidate student loans,49500,2.77,1,182.41,504.90,49500
home equity loans,135000,2.45,1,71.55,175.64,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,14800
home equity loan rates,22200,4.18,1,90.26,377.40,18100
auto insurance quotes,201000,15.03,1,5166.28,77,655.41,135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,1.36,1,3.88,5.27,4400
equity loan rates,22200,15.12,1,8,120.97,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.40,1,5.05,2.03,110000
microsoft anti spam,2400,1.55,1,5.49,8.50,720
mesothelioma prognosis,3600,24.45,1,11.31,276.49,1900
second mortgages,49500,2.89,1,10.82,31.31,40500
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,5.38,1,29.22,157.31,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,3.41,1,9.21,31.35,1900
refinancing with bad credit,22200,3.80,1,21.91,83.17,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,15.99,1,65.13,1,041.61,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,1.94,1,6.2,12.05,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,5.07,1,38.21,193.87,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,1.42,1,11.19,15.87,60500
secured loans,110000,0.00,0,0,0.00,49500
criminal lawyer new york,8100,1.54,1,4.78,7.37,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,7.25,1,9.44,68.50,8100
los angeles dui lawyer,8100,17.93,1,5.67,101.67,8100
att prepaid,110000,1.05,1,115.83,121.84,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,7.38,1,33.33,246.13,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,0.00,0,0,0.00,4400
michigan personal injury,6600,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,23.13,1.02,263.47,6,095.32,5400
home loans refinancing,14800,3.46,1,37.46,129.59,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,30.38,1,227.35,6,907.77,18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.49,1,28.59,42.48,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,4.31,1,359.3,1,549.38,110000
refinancing my home,1900,0.25,1,5.62,1.43,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.86,1,6.16,5.28,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,13.62,1,26.17,356.36,33100
adsense,4090000,0.23,1,1031.65,232.76,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.55,1,8.73,4.82,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,12.69,1,11.9,150.99,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.75,1,4.62,3.45,18100
attorney injury new personal york,18100,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,2.03,1,2.37,4.82,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,19.09,1,365.31,6,974.79,110000
cheap insurance medical,12100,9.51,1,44.11,419.35,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,25.04,1,12.84,321.62,1000
home refinance loans,22200,0.00,0,0,0.00,14800
eloan,27100,1.07,1,10.38,11.09,14800
life insurance quote,165000,7.76,1,835.33,6,482.53,110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,0.00,0,0,0.00,2900
credit equity home line,110000,3.25,1,3.85,12.52,90500
