Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
cheap ink for brother printer,320,0.00,0,0,0.00,140
buy pay as you go sim card,320,0.00,0,0,0.00,58
pay as you go sim card,22200,0.00,0,0,0.00,2400
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,0.66,1.05,18.71,12.38,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,22200,0.00,0,0,0.00,12100
notebook laptops,9140000,0.25,1.05,12.96,3.23,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1500000
notebooks & laptops,9140000,0.00,0,0,0.00,1500000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,-,0.00,0,0,0.00,-
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,0.43,1.05,19.72,8.49,1830000
digital camera digital cameras,2740000,0.00,0,0,0.00,1000000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.50,1.05,63.92,32.07,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1220000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1220000,0.00,0,0,0.00,550000
best phones,1830000,2.84,1.05,27.27,77.57,673000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,4.24,1.05,186.28,789.77,246000
panasonic dmc,1500000,0.50,1.05,7.71,3.87,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.89,1.05,84.52,75.01,450000
lumix dmc,1500000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,27100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.14,1.05,790.93,"2,483.17",550000
hidden object,1500000,0.64,1.05,218.1,140.21,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.51,1.05,585.41,298.89,368000
camcorders with camera,1000000,0.00,0,0,0.00,450000
camera and camcorders,1000000,0.00,0,0,0.00,450000
ink for print,1000000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,0.92,1.05,1186.67,"1,095.27",301000
fujifilm finepix,1220000,0.50,1.05,127.6,64.01,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,368000
the movie camera,1000000,0.00,0,0,0.00,368000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1000000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1000000,0.00,0,0,0.00,550000
canon 5d,1220000,0.80,1.05,243.19,195.11,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,0.80,1.05,7.73,6.17,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.95,1.05,18.07,17.23,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,0.79,1.05,10.41,8.26,368000
canon cameras,1000000,1.83,1.05,3551.72,"6,493.92",368000
photos stock,823000,2.40,1.05,160.55,385.57,368000
nikon camera,1000000,0.67,1.05,452.53,301.76,301000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.50,1.05,72.51,36.58,368000
blu ray players,823000,0.50,1.05,49.75,24.96,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,-,0.00,0,0,0.00,-
used it books,673000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,673000,0.68,1.05,30.21,20.68,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,110000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.74,1.05,33.25,24.58,368000
shoes wedding,823000,0.50,1.05,9.51,4.77,368000
dresses maxi,823000,0.47,1.05,84.17,39.85,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,-,0.00,0,0,0.00,-
phone pay as,-,0.00,0,0,0.00,-
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.71,1.05,25.78,18.26,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.64,1.05,57.47,36.74,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,2.50,1.05,32.04,80.17,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,201000
san francisco 49ers,301000,2.50,1.05,46.7,116.84,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,2.50,1.05,56.63,141.69,1220000
clippers,2240000,0.00,0,0,0.00,1000000
49ers news,33100,0.00,0,0,0.00,27100
lakers,2740000,2.50,1.05,42.79,107.07,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,673000,0.50,1.05,43.61,21.88,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,90500,0.50,1.05,31.37,15.74,60500
kobe bryant,1500000,0.00,0,0,0.00,823000
lil kim,673000,2.50,1.05,3.7,9.25,368000
justin bieber,37200000,0.71,1.05,119.74,85.26,7480000
shakira,13600000,0.00,0,0,0.00,823000
eminem,13600000,0.00,0,0,0.00,3350000
netflix,30400000,0.50,1.05,52126.64,"26,157.62",24900000
youtube videos,30400000,0.66,1.05,1387.93,920.57,3350000
lady gaga,20400000,0.00,0,0,0.00,5000000
kesha,3350000,0.00,0,0,0.00,1000000
nicki minaj,11100000,0.50,1.05,8.61,4.32,5000000
grooveshark,9140000,0.00,0,0,0.00,2240000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,2.50,1.05,98.26,245.86,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,2.50,1.05,43.13,107.92,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,2.50,1.05,4.97,12.44,74000
cricket live score,2740000,0.50,1.05,4.69,2.35,49500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,1.03,1.05,17312.21,"17,875.17",16600000
iphone 4,37200000,1.08,1.05,6093.43,"6,556.97",7480000
nokia 5530,1500000,0.00,0,0,0.00,9900
htc evo 4g,450000,0.59,1.05,39.31,23.03,301000
nokia n900,550000,0.50,1.05,68.23,34.23,27100
blackberry apps,1220000,3.85,1.05,128.61,495.11,246000
duracell mygrid,9900,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,1.07,1.05,2496.66,"2,670.53",1000000
pdanet,450000,0.50,1.05,20.64,10.36,201000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.54,1.05,1469.89,791.64,5000000
jimmy johns,1500000,0.53,1.05,2664.85,"1,413.20",1500000
как жрать суши,90500,0.00,0,0,0.00,480
dominos pizza menu,165000,1.21,1.05,254.06,306.69,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.50,1.05,124,62.21,135000
applebees menu,201000,0.50,1.05,27.12,13.64,201000
rachel ray,1220000,2.50,1.05,9.23,23.09,1000000
anhembi parque,8100,0.00,0,0,0.00,170
wm gucken,1000,0.00,0,0,0.00,73
world cup,11100000,0.00,0,0,0.00,1830000
bundeskanzleramt,33100,0.00,0,0,0.00,320
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,1000000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1.05,187.99,470.38,3350000
selena gomez,20400000,2.50,1.05,4.62,11.57,4090000
kim kardashian,13600000,2.50,1.05,8.54,21.37,5000000
miley cyrus,9140000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1220000
robert pattinson,4090000,2.50,1.05,14.47,36.21,1000000
haiti,4090000,0.54,1.05,402.36,218.30,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,9140000,2.50,1.05,41.88,104.78,5000000
jörg kachelmann,18100,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,0.53,1.05,86.01,45.69,49500
oil spill,673000,2.50,1.05,20.49,51.32,368000
vancouver 2010,110000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,73
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.50,1.05,4.53,2.27,18100
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,40500,0.00,0,0,0.00,170
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,823000,0.50,1.05,27.2,13.65,823000
dr oz,2740000,0.57,1.05,696.08,396.65,1830000
aspergers,1830000,2.50,1.05,177.93,445.22,673000
mcdonalds nutrition,301000,0.50,1.05,319.07,160.07,246000
vitamin d deficiency,301000,2.50,1.05,216.46,541.61,201000
appendicitis symptoms,135000,2.50,1.05,19.81,49.56,90500
cholera,550000,2.50,1.05,25.86,64.69,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,91
whooping cough,301000,2.50,1.05,511.51,"1,279.88",165000
donate to haiti,3600,0.43,1.05,5.54,2.37,1900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,6600,3.03,1.05,8.82,26.70,2900
doctors without borders,201000,0.64,1.05,74.91,48.14,74000
download to donate,9900,0.00,0,0,0.00,1300
red cross canada,27100,0.00,0,0,0.00,1000
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.50,1.05,4.08,2.04,49500
swine flu,201000,2.50,1.05,23.76,59.45,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,673000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.50,1.05,197.94,99.28,246000
myspace layouts,165000,0.00,0,0,0.00,90500
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.50,1.05,7.04,3.53,135000
chatroulette,20400000,0.50,1.05,63.39,31.85,2240000
friv,83100000,0.00,0,0,0.00,1830000
myxer,550000,0.00,0,0,0.00,550000
twitter,185000000,0.71,1.05,95.68,67.67,30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1.05,239.66,"1,199.33",338000000
insurance,55600000,3.51,1.05,13153.3,"46,208.89",24900000
loans,20400000,4.92,1.05,10928.36,"53,742.01",11100000
mortgage,16600000,2.50,1.05,5909.86,"14,795.77",11100000
attorney,13600000,1.23,1.05,3975.88,"4,907.94",11100000
credit,101000000,2.69,1.05,580.46,"1,562.79",37200000
lawyer,11100000,1.17,1.05,3393.95,"3,973.82",7480000
donate,2740000,1.11,1.05,670.74,745.80,1220000
degree,16600000,2.68,1.05,268.6,719.31,7480000
hosting,11100000,5.93,1.06,1541.96,"9,138.13",2240000
claim,7480000,0.00,0,0,0.00,3350000
conference call,368000,6.25,1.05,484.71,"3,031.14",201000
trading,20400000,1.00,1.05,1689.8,"1,692.93",5000000
software,151000000,2.50,1.05,170.86,427.40,24900000
recovery,20400000,2.61,1.05,315.24,821.42,6120000
transfer,45500000,3.13,1.05,7.63,23.87,11100000
gas electricity,368000,0.00,0,0,0.00,135000
classes,68000000,2.85,1.05,45.19,128.61,24900000
rehab,5000000,1.97,1.05,3003.66,"5,922.45",2740000
treatment,37200000,2.82,1.05,248.91,702.61,16600000
cord blood,135000,5.55,1.05,333.39,"1,849.16",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,5400,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1000,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,1.72,1.05,38.87,66.87,22200
hair laser removal virginia,3600,0.00,0,0,0.00,2900
peritoneal mesothelioma,5400,8.06,1.05,30.58,246.48,2900
ca lemon law,6600,0.00,0,0,0.00,6600
best buy gift card,49500,0.70,1.05,20.07,14.03,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1600,0.00,0,0,0.00,1300
illinois law lemon,1900,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,4.54,1.05,86.13,391.25,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.11,1.05,30.99,3.26,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.50,1.05,16.86,8.46,27100
at t wireless,673000,1.05,1.05,37.27,39.17,301000
home equity loan,135000,2.36,1.05,253.74,598.86,135000
mcsa boot camp,260,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,480
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.12,1.05,3696.1,"18,925.05",68000000
laser hair removal maryland,1600,15.00,1.05,9.35,140.20,1600
mesothelioma,246000,5.79,1.05,965.39,"5,588.33",135000
buy gift card,201000,3.12,1.05,70.05,218.33,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,6600,0.00,0,0,0.00,3600
canada personals yahoo,480,0.00,0,0,0.00,260
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,480,0.00,0,0,0.00,140
vioxx lawsuit,1900,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,40500,0.00,0,0,0.00,18100
federal criminal defense attorney,2400,3.55,1.05,31.4,111.37,2400
laser hair removal manhattan,880,4.44,1.05,18.05,80.18,590
att prepaid wireless,6600,3.86,1.05,10.15,39.22,5400
fortis health insurance temporary,91,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,3600,0.00,0,0,0.00,3600
at and t cell phones,90500,1.50,1.05,12.05,18.05,60500
refinance with bad credit,27100,2.90,1.05,17.69,51.29,18100
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,0.00,0,0,0.00,880
primary pulmonary hypertension,5400,0.00,0,0,0.00,2900
miami personal injury attorney,5400,20.23,1.05,26.69,539.85,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,6.10,1.06,1350.49,"8,231.46",90500
egg credit,12100,0.00,0,0,0.00,880
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,7.68,1.05,234.8,"1,804.20",110000
google adsense,1220000,0.50,1.05,529.04,266.80,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.71,1.05,19.94,34.01,2900
employee leasing,14800,1.65,1.05,44.78,73.67,9900
student loan consolidation center,210,0.00,0,0,0.00,91
buyer mortgage note,1300,2.50,1.05,8.99,22.51,1000
federal student loan consolidation,9900,2.50,1.05,9.76,24.43,8100
symptoms of mesothelioma,8100,3.39,1.05,5.76,19.56,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.00,0,0,0.00,3600
san diego dui lawyer,4400,0.00,0,0,0.00,3600
indiana law lemon,1300,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,15.62,1.05,9.44,147.40,2400
action class lawsuit vioxx,480,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,2.00,1.05,273.87,546.85,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,14.02,1.05,20.14,282.38,4400
consolidate student loans,49500,1.02,1.05,95.27,97.15,49500
home equity loans,135000,2.07,1.05,123.46,255.90,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,14800,0.00,0,0,0.00,12100
home equity loan rates,22200,1.77,1.05,95.52,168.88,18100
auto insurance quotes,201000,7.98,1.05,6586.35,"52,556.97",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,3600
equity loan rates,22200,7.66,1.05,15,114.93,18100
administration lease software,480,0.00,0,0,0.00,320
egg credit card,9900,0.00,0,0,0.00,480
student consolidation loans,110000,0.00,0,0,0.00,110000
microsoft anti spam,1900,0.00,0,0,0.00,720
mesothelioma prognosis,2900,3.90,1.05,3.8,14.80,1900
second mortgages,49500,0.00,0,0,0.00,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,880,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,2.60,1.05,30.53,79.29,135000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,18100,21.55,1.05,9.63,207.60,14800
home equity line of credit rates,9900,0.29,1.05,4.35,1.27,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,6600,5.15,1.05,23.61,121.55,5400
pay per click affiliate,6600,0.00,0,0,0.00,2900
city hair new removal york,1300,0.00,0,0,0.00,1000
acid reflux disease diet,1000,1.07,1.05,62.18,66.75,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,0.80,1.05,28.18,22.41,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,2.99,1.05,125.27,374.41,60500
secured loans,90500,0.79,1.05,50.27,39.58,40500
criminal lawyer new york,8100,10.60,1.05,3.71,39.33,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,2.50,1.05,4.48,11.21,6600
att prepaid,135000,0.64,1.05,56,35.92,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,590
irs lawyer tax,2400,0.00,0,0,0.00,1900
laser hair removal new york,12100,6.41,1.05,23.19,148.61,9900
comcast high speed,14800,0.00,0,0,0.00,12100
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,3600
michigan personal injury,5400,0.50,1.05,4.22,2.12,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,6600,5.97,1.05,66.5,397.03,5400
home loans refinancing,12100,0.62,1.05,24.22,15.08,8100
consolidate college loans,880,1.25,1.05,17.21,21.46,590
cheap life insurance,27100,21.82,1.05,267.29,"5,832.49",18100
vioxx law suit,170,0.00,0,0,0.00,91
student loan refinance,12100,1.27,1.05,45.2,57.27,12100
car hire alicante spain,4400,0.00,0,0,0.00,480
tax attorney,110000,4.13,1.05,519.87,"2,148.68",90500
refinancing my home,1600,1.62,1.05,8.87,14.40,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,9.64,1.05,78.83,759.92,33100
adsense,4090000,0.50,1.05,986.07,495.18,823000
law lemon mass,1600,0.00,0,0,0.00,1300
equity home,368000,5.46,1.05,23,125.45,246000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,33.53,1.05,9.79,328.34,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,6600,6.09,1.05,30.8,187.53,5400
injury lawyer new york,22200,0.00,0,0,0.00,14800
attorney injury new personal york,14800,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
