Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
training in sql,74000,4.22,1,4.71,19.90,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,1.62,1,4.47,7.23,170
c5650 toner,1900,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,4.15,1,12.88,53.52,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.74,1,4.72,3.51,2400
sim card pay,33100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,1.97,1,4.75,9.34,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.91,1,4.32,3.91,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.88,1,140.09,123.71,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,1.65,1,4.43,7.30,673000
best phones,1830000,0.70,1,16.69,11.76,823000
kinect for xbox,1500000,0.48,1,7.34,3.56,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.67,1,149.11,99.78,246000
panasonic dmc,1830000,0.71,1,41.71,29.76,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.95,1,492.09,467.90,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,4.72,1,648.85,"3,063.77",673000
hidden object,1500000,0.74,1,420.65,309.69,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.61,1,724.23,443.34,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,0.90,1,2265.83,"2,042.24",301000
fujifilm finepix,1220000,0.32,1,16.31,5.28,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.32,1,4.35,1.38,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.46,1,207.74,95.80,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.64,1,158.55,260.17,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.77,1,13.82,10.65,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,3.98,1,665.88,"2,648.07",450000
photos stock,1000000,4.54,1,400.79,"1,819.53",368000
nikon camera,1000000,1.24,1,320.56,397.15,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.71,1,9.81,7.01,450000
blu ray players,823000,0.72,1,33.67,24.08,450000
bluray players,823000,0.21,1,11.46,2.44,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,7.96,1,5.93,47.26,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.71,1,32.7,23.26,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.80,1,14.01,11.21,450000
shoes wedding,823000,15.17,1,5.5,83.42,368000
dresses maxi,823000,0.00,0,0,0.00,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.36,1,2.33,0.83,450000
watches for mens,823000,0.49,1,12.82,6.32,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.31,1,36.09,47.46,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.64,1,50.09,31.99,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.24,1,1.66,0.40,18100
49ers,1500000,0.51,1,183.49,93.49,1000000
steelers,2740000,0.67,1,39.05,26.28,2240000
dark knight rises trailer,165000,0.20,1,1.84,0.37,90500
san francisco 49ers,201000,0.79,1,75.22,59.76,165000
ben roethlisberger,246000,0.50,1,2.67,1.35,201000
pittsburgh steelers,673000,0.52,1,203.78,106.18,550000
snooki,1500000,0.50,1,3.12,1.57,1000000
clippers,2240000,0.50,1,83.35,42.05,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.00,0,0,0.00,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,21.87,11.04,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,34.41,17.36,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.84,1,50.41,42.15,11100000
shakira,16600000,0.50,1,18.7,9.43,1000000
eminem,16600000,3.99,1,32.13,128.13,4090000
netflix,24900000,0.20,1,49918.16,"10,070.67",24900000
youtube videos,30400000,0.30,1,1699.18,514.21,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,5.55,2.79,1500000
nicki minaj,11100000,0.50,1,19.73,9.95,6120000
grooveshark,7480000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,4.65,2.34,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,58.93,29.73,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,108.25,54.62,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.99,1,9149.83,"9,044.26",20400000
iphone 4,37200000,1.47,1,5079.93,"7,475.91",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.12,1,101.4,113.95,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.93,1,5.75,5.32,301000
duracell mygrid,60500,0.25,1,4.68,1.15,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,10.37,1,3070.79,"31,833.37",823000
pdanet,450000,0.50,1,72.56,36.61,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.47,1,640.21,300.62,5000000
jimmy johns,1500000,0.24,1,1882.45,451.91,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,3.15,1,55.36,174.53,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.90,1,157.24,142.30,135000
applebees menu,201000,0.37,1,32.99,12.35,201000
rachel ray,1220000,0.50,1,8.23,4.15,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.50,1,5.9,2.98,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.00,0,0,0.00,4090000
kim kardashian,13600000,0.51,1,524.46,267.51,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.51,1,381.78,193.78,1000000
haiti,5000000,0.45,1,473.84,212.18,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,7.84,1,8.63,67.63,5000000
earthquake,13600000,0.65,1,50.57,32.70,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.22,1,28.37,34.60,49500
oil spill,823000,0.54,1,42.89,23.12,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.50,1,2.97,1.50,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.80,1,19.85,15.80,4400
hcg diet,1000000,0.38,1,745.56,282.83,823000
dr oz,2240000,0.55,1,194.07,107.60,1500000
aspergers,1830000,0.91,1,292.58,264.94,673000
mcdonalds nutrition,368000,0.28,1,72.09,20.34,301000
vitamin d deficiency,301000,0.93,1,223.84,208.44,201000
appendicitis symptoms,165000,0.50,1,10.01,5.05,90500
cholera,823000,0.50,1,25.53,12.88,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.82,1,436.73,359.77,201000
donate to haiti,6600,0.92,1,9.35,8.63,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,0.86,1,10.47,9.03,4400
doctors without borders,201000,0.16,1,97.88,15.95,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.50,1,2.56,1.29,40500
swine flu,450000,1.23,1,121.95,150.28,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.20,1,5.58,1.12,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,320.01,64.32,301000
myspace layouts,246000,0.50,1,4.87,2.46,165000
michael jackson,16600000,0.50,1,9.77,4.93,3350000
national city bank,165000,0.50,1,14.5,7.32,135000
chatroulette,20400000,0.31,1,130.9,41.14,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.57,1,30.2,17.11,673000
twitter,151000000,2.50,1,469.38,"1,175.03",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,57.05,285.35,338000000
insurance,68000000,7.07,1,13816.86,"97,751.13",30400000
loans,20400000,9.52,1,8150.8,"77,569.27",11100000
mortgage,16600000,4.13,1,4706.03,"19,449.13",11100000
attorney,16600000,1.46,1,2865.77,"4,190.10",13600000
credit,101000000,5.54,1,2222.31,"12,313.09",37200000
lawyer,13600000,1.67,1,2081.92,"3,477.68",9140000
donate,2740000,1.83,1,702.15,"1,287.37",1220000
degree,16600000,2.82,1,1762.86,"4,976.64",9140000
hosting,11100000,6.66,1.03,1129.05,"7,524.95",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,14.24,1,476.25,"6,781.88",246000
trading,20400000,1.15,1,782.06,900.76,6120000
software,151000000,3.66,1,10128.12,"37,087.48",30400000
recovery,20400000,2.62,1,241.97,634.64,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.75,1,9.93,7.49,165000
classes,68000000,0.71,1,125.53,89.25,24900000
rehab,6120000,1.96,1,1928.74,"3,774.06",3350000
treatment,37200000,2.08,1,25.37,52.71,16600000
cord blood,135000,5.06,1,191.61,968.90,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,5.54,1,2.57,14.22,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,33.59,1,58.14,"1,953.04",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,46.92,1,10.25,480.87,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,5.81,1,5.97,34.70,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,20.45,1,62.93,"1,287.17",6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.83,1,9.11,7.54,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,0.31,1,37.84,11.84,368000
home equity loan,201000,7.64,1,105.58,806.46,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.67,1,789.88,531.01,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,9.01,1,812.03,"7,315.05",135000
buy gift card,201000,13.77,1,37.13,511.30,135000
mesotheloma,590,5.75,1,2.41,13.83,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,3.15,1,4.86,15.31,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,25.62,1,5.58,142.94,1900
american singles,49500,0.73,1,11.94,8.75,27100
federal criminal defense attorney,2900,5.99,1,4.94,29.57,1900
laser hair removal manhattan,1300,4.31,1,12.21,52.61,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,0.38,1,5.41,2.03,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,1.31,1,2.41,3.17,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,7.84,1,17.69,138.64,880
primary pulmonary hypertension,6600,0.80,1,41.87,33.62,3600
miami personal injury attorney,6600,36.28,1,26.17,949.56,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,31.06,1.01,365.44,"11,349.71",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.76,1,221.21,"2,158.02",135000
google adsense,1220000,0.53,1,368.62,194.99,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.52,1,29.51,74.35,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.50,1,5.61,2.83,9900
symptoms of mesothelioma,9900,0.00,0,0,0.00,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.74,1,29.45,21.70,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,5.85,1,15.18,88.81,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.42,1,8,3.34,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,3.59,1,214.08,767.68,33100
mortgage rates refinancing,22200,13.13,1,9.53,125.09,18100
attorney law lemon,6600,12.69,1,5.22,66.21,5400
consolidate student loans,60500,2.03,1,131.36,267.02,49500
home equity loans,165000,6.50,1,147.65,959.29,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,1.59,1,4.86,7.74,18100
home equity loan rates,27100,6.69,1,136.88,915.77,22200
auto insurance quotes,201000,18.36,1,4478.69,"82,227.70",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,1.43,1,4.28,6.12,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.85,1,4.77,4.04,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,1.69,1,7.01,11.84,2400
second mortgages,60500,2.56,1,29.05,74.52,40500
auto century insurance,9900,4.08,1,10.52,42.96,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,9.87,1,39.22,387.32,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,13.88,1,4.69,65.05,2400
refinancing with bad credit,27100,1.51,1,2.48,3.74,22200
home equity line of credit rates,12100,7.24,1,9.27,67.10,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,11.74,1,83.95,985.92,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.15,1,25.53,29.48,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,5.95,1,26.98,160.54,165000
student loan consolidate,60500,2.46,1,5.76,14.15,49500
consolidate loans,74000,6.66,1,62.46,415.90,74000
secured loans,110000,0.45,1,31.6,14.25,49500
criminal lawyer new york,9900,2.89,1,17.47,50.48,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,7.87,1,2.61,20.51,8100
att prepaid,135000,1.93,1,271.67,524.58,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,17.47,1,39.45,689.05,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,19.99,1,4.46,89.17,5400
cheap insurance life term,9900,109.42,1,9.86,"1,078.93",6600
home loans refinancing,22200,10.93,1,35.7,390.33,12100
consolidate college loans,1000,2.70,1,4.47,12.06,880
cheap life insurance,33100,38.85,1,181.87,"7,066.44",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.91,1,15.59,60.96,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.59,1,325.64,"1,493.20",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,5.62,1,14.16,79.52,673000
criminal defense attorney los angeles,8100,8.36,1,10.66,89.19,6600
commodity online trading,8100,8.97,1,4.51,40.49,2900
home equity rates,49500,0.00,0,0,0.00,40500
adsense,4090000,0.21,1,913.38,190.30,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.32,1,5.38,1.70,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.81,1,6.94,5.61,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,2.63,1,2.9,7.64,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,50.24,1,11.67,586.40,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,6.48,1,4.79,31.04,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,38.83,1,373.4,"14,500.53",110000
cheap insurance medical,14800,6.80,1,122.43,831.92,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,48.67,1,4.38,213.20,1300
home refinance loans,33100,2.27,1,6.92,15.70,22200
eloan,27100,0.64,1,6.42,4.11,18100
life insurance quote,201000,19.54,1,490.31,"9,581.38",110000
