Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
pay as you go sim card only,210,0.00,0,0,0.00,12
training for mcse,18100,0.00,0,0,0.00,6600
ink 8560,4400,0.00,0,0,0.00,2400
sim card only pay as you go,210,0.00,0,0,0.00,12
micro stock photo sites,73,0.00,0,0,0.00,36
pay as you go sim offers,5400,0.00,0,0,0.00,28
sim card deals pay as you go,880,0.00,0,0,0.00,12
cheap mobile sim card,480,0.00,0,0,0.00,110
itil v3 foundations certification,5400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1300,0.00,0,0,0.00,140
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,3600,0.00,0,0,0.00,1900
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,320,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,480
deal or no deal interactive,720,0.00,0,0,0.00,320
stock photographers,3600,4.67,1,18.42,85.95,1900
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,1000,0.00,0,0,0.00,480
google android apps development,480,0.63,1,4.79,3.04,170
mobile sim card uk,1000,0.00,0,0,0.00,170
sim card for uk,18100,0.22,1,3.98,0.89,2900
play no deal or deal,27100,0.00,0,0,0.00,12100
realtime tracking device,1900,0.00,0,0,0.00,1300
small company websites,2400,0.00,0,0,0.00,1600
team building activities uk,260,0.00,0,0,0.00,36
pay as you go sim uk,2900,0.00,0,0,0.00,210
the glaze book,1600,0.00,0,0,0.00,480
training in sql,74000,1.32,1,8.55,11.26,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,1.74,1,7.08,12.33,170
c5650 toner,1900,0.00,0,0,0.00,58
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,32.56,1,4.39,142.92,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,260
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,4.85,1,3.57,17.32,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,1.77,1,7.25,12.81,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,2.35,1,20.64,48.60,2400
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,0.00,0,0,0.00,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1000000
dress prom dress,4090000,0.00,0,0,0.00,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.38,1,133.78,51.39,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,673000
best phones,1830000,0.78,1,24.29,18.88,823000
kinect for xbox,1220000,0.00,0,0,0.00,450000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,673000
canon pixma,1830000,0.87,1,50.57,44.13,246000
panasonic dmc,1500000,0.40,1,26.07,10.32,246000
tv 32 in,1830000,0.33,1,3.84,1.26,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.38,1,433.63,166.51,450000
lumix dmc,1500000,0.72,1,3.85,2.78,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,3.93,1,776.3,"3,049.58",673000
hidden object,1500000,0.73,1,350.06,256.80,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1500000,0.41,1,592.89,244.10,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.06,1,1917.83,"2,038.97",301000
fujifilm finepix,1220000,0.25,1,16.38,4.08,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.42,1,163.61,69.47,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.43,1,84.98,121.33,673000
i station docking station,1220000,0.00,0,0,0.00,368000
pc notebook,1000000,0.30,1,3.99,1.18,246000
a wrinkle in,1220000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,12.81,1,11.07,141.83,450000
canon cameras,1220000,4.00,1,1174.18,"4,695.11",450000
photos stock,823000,4.53,1,172.45,781.07,368000
nikon camera,1000000,1.28,1,591.15,754.54,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,823000,1.36,1,3.53,4.81,246000
toner print cartridge,823000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.47,1,17.23,8.03,450000
blu ray players,823000,0.47,1,31.6,14.73,368000
bluray players,823000,0.32,1,7.55,2.43,368000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.49,1,3.53,1.72,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.62,1,17.13,10.66,368000
notebook samsung,1000000,1.54,1,1.94,3.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,1.09,1,4.31,4.71,368000
the best laptops,823000,0.49,1,9.35,4.56,450000
shoes wedding,823000,0.42,1,64.31,27.21,368000
dresses maxi,823000,0.87,1,11.01,9.53,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.87,1,19.73,17.09,165000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.69,1,32.78,22.46,201000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,33100,0.00,0,0,0.00,27100
49ers,1500000,0.00,0,0,0.00,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,246000,0.00,0,0,0.00,201000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,1.12,1,9.31,10.44,1220000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.51,1,11.24,5.68,1830000
james harrison,135000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,13.63,6.89,74000
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,550000,0.51,1,47.04,24.14,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,60500,0.00,0,0,0.00,33100
kobe bryant,1220000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,450000
justin bieber,45500000,0.51,1,39.42,19.93,11100000
shakira,16600000,0.51,1,2.27,1.15,1000000
eminem,16600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,47862.28,"9,688.62",24900000
youtube videos,30400000,0.42,1,609.47,253.60,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,4090000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.51,1,33.16,16.76,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.51,1,57.03,29.29,2240000
espn3,1500000,0.29,1,8.69,2.50,1500000
fifa 11,6120000,0.00,0,0,0.00,368000
randy moss,165000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,389.77,197.03,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.63,1,6064.57,"3,811.89",20400000
iphone 4,37200000,1.22,1,2158.22,"2,626.59",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.45,1,273.06,395.76,301000
nokia n900,673000,0.22,1,3.79,0.82,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,22200,0.00,0,0,0.00,5400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.46,1,2646.36,"25,038.20",1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.33,1,454.36,151.31,5000000
jimmy johns,1500000,0.22,1,2051.29,449.56,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.21,1,110.46,133.83,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,201000,0.52,1,166.51,86.98,135000
applebees menu,201000,0.54,1,69.67,37.47,201000
rachel ray,1220000,0.51,1,4.18,2.11,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.51,1,1.94,0.98,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.51,1,6.04,3.05,5000000
kim kardashian,13600000,0.51,1,6.74,3.40,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.51,1,13.12,6.63,1000000
haiti,5000000,0.72,1,472.24,338.57,1830000
besiktas,3350000,0.50,1,2.09,1.04,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.53,1,33.16,17.56,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.45,1,19.13,27.68,49500
oil spill,823000,0.77,1,52.76,40.85,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.01,1,11.8,11.97,4400
hcg diet,1000000,0.35,1,14.43,5.09,823000
dr oz,2240000,0.53,1,168.88,89.40,1830000
aspergers,1830000,0.67,1,283.48,188.98,673000
mcdonalds nutrition,368000,0.26,1,532.6,140.84,301000
vitamin d deficiency,301000,1.17,1,255.28,297.94,201000
appendicitis symptoms,135000,0.51,1,11.6,5.86,90500
cholera,673000,0.51,1,55.92,28.27,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,58
whooping cough,301000,0.51,1,58.45,29.54,201000
donate to haiti,6600,2.90,1,18.88,54.74,3600
donate to pakistan,1300,0.00,0,0,0.00,590
text to donate,9900,0.00,0,0,0.00,4400
doctors without borders,201000,0.28,1,69.95,19.29,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,1000,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.51,1,1.98,1.00,49500
swine flu,368000,0.81,1,67.81,54.92,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.27,1,5.86,1.55,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,388.2,79.04,301000
myspace layouts,246000,0.00,0,0,0.00,135000
michael jackson,16600000,0.51,1,5.05,2.55,3350000
national city bank,165000,0.51,1,7.12,3.60,135000
chatroulette,20400000,0.23,1,97.85,22.86,2740000
friv,55600000,0.00,0,0,0.00,1220000
myxer,673000,0.50,1,30.9,15.55,550000
twitter,151000000,2.50,1,262.06,655.76,30400000
gamezer,16600000,0.00,0,0,0.00,165000
facebook,3760000000,5.00,1,85.46,427.63,338000000
insurance,55600000,5.18,1,11028.25,"57,101.30",24900000
loans,20400000,15.84,1,4643.46,"73,563.24",11100000
mortgage,16600000,2.85,1,4822.29,"13,753.25",11100000
attorney,16600000,1.17,1,2604.46,"3,048.51",11100000
credit,101000000,2.25,1,1096.54,"2,465.05",37200000
lawyer,13600000,1.51,1,2256.72,"3,411.55",9140000
donate,2740000,1.33,1,557.61,741.46,1220000
degree,16600000,2.66,1,789.96,"2,099.11",9140000
hosting,11100000,9.58,1.01,1177.31,"11,277.94",2740000
claim,7480000,0.74,1,5,3.69,3350000
conference call,450000,12.28,1,556.84,"6,840.52",246000
trading,20400000,3.44,1,695.79,"2,396.15",6120000
software,151000000,2.52,1,73.43,185.18,30400000
recovery,20400000,2.55,1,87.29,222.81,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.61,1,132.91,213.81,24900000
rehab,6120000,2.00,1,1474.99,"2,945.49",2740000
treatment,37200000,0.77,1,27.7,21.30,16600000
cord blood,135000,10.70,1,140.47,"1,503.18",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1600,0.00,0,0,0.00,880
domain registration yahoo,4400,1.64,1,1.44,2.36,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.28,1,4.06,1.13,27100
yahoo web hosting,33100,3.68,1,94.85,349.33,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,27.32,1,21.22,579.86,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,590
mesothelioma information,2900,0.51,1,5.65,2.85,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,23.23,1,57.84,"1,343.46",6600
angeles drug los rehab,2400,0.00,0,0,0.00,1900
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,19.41,3.92,27100
at t wireless,823000,0.88,1,49.26,43.35,368000
home equity loan,165000,6.66,1,210.54,"1,401.78",135000
mcsa boot camp,390,0.00,0,0,0.00,260
anti spam appliance,1600,0.00,0,0,0.00,720
adverse remortgage,1600,0.00,0,0,0.00,720
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,18100,0.00,0,0,0.00,18100
at and t,277000000,0.54,1,783.44,421.44,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,7.32,1,866.59,"6,344.53",135000
buy gift card,201000,13.96,1,46.12,644.02,165000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,5.49,1,4.68,25.67,2900
uk homeowner loans,720,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,8100
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,10.19,1,3.99,40.63,22200
federal criminal defense attorney,2400,3.31,1,12.86,42.54,1900
laser hair removal manhattan,1000,0.00,0,0,0.00,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,170,0.00,0,0,0.00,110
miami personal injury lawyer,6600,15.20,1,4.14,62.92,5400
hair removal chicago,4400,1.54,1,3.91,6.00,3600
at and t cell phones,110000,2.00,1,32.44,64.97,74000
refinance with bad credit,33100,2.11,1,18.21,38.51,27100
malignant mesothelioma,8100,8.99,1,4.82,43.29,3600
lease management software,1900,2.40,1,21.55,51.70,880
primary pulmonary hypertension,6600,0.51,1,21.68,10.96,3600
miami personal injury attorney,6600,7.90,1,8.65,68.35,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,11.14,1,1054.43,"11,745.89",110000
egg credit,14800,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,10.75,1,235.03,"2,526.22",135000
google adsense,1220000,1.56,1,381.12,596.20,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,4400,6.46,1,3.43,22.12,3600
employee leasing,14800,1.55,1,24,37.25,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,0.00,0,0,0.00,6600
city hair laser new removal york,1300,0.00,0,0,0.00,1000
att wireless com,4400,0.55,1,9.81,5.38,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,24.32,1,4.23,102.84,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.14,1,221.09,473.55,33100
mortgage rates refinancing,22200,3.48,1,26.68,92.80,18100
attorney law lemon,6600,2.34,1,4.13,9.66,5400
consolidate student loans,60500,1.19,1,132.53,158.18,49500
home equity loans,165000,3.26,1,71.78,234.03,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,6.73,1,9.8,65.97,14800
home equity loan rates,27100,4.29,1,67.35,288.83,22200
auto insurance quotes,201000,14.88,1,5735.97,"85,369.57",165000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,18100,1.86,1,3.34,6.23,6600
equity loan rates,27100,0.00,0,0,0.00,22200
administration lease software,590,2.68,1,4.64,12.43,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.49,1,3.7,1.80,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,1.34,1,21.28,28.42,40500
auto century insurance,9900,8.88,1,12.14,107.81,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,7.52,1,46.1,346.89,165000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,3600,10.24,1,4.65,47.65,2400
refinancing with bad credit,27100,5.27,1,8.19,43.19,18100
home equity line of credit rates,12100,8.37,1,3.78,31.66,9900
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,9900,13.92,1,88.95,"1,238.30",8100
pay per click affiliate,9900,6.70,1,7.27,48.72,4400
city hair new removal york,1900,0.00,0,0,0.00,1600
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,1.72,1,11.74,20.16,3600
equity loans,201000,1.85,1,46.02,85.35,165000
student loan consolidate,60500,5.10,1,24.3,123.96,49500
consolidate loans,74000,3.89,1,33.24,129.24,74000
secured loans,110000,11.53,1,4.46,51.41,49500
criminal lawyer new york,9900,6.24,1,8.17,50.97,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,9900,11.78,1,4.66,54.96,8100
los angeles dui lawyer,9900,16.59,1,5.2,86.32,8100
att prepaid,135000,1.04,1,69.01,71.74,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,5400,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.54,1,3.7,1.99,2900
laser hair removal new york,14800,14.41,1,37.81,544.84,12100
comcast high speed,14800,8.68,1,7.32,63.46,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,6600,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,8100,39.22,1,86.74,"3,402.24",6600
home loans refinancing,18100,9.23,1,52.48,484.31,12100
consolidate college loans,1000,0.91,1,4.39,3.99,880
cheap life insurance,33100,30.06,1,237.16,"7,128.45",22200
vioxx law suit,210,0.00,0,0,0.00,140
student loan refinance,14800,2.40,1,48.86,117.38,12100
car hire alicante spain,5400,0.00,0,0,0.00,720
tax attorney,135000,5.45,1,481.07,"2,619.51",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,1.25,1,5.11,6.39,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,1.05,1,13.71,14.42,673000
criminal defense attorney los angeles,8100,13.07,1,5.11,66.75,6600
commodity online trading,8100,0.00,0,0,0.00,2400
home equity rates,40500,3.41,1,17.3,58.97,40500
adsense,4090000,0.22,1,1188.47,261.04,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,5.34,1,8.65,46.25,201000
alicante car rental spain,5400,0.00,0,0,0.00,720
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,16.07,1,4.9,78.79,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,1.76,1,2.39,4.21,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,135000,25.73,1,270.27,"6,954.97",110000
cheap insurance medical,14800,16.77,1,15.26,255.90,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,25.70,1,7.86,201.94,1300
home refinance loans,27100,1.50,1,4.69,7.06,18100
eloan,27100,0.71,1,13.34,9.52,14800
life insurance quote,165000,8.60,1,880.29,"7,566.66",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
