Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,2.45,1.05,233.74,572.92,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.96,1.05,169.53,162.64,450000
lumix dmc,1500000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.93,1.05,7.19,6.71,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.68,1.05,818.73,"3,014.17",550000
hidden object,1500000,0.89,1.05,209.29,186.07,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.58,1.05,406.25,236.11,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.36,1.05,721.77,984.23,301000
fujifilm finepix,1220000,0.50,1.05,38.93,19.64,165000
finepix fujifilm,1220000,0.50,1.05,4.62,2.33,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.50,1.05,4.57,2.31,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,450000
the movie camera,1000000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.38,1.05,9.24,3.49,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.67,1.05,409.8,276.07,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,0.00,0,0,0.00,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.18,1.05,33.22,39.10,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,12.22,1.05,9.49,116.04,368000
canon cameras,1000000,2.37,1.05,3222.72,"7,644.21",368000
photos stock,823000,1.77,1.05,133.83,236.43,368000
nikon camera,1000000,1.69,1.05,289.9,490.79,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.70,1.05,6.84,4.81,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.34,1.05,60.49,20.67,368000
blu ray players,823000,0.55,1.05,82.98,45.25,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.97,1.05,35.62,34.67,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.21,1.05,13.69,2.85,368000
the best laptops,823000,0.96,1.05,45.23,43.51,450000
shoes wedding,823000,0.56,1.05,19.75,11.05,368000
dresses maxi,823000,0.60,1.05,73.64,43.85,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.31,1.05,7.8,2.41,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.77,1.05,24.27,18.66,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.56,1.05,33.27,18.70,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,2.50,1.05,33.15,82.98,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,2.50,1.05,64.46,161.33,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,0.00,0,0,0.00,1000000
clippers,2240000,2.50,1.05,32.17,80.51,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,2.50,1.05,30.72,76.90,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,673000,0.50,1.05,39.39,19.86,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,2.50,1.05,9.09,22.74,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.50,1.05,94.26,47.54,9140000
shakira,13600000,2.50,1.05,6.7,16.75,823000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.50,1.05,49788.72,"25,112.37",24900000
youtube videos,30400000,0.68,1.05,758.07,512.22,3350000
lady gaga,20400000,0.00,0,0,0.00,5000000
kesha,3350000,0.00,0,0,0.00,1220000
nicki minaj,11100000,0.52,1.05,60.72,31.76,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,0.53,1.05,112.91,59.42,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,2.50,1.05,148.29,371.16,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,0.00,0,0,0.00,90500
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,1.05,1.05,17089.53,"17,921.27",16600000
iphone 4,37200000,1.10,1.05,4201.82,"4,607.32",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,0.98,1.05,172.19,169.30,301000
nokia n900,550000,0.59,1.05,79.39,46.99,27100
blackberry apps,1220000,2.50,1.05,85.46,213.91,246000
duracell mygrid,12100,2.25,1.05,9.17,20.64,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,3.47,1.05,2078.05,"7,220.59",1000000
pdanet,450000,0.50,1.05,28.46,14.35,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.65,1.05,1372.88,892.20,5000000
jimmy johns,1500000,0.51,1.05,2154.24,"1,107.70",1500000
как жрать суши,135000,0.00,0,0,0.00,880
dominos pizza menu,165000,1.28,1.05,59.39,75.92,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.50,1.05,69.1,34.85,135000
applebees menu,201000,0.50,1.05,18.82,9.49,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,58
world cup,13600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1.05,505.41,"1,265.04",3350000
selena gomez,20400000,2.50,1.05,5.81,14.54,5000000
kim kardashian,13600000,2.50,1.05,2.53,6.33,5000000
miley cyrus,11100000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,2.50,1.05,17.66,44.19,1000000
haiti,4090000,0.53,1.05,300.56,157.89,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,2.50,1.05,29.61,74.12,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,0.54,1.05,48.85,26.56,49500
oil spill,673000,2.50,1.05,66.29,165.88,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.39,1.05,10.02,3.94,4400
hcg diet,1000000,0.59,1.05,38.27,22.69,823000
dr oz,2240000,0.54,1.05,758.99,413.54,1830000
aspergers,1830000,2.50,1.05,221.44,554.27,673000
mcdonalds nutrition,301000,0.50,1.05,167.24,84.35,246000
vitamin d deficiency,301000,2.50,1.05,141.89,355.15,201000
appendicitis symptoms,135000,2.50,1.05,23,57.58,90500
cholera,673000,2.50,1.05,26.23,65.66,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,2.59,1.05,528.64,"1,369.13",165000
donate to haiti,4400,0.00,0,0,0.00,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.41,1.05,23.65,9.72,4400
doctors without borders,201000,0.59,1.05,149.72,88.04,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.50,1.05,7.86,3.96,49500
swine flu,201000,2.50,1.05,11.55,28.90,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.50,1.05,232.64,117.23,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.50,1.05,20.46,10.32,2740000
national city bank,165000,0.50,1.05,9.01,4.54,135000
chatroulette,20400000,0.50,1.05,51.29,25.83,2240000
friv,68000000,0.50,1.05,10.83,5.45,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,0.82,1.05,114.28,93.93,30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.01,1.05,209.61,"1,049.25",338000000
insurance,55600000,4.93,1.05,12237,"60,289.32",24900000
loans,20400000,6.08,1.05,10437.08,"63,509.11",11100000
mortgage,16600000,2.66,1.05,5169.21,"13,731.63",11100000
attorney,16600000,1.88,1.05,5453.34,"10,232.66",11100000
credit,101000000,4.53,1.05,1710.41,"7,741.63",37200000
lawyer,13600000,1.53,1.05,3092.11,"4,742.71",7480000
donate,2740000,1.03,1.05,456.75,472.34,1220000
degree,16600000,2.70,1.05,366.19,989.99,9140000
hosting,11100000,14.57,1.05,1659.26,"24,169.67",2740000
claim,7480000,0.59,1.05,15.33,9.12,3350000
conference call,368000,6.47,1.05,433.86,"2,807.60",246000
trading,20400000,1.31,1.05,1099.11,"1,436.86",6120000
software,151000000,2.50,1.05,32.95,82.44,24900000
recovery,20400000,2.80,1.05,201.87,564.27,7480000
transfer,45500000,2.50,1.05,5.12,12.83,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,2.50,1.05,47.48,118.83,24900000
rehab,5000000,1.72,1.05,1970.96,"3,393.20",2740000
treatment,37200000,2.78,1.05,251.5,699.56,16600000
cord blood,135000,8.00,1.05,256.59,"2,053.21",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,8.14,1.05,198.34,"1,614.52",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,8.54,1.05,77.08,658.41,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.50,1.05,24.31,12.26,27100
at t wireless,673000,0.68,1.05,4.89,3.33,368000
home equity loan,165000,2.68,1.05,176.94,475.00,135000
mcsa boot camp,320,0.91,1.05,8.82,8.01,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,6.71,1.05,3677.08,"24,661.24",83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,5.41,1.05,847.43,"4,580.62",135000
buy gift card,201000,0.90,1.05,79.1,70.96,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.50,1.05,8.69,4.38,22200
federal criminal defense attorney,2400,3.48,1.05,8.88,30.92,2400
laser hair removal manhattan,880,6.07,1.05,13.44,81.58,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,0.00,0,0,0.00,74000
refinance with bad credit,27100,0.25,1.05,8.5,2.09,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,4.78,1.05,20.37,97.36,880
primary pulmonary hypertension,5400,2.50,1.05,8.3,20.78,2900
miami personal injury attorney,5400,9.00,1.05,9.57,86.20,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,5.53,1.05,1212.72,"6,706.10",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,1.85,1.05,10.55,19.55,320
lemon law,135000,4.66,1.05,154,717.00,110000
google adsense,1220000,2.70,1.05,399.2,"1,079.67",301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.70,1.05,4.6,7.81,2900
employee leasing,14800,1.18,1.05,31.07,36.62,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.42,1.05,13.21,5.53,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,2.07,1.05,4.6,9.54,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,2.26,1.05,220.39,499.07,27100
mortgage rates refinancing,22200,0.66,1.05,7.97,5.28,18100
attorney law lemon,5400,0.00,0,0,0.00,4400
consolidate student loans,49500,0.62,1.05,50.15,30.85,49500
home equity loans,135000,3.76,1.05,141.05,530.33,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,12100
home equity loan rates,22200,2.06,1.05,49.83,102.56,18100
auto insurance quotes,201000,8.94,1.05,6024.87,"53,863.96",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,2.39,1.05,16.53,39.54,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,1.78,1.05,8.65,15.43,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,5.18,1.05,18.78,97.33,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,1.20,1.05,4.48,5.37,14800
home equity line of credit rates,9900,14.72,1.05,8.93,131.40,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,10.19,1.05,33.6,342.48,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.62,1.05,9.73,6.07,720
refinance poor credit,3600,1.41,1.05,36.62,51.71,2900
equity loans,165000,3.87,1.05,52.79,204.54,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,1.54,1.05,61.46,94.63,60500
secured loans,90500,0.51,1.05,9.35,4.73,40500
criminal lawyer new york,8100,11.86,1.05,3.92,46.48,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,2.50,1.05,9.18,22.99,8100
att prepaid,135000,1.75,1.05,78.72,137.59,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.25,1.05,44.62,234.27,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,4.19,1.05,9.92,41.53,4400
michigan personal injury,5400,0.57,1.05,11.34,6.43,4400
automobile law lemon,5400,0.63,1.05,10.37,6.54,5400
cheap insurance life term,8100,8.68,1.05,29.08,252.50,5400
home loans refinancing,12100,1.32,1.05,28.95,38.11,8100
consolidate college loans,880,2.56,1.05,7.92,20.28,720
cheap life insurance,27100,24.04,1.05,298.68,"7,179.83",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.70,1.05,19.45,32.98,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.55,1.05,476.71,"2,167.71",110000
refinancing my home,1900,0.57,1.05,8.47,4.80,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,3.37,1.05,36.07,121.70,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,8.40,1.05,7.87,66.08,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,4.14,1.05,47.05,194.86,33100
adsense,4090000,0.55,1.05,1006.82,549.22,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.83,1.05,17.61,14.59,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
