Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
android development app,49500,0.51,1,2.1,1.06,22200
android apps development,40500,1.11,1,35.67,39.51,14800
android development apps,40500,0.00,0,0,0.00,14800
team building companies uk,58,0.00,0,0,0.00,-
mobile design and development,8100,0.00,0,0,0.00,1900
pay as you go sim card only,210,0.00,0,0,0.00,12
training for mcse,18100,0.00,0,0,0.00,6600
ink 8560,4400,0.00,0,0,0.00,2400
sim card only pay as you go,210,0.00,0,0,0.00,12
micro stock photo sites,73,0.00,0,0,0.00,36
pay as you go sim offers,5400,0.00,0,0,0.00,28
sim card deals pay as you go,880,0.00,0,0,0.00,12
cheap mobile sim card,480,0.00,0,0,0.00,110
itil v3 foundations certification,5400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1300,0.00,0,0,0.00,140
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,3600,0.00,0,0,0.00,1900
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,320,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,480
deal or no deal interactive,720,0.00,0,0,0.00,320
stock photographers,3600,4.64,1,26.39,122.50,1900
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,1000,0.00,0,0,0.00,480
google android apps development,480,0.63,1,4.83,3.04,170
mobile sim card uk,1000,0.00,0,0,0.00,170
sim card for uk,18100,0.88,1,3.69,3.27,2900
play no deal or deal,27100,0.00,0,0,0.00,12100
realtime tracking device,1900,0.00,0,0,0.00,1300
small company websites,2400,0.00,0,0,0.00,1600
team building activities uk,260,0.00,0,0,0.00,36
pay as you go sim uk,2900,0.00,0,0,0.00,210
the glaze book,1600,0.00,0,0,0.00,480
training in sql,74000,1.63,1,7.92,12.95,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,3.28,1,3.46,11.32,170
c5650 toner,1900,0.63,1,2.97,1.86,58
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,260
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,4.81,1,3.6,17.32,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,0.00,0,0,0.00,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,1.25,1,8.23,10.29,2400
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,1.56,1,3.45,5.38,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1000000
dress prom dress,4090000,1.39,1,3.63,5.04,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.49,1,3.21,1.58,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.32,1,269.82,86.65,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,673000
best phones,1830000,1.46,1,27.56,40.38,823000
kinect for xbox,1220000,0.00,0,0,0.00,450000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,673000
canon pixma,1830000,0.66,1,117.7,77.80,246000
panasonic dmc,1500000,0.36,1,12.74,4.63,246000
tv 32 in,1830000,0.25,1,12.15,3.09,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.35,1,391.73,138.55,450000
lumix dmc,1500000,0.71,1,3.88,2.77,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1500000,5.60,1,2.8,15.65,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,3.24,1,686.29,"2,226.81",673000
hidden object,1500000,0.70,1,381.8,267.55,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1500000,0.41,1,560.56,231.61,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,0.92,1,1693.87,"1,560.82",301000
fujifilm finepix,1220000,0.30,1,21.37,6.40,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.40,1,147.99,58.50,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.20,1,56.65,68.23,673000
i station docking station,1220000,0.00,0,0,0.00,368000
pc notebook,1000000,1.52,1,49.39,74.95,246000
a wrinkle in,1220000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,13.98,1,4.47,62.46,450000
canon cameras,1220000,3.82,1,1246.11,"4,764.11",450000
photos stock,823000,2.83,1,154.38,436.26,368000
nikon camera,1000000,1.18,1,393.38,462.39,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,823000,0.24,1,3.51,0.83,246000
toner print cartridge,823000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.00,0,0,0.00,450000
blu ray players,823000,0.47,1,27.22,12.82,368000
bluray players,823000,0.37,1,3.99,1.46,368000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.61,1,3.6,2.18,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.30,1,21.95,6.59,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.47,1,4.12,1.95,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,1.07,1,20.33,21.80,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.79,1,25.15,19.89,165000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,1.03,1,49.29,50.56,201000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,33100,0.00,0,0,0.00,27100
49ers,1500000,0.00,0,0,0.00,1000000
steelers,2740000,0.51,1,1.93,0.98,2240000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,246000,0.00,0,0,0.00,201000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.51,1,17.64,8.92,550000
snooki,1500000,0.51,1,2.24,1.13,1000000
clippers,2240000,0.51,1,4.39,2.22,1220000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,135000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,21.19,10.71,74000
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,550000,0.51,1,29.5,14.91,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,60500,0.00,0,0,0.00,33100
kobe bryant,1220000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,450000
justin bieber,45500000,0.51,1,46.24,23.37,11100000
shakira,16600000,0.00,0,0,0.00,1000000
eminem,16600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,49733.62,"10,073.40",24900000
youtube videos,30400000,0.41,1,618.48,253.35,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,4090000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.51,1,15.21,7.69,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.51,1,76.36,39.09,2240000
espn3,1500000,0.23,1,7.38,1.67,1500000
fifa 11,6120000,0.00,0,0,0.00,368000
randy moss,165000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,127.92,64.65,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.56,1,5261.7,"2,962.80",20400000
iphone 4,37200000,1.34,1,1472.05,"1,977.37",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.40,1,259.07,362.54,301000
nokia n900,673000,0.20,1,1.84,0.37,33100
blackberry apps,1500000,0.95,1,2.24,2.12,301000
duracell mygrid,22200,0.00,0,0,0.00,5400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.23,1,2600.73,"24,017.10",1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.36,1,403.37,146.48,5000000
jimmy johns,1500000,0.24,1,1978.3,476.39,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.75,1,76.93,134.98,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,201000,0.52,1,158.31,82.57,135000
applebees menu,201000,0.72,1,47.76,34.56,201000
rachel ray,1220000,0.51,1,18.16,9.18,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.51,1,12.98,6.56,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.51,1,2.15,1.08,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.51,1,6.09,3.08,5000000
kim kardashian,13600000,0.89,1,356.22,316.44,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.51,1,2.08,1.05,673000
megan fox,6120000,0.51,1,2.13,1.08,1500000
robert pattinson,5000000,0.51,1,61.26,31.32,1000000
haiti,5000000,0.60,1,528.73,317.94,1830000
besiktas,3350000,0.50,1,2.1,1.05,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.67,1,38.49,25.75,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.13,1,24.79,27.97,49500
oil spill,823000,0.68,1,52.39,35.88,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,7.17,1,3.57,25.57,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.58,1,9.99,5.82,4400
hcg diet,1000000,0.27,1,7.63,2.06,823000
dr oz,2240000,0.88,1,237.06,208.37,1830000
aspergers,1830000,0.69,1,289.81,198.63,673000
mcdonalds nutrition,368000,0.24,1,590.37,142.76,301000
vitamin d deficiency,301000,1.05,1,260.96,273.79,201000
appendicitis symptoms,135000,0.51,1,12.58,6.36,90500
cholera,673000,0.51,1,44.89,22.69,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,58
whooping cough,301000,0.51,1,48.68,24.62,201000
donate to haiti,6600,3.39,1,10.74,36.42,3600
donate to pakistan,1300,0.00,0,0,0.00,590
text to donate,9900,3.08,1,6.6,20.34,4400
doctors without borders,201000,0.39,1,35.61,13.92,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,1000,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.51,1,2,1.01,49500
swine flu,368000,0.51,1,22.28,11.26,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.26,1,1.98,0.51,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,383.94,78.32,301000
myspace layouts,246000,0.00,0,0,0.00,135000
michael jackson,16600000,0.52,1,9.72,5.08,3350000
national city bank,165000,0.51,1,4.71,2.38,135000
chatroulette,20400000,0.31,1,120.91,37.74,2740000
friv,55600000,0.00,0,0,0.00,1220000
myxer,673000,0.50,1,13.55,6.82,550000
twitter,151000000,2.50,1,383.89,960.45,30400000
gamezer,16600000,0.00,0,0,0.00,165000
facebook,3760000000,5.00,1,108.32,541.95,338000000
insurance,55600000,4.72,1,10659.74,"50,347.89",24900000
loans,20400000,13.34,1,4832.58,"64,449.77",11100000
mortgage,16600000,3.01,1,4036.41,"12,157.46",11100000
attorney,16600000,1.50,1,2594.04,"3,902.59",11100000
credit,101000000,2.38,1,1210.06,"2,874.84",37200000
lawyer,13600000,1.44,1,1874.08,"2,706.59",9140000
donate,2740000,1.25,1,569.7,709.44,1220000
degree,16600000,2.85,1,812.36,"2,314.97",9140000
hosting,11100000,14.21,1.01,1206.93,"17,156.26",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,10.46,1,539.37,"5,640.79",246000
trading,20400000,2.87,1,987.38,"2,831.88",6120000
software,151000000,2.50,1,92.37,231.11,30400000
recovery,20400000,2.62,1,100.36,262.95,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,1.08,1,3.48,3.76,165000
classes,68000000,1.36,1,82.73,112.12,24900000
rehab,6120000,2.49,1,1562.72,"3,885.29",2740000
treatment,37200000,1.13,1,35.47,39.94,16600000
cord blood,135000,6.94,1,163.3,"1,133.68",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1600,0.00,0,0,0.00,880
domain registration yahoo,4400,1.63,1,1.45,2.36,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,11.20,1,70.37,788.39,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,7.17,1,15,107.52,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.56,1,3.97,2.23,40500
adverse credit remortgage,1000,0.00,0,0,0.00,590
mesothelioma information,2900,0.85,1,5.8,4.94,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,24.11,1,59.46,"1,433.55",6600
angeles drug los rehab,2400,0.00,0,0,0.00,1900
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,13.63,2.76,27100
at t wireless,823000,0.48,1,41.07,19.79,368000
home equity loan,165000,8.42,1,211.51,"1,780.36",135000
mcsa boot camp,390,0.00,0,0,0.00,260
anti spam appliance,1600,0.00,0,0,0.00,720
adverse remortgage,1600,0.00,0,0,0.00,720
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,18100,1.46,1,4.49,6.55,18100
at and t,277000000,0.55,1,1045.81,577.51,83100000
laser hair removal maryland,1900,2.19,1,4.62,10.09,1600
mesothelioma,246000,5.69,1,1000.21,"5,691.96",135000
buy gift card,201000,1.96,1,31.38,61.43,165000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,9.14,1,3.51,32.11,9900
event management security,8100,0.69,1,4.12,2.84,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,42.65,1,4.23,180.56,2900
uk homeowner loans,720,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,8100
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,4.16,1,12.25,50.93,22200
federal criminal defense attorney,2400,3.07,1,10.88,33.35,1900
laser hair removal manhattan,1000,0.00,0,0,0.00,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,170,0.00,0,0,0.00,110
miami personal injury lawyer,6600,15.04,1,4.18,62.86,5400
hair removal chicago,4400,1.51,1,3.97,5.99,3600
at and t cell phones,110000,13.42,1,35.49,476.44,74000
refinance with bad credit,33100,1.73,1,14.97,25.86,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,3.56,1,15.79,56.22,880
primary pulmonary hypertension,6600,0.52,1,23.14,11.96,3600
miami personal injury attorney,6600,7.34,1,8.1,59.46,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,13.74,1.01,670.93,"9,220.93",110000
egg credit,14800,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,8.03,1,237.86,"1,909.71",135000
google adsense,1220000,1.42,1,410.52,584.08,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,4400,6.23,1,3.54,22.06,3600
employee leasing,14800,1.93,1,32.33,62.52,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,14.01,1,9.23,129.30,6600
city hair laser new removal york,1300,0.00,0,0,0.00,1000
att wireless com,4400,0.38,1,9.33,3.55,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,8.43,1,10.61,89.47,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.20,1,196.22,432.12,33100
mortgage rates refinancing,22200,5.42,1,14.49,78.58,18100
attorney law lemon,6600,28.20,1,5.83,164.30,5400
consolidate student loans,60500,1.29,1,129.2,167.24,49500
home equity loans,165000,4.14,1,101.66,420.71,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,1.68,1,13.43,22.61,14800
home equity loan rates,27100,3.24,1,78.44,254.29,22200
auto insurance quotes,201000,13.82,1,5137.92,"71,024.99",165000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,18100,1.84,1,3.38,6.24,6600
equity loan rates,27100,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.48,1,3.73,1.79,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,2.90,1,4.05,11.73,40500
auto century insurance,9900,8.99,1,7.38,66.38,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,8.59,1,13.4,115.12,165000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,3600,25.91,1,3.91,101.40,2400
refinancing with bad credit,27100,5.22,1,11.63,60.67,18100
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,9900,18.59,1,83.04,"1,544.05",8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,1900,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.69,1,4.92,8.30,720
refinance poor credit,4400,1.72,1,7.55,12.96,3600
equity loans,201000,1.86,1,65.82,122.53,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,74000,4.21,1,45.55,191.62,74000
secured loans,110000,1.06,1,3.97,4.21,49500
criminal lawyer new york,9900,6.03,1,8.35,50.33,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,9900,15.27,1,8.67,132.41,8100
los angeles dui lawyer,9900,7.59,1,8.94,67.82,8100
att prepaid,135000,1.96,1,118.4,232.03,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,5400,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.52,1,3.79,1.99,2900
laser hair removal new york,14800,9.80,1,26.51,259.73,12100
comcast high speed,14800,9.63,1,15.33,147.58,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,6600,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,8100,19.62,1,28.49,559.19,6600
home loans refinancing,18100,6.08,1,46.77,284.43,12100
consolidate college loans,1000,1.69,1,36.44,61.42,880
cheap life insurance,33100,27.40,1,193.69,"5,306.80",22200
vioxx law suit,210,0.00,0,0,0.00,140
student loan refinance,14800,5.24,1,22.44,117.59,12100
car hire alicante spain,5400,0.00,0,0,0.00,720
tax attorney,135000,4.75,1,460.85,"2,189.18",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,1.23,1,5.18,6.38,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.67,1,10.69,7.17,673000
criminal defense attorney los angeles,8100,0.73,1,2.14,1.56,6600
commodity online trading,8100,0.00,0,0,0.00,2400
home equity rates,40500,2.90,1,16.26,47.10,40500
adsense,4090000,0.38,1,1116.68,424.53,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,13.50,1,9.12,123.14,201000
alicante car rental spain,5400,0.00,0,0,0.00,720
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,11.87,1,4.52,53.67,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,1.75,1,2.4,4.21,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,135000,19.81,1,348.25,"6,898.28",110000
cheap insurance medical,14800,3.93,1,51.31,201.76,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,19.39,1,11.87,230.07,1300
home refinance loans,27100,1.50,1,4.7,7.04,18100
eloan,27100,1.07,1,5.4,5.77,14800
life insurance quote,165000,10.14,1,876.08,"8,883.14",110000
