Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,1.29,1,5.41,6.97,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,5.91,1,5.96,35.19,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.95,1,9.23,8.73,2400
sim card pay,33100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,7.88,1,17.92,141.19,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.45,1,1400.54,623.84,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,0.75,1,25.1,18.93,823000
kinect for xbox,1500000,2.67,1,7.09,18.91,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.35,1,2.63,0.91,550000
canon pixma,1830000,0.66,1,129.29,84.99,246000
panasonic dmc,1830000,1.96,1,126.12,246.80,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.25,1,2.52,0.63,450000
nikon coolpix,1830000,2.10,1,935.24,"1,960.36",450000
lumix dmc,1500000,1.62,1,2.43,3.92,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,1.49,1,4.04,6.04,673000
ink cartridges for,1500000,0.98,1,8.7,8.56,673000
ink cartridges,1500000,3.85,1,387.12,"1,491.89",673000
hidden object,1500000,0.72,1,315.09,227.36,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,8.00,1,5.51,44.09,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.65,1,827.66,541.32,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.22,1,2607.46,"3,178.85",301000
fujifilm finepix,1220000,0.51,1,82.86,42.33,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.53,1,232.4,123.81,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.67,1,50.08,83.52,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,3.41,1,129.01,440.21,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,7.08,1,1168.3,"8,268.66",450000
photos stock,1000000,6.26,1,292.11,"1,829.81",368000
nikon camera,1000000,1.88,1,306.99,576.76,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.26,1,3.26,0.86,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.61,1,56.86,34.78,450000
blu ray players,823000,0.44,1,210.84,92.82,450000
bluray players,823000,0.23,1,18.49,4.21,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.00,0,0,0.00,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.00,0,0,0.00,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.33,1,18.47,24.55,450000
shoes wedding,823000,3.30,1,5.75,18.96,368000
dresses maxi,823000,0.00,0,0,0.00,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.46,1,15.92,7.37,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.17,1,45.97,53.83,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.82,1,25.06,20.58,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.50,1,5.2,2.60,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,165000,0.21,1,1.75,0.36,90500
san francisco 49ers,201000,0.00,0,0,0.00,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.50,1,238.94,119.50,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,5.78,2.89,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.50,1,699.37,352.43,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,3.06,1.53,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,29.7,14.85,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.50,1,583.48,292.09,11100000
shakira,16600000,0.50,1,27.74,13.87,1000000
eminem,16600000,4.07,1,30.76,125.20,4090000
netflix,24900000,0.21,1,52161.55,"10,795.40",24900000
youtube videos,30400000,0.27,1,1947.36,524.05,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,40.43,20.23,6120000
grooveshark,7480000,0.50,1,6.18,3.09,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.52,1,43.46,22.56,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.51,1,115.27,58.93,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,130.61,65.32,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.91,1,21103.07,"19,222.01",20400000
iphone 4,37200000,1.82,1,8912.98,"16,256.80",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,0.62,1,160.73,98.87,301000
nokia n900,673000,2.26,1,7.52,17.03,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,6.34,1,10.92,69.23,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.54,1,4636.6,"44,227.24",823000
pdanet,450000,0.54,1,50.85,27.46,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.43,1,618.94,264.16,5000000
jimmy johns,1500000,0.21,1,1522.59,321.04,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.65,1,127.1,83.02,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.58,1,137.47,80.17,135000
applebees menu,201000,0.24,1,7.95,1.90,201000
rachel ray,1220000,0.00,0,0,0.00,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,4.22,10.55,3350000
selena gomez,20400000,0.50,1,15.47,7.74,4090000
kim kardashian,13600000,0.50,1,591.2,295.67,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,3.9,1.95,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.39,1,316.22,123.18,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.52,1,59.19,31.07,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.35,1,15.52,5.44,49500
oil spill,823000,0.59,1,10.55,6.21,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.30,1,641.93,190.40,823000
dr oz,2240000,0.65,1,206.08,133.09,1500000
aspergers,1830000,0.84,1,296.65,250.10,673000
mcdonalds nutrition,368000,0.00,0,0,0.00,301000
vitamin d deficiency,301000,2.11,1,238.24,503.83,201000
appendicitis symptoms,165000,0.50,1,19.39,9.70,90500
cholera,823000,0.50,1,5.51,2.76,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.89,1,339.8,301.11,201000
donate to haiti,6600,1.37,1,4.06,5.57,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,0.72,1,9.73,7.00,4400
doctors without borders,201000,1.24,1,129.53,161.16,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.26,1,2.51,0.66,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.27,1,2.75,0.74,40500
swine flu,450000,1.17,1,57.21,66.71,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.24,1,2.57,0.63,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.21,1,330.05,67.75,301000
myspace layouts,246000,0.50,1,4.91,2.46,165000
michael jackson,16600000,0.63,1,7.89,5.01,3350000
national city bank,165000,0.56,1,4.94,2.78,135000
chatroulette,20400000,0.33,1,67.88,22.73,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.50,1,8.98,4.49,673000
twitter,151000000,2.50,1,345.92,865.03,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,26.53,132.71,338000000
insurance,68000000,6.51,1,9028.54,"58,798.38",30400000
loans,20400000,11.96,1,5439.88,"65,062.14",11100000
mortgage,16600000,2.91,1,4397.59,"12,786.10",11100000
attorney,16600000,1.46,1,1813.9,"2,655.28",13600000
credit,101000000,6.64,1,2425.02,"16,103.78",37200000
lawyer,13600000,1.30,1,1338.48,"1,739.62",9140000
donate,2740000,4.36,1,1400.46,"6,111.11",1220000
degree,16600000,2.72,1,627.77,"1,705.56",9140000
hosting,11100000,14.77,1.01,811.47,"11,981.39",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,6.90,1,184.8,"1,275.32",246000
trading,20400000,3.80,1,757.74,"2,882.84",6120000
software,151000000,3.28,1,9280.26,"30,416.98",30400000
recovery,20400000,3.37,1,170.12,572.81,7480000
transfer,45500000,0.50,1,10.75,5.39,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.79,1,161.56,288.61,24900000
rehab,6120000,1.78,1,1763.92,"3,145.40",3350000
treatment,37200000,0.85,1,238.25,203.37,16600000
cord blood,135000,3.57,1,78.83,281.06,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.55,1,4.63,2.54,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.31,1,4.34,1.36,27100
yahoo web hosting,33100,12.90,1,39.77,512.80,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,24.77,1,18.2,450.80,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,7.98,1,6.95,55.46,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,17.66,1,32.64,576.65,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,11.47,1,53.27,610.92,368000
home equity loan,201000,6.22,1,90.47,562.83,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.68,1,865.19,590.04,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,9.57,1,540.98,"5,176.31",135000
buy gift card,201000,8.73,1,138.72,"1,210.98",135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,2.12,1,13.37,28.35,27100
federal criminal defense attorney,2900,5.87,1,4.99,29.27,1900
laser hair removal manhattan,1300,14.87,1,10.99,163.42,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,133.48,1,6.47,863.08,5400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,0.00,0,0,0.00,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,0.00,0,0,0.00,880
primary pulmonary hypertension,6600,0.98,1,35.37,34.55,3600
miami personal injury attorney,6600,45.54,1,4.62,210.27,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,26.63,1,245.75,"6,543.50",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,7.92,1,146.73,"1,162.73",135000
google adsense,1220000,0.50,1,372.07,186.08,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,4.08,1,4.67,19.09,4400
employee leasing,14800,0.00,0,0,0.00,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.52,1,7.11,3.69,9900
symptoms of mesothelioma,9900,6.40,1,5.97,38.19,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.82,1,7.66,6.28,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,0.00,0,0,0.00,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,6.72,1,128.37,863.05,33100
mortgage rates refinancing,22200,4.52,1,16.58,74.99,18100
attorney law lemon,6600,0.00,0,0,0.00,5400
consolidate student loans,60500,2.42,1,50.84,123.06,49500
home equity loans,165000,6.99,1,125.05,874.47,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,9.76,1,4.82,47.02,18100
home equity loan rates,27100,4.89,1,143.98,704.42,22200
auto insurance quotes,201000,16.76,1,2938.29,"49,256.22",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,83.73,1,5.25,439.63,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.84,1,4.78,4.01,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,3.92,1,15.73,61.70,40500
auto century insurance,9900,50.57,1,6.78,343.00,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,7.13,1,79.94,570.20,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.60,1,2.73,1.63,2400
refinancing with bad credit,27100,0.00,0,0,0.00,22200
home equity line of credit rates,12100,6.97,1,9.75,67.99,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,7.91,1,66.25,524.15,8100
pay per click affiliate,9900,0.79,1,11.17,8.86,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.88,1,48.48,91.13,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,2.36,1,10.64,25.07,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,74000,4.43,1,40.09,177.62,74000
secured loans,110000,0.99,1,16.16,15.93,49500
criminal lawyer new york,9900,7.59,1,4.51,34.20,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,2.06,1,2.59,5.35,9900
los angeles dui lawyer,9900,0.00,0,0,0.00,8100
att prepaid,135000,2.43,1,294.17,715.66,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,10.77,1,41.17,443.39,12100
comcast high speed,14800,3.87,1,16.08,62.26,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,1.93,1,4.83,9.31,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,0.98,1,5.41,5.31,5400
cheap insurance life term,9900,81.96,1,15.64,"1,281.61",6600
home loans refinancing,22200,12.37,1,4.63,57.27,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,23.96,1,166.28,"3,984.03",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.15,1,26.89,84.80,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,5.25,1,226.53,"1,189.14",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,4.80,1,12.36,59.31,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,1.82,1,4.36,7.92,673000
criminal defense attorney los angeles,8100,1.64,1,14.38,23.56,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,7.97,1,29.71,236.73,40500
adsense,4090000,0.21,1,697.09,145.54,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.33,1,11.73,3.91,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.75,1,4.74,3.56,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.80,1,3.1,2.48,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,6.40,1,4.8,30.75,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.00,1.02,283.87,"6,813.80",110000
cheap insurance medical,14800,6.56,1,52.48,344.03,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,85.54,1,4.82,412.46,1300
home refinance loans,33100,15.06,1,3.01,45.30,22200
eloan,27100,0.38,1,3.05,1.15,18100
life insurance quote,201000,14.12,1,376.03,"5,309.82",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
