Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
pay as you go sim card only,210,0.00,0,0,0.00,12
training for mcse,18100,0.00,0,0,0.00,6600
ink 8560,4400,0.00,0,0,0.00,2400
sim card only pay as you go,210,0.00,0,0,0.00,12
micro stock photo sites,73,0.00,0,0,0.00,36
pay as you go sim offers,5400,0.00,0,0,0.00,28
sim card deals pay as you go,880,0.00,0,0,0.00,12
cheap mobile sim card,480,0.00,0,0,0.00,110
itil v3 foundations certification,5400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1300,0.00,0,0,0.00,140
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,3600,0.00,0,0,0.00,1900
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,320,1.69,1,6.45,10.88,140
google android application development,1600,0.00,0,0,0.00,480
deal or no deal interactive,720,0.00,0,0,0.00,320
stock photographers,3600,3.26,1,3.75,12.22,1900
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,1000,0.00,0,0,0.00,480
google android apps development,480,0.00,0,0,0.00,170
mobile sim card uk,1000,0.00,0,0,0.00,170
sim card for uk,18100,0.45,1,9.49,4.29,2900
play no deal or deal,27100,0.00,0,0,0.00,12100
realtime tracking device,1900,0.00,0,0,0.00,1300
small company websites,2400,0.00,0,0,0.00,1600
team building activities uk,260,0.00,0,0,0.00,36
pay as you go sim uk,2900,0.00,0,0,0.00,210
the glaze book,1600,0.00,0,0,0.00,480
training in sql,74000,2.85,1,17.03,48.48,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,0.27,1,3.67,1.00,170
c5650 toner,1900,0.00,0,0,0.00,58
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,17.27,1,8.58,148.19,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,260
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,1.08,1,5.54,6.01,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,3.01,1,12.75,38.36,2400
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,0.00,0,0,0.00,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1000000
dress prom dress,4090000,0.55,1,3.9,2.15,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.39,1,67.38,26.07,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,673000
best phones,1830000,1.61,1,14.58,23.52,823000
kinect for xbox,1220000,0.00,0,0,0.00,450000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.15,1,1.86,0.28,673000
canon pixma,1830000,1.82,1,56.69,103.36,246000
panasonic dmc,1500000,0.42,1,13.52,5.73,246000
tv 32 in,1830000,0.24,1,7.86,1.88,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.49,1,320.49,155.75,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,3.80,1,843.27,"3,207.90",673000
hidden object,1500000,0.73,1,264.11,192.76,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1500000,0.39,1,648.52,255.24,368000
camcorders with camera,1220000,0.48,1,3.86,1.84,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.20,1,1877.95,"2,260.73",301000
fujifilm finepix,1220000,0.30,1,4.34,1.32,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.41,1,177.65,71.97,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.72,1,76.59,131.78,673000
i station docking station,1220000,0.00,0,0,0.00,368000
pc notebook,1000000,0.72,1,3.5,2.50,246000
a wrinkle in,1220000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,24.25,1,4.11,99.64,450000
canon cameras,1220000,3.48,1,1513.95,"5,272.34",450000
photos stock,823000,3.79,1,273.65,"1,038.18",368000
nikon camera,1000000,4.97,1.01,680.17,"3,380.19",368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.47,1,16.23,7.66,450000
blu ray players,823000,0.27,1,18.17,4.98,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,1.15,1,5.66,6.52,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.64,1,14.52,9.28,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,1.09,1,4.33,4.72,368000
the best laptops,823000,1.08,1,18.88,20.43,450000
shoes wedding,823000,0.42,1,64.84,27.34,368000
dresses maxi,823000,0.69,1,10.52,7.21,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.55,1,24.99,13.65,165000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.58,1,23.64,13.71,201000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,33100,0.00,0,0,0.00,27100
49ers,1500000,0.00,0,0,0.00,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,246000,0.00,0,0,0.00,201000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,4.68,2.34,1220000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.50,1,10.5,5.26,1830000
james harrison,135000,0.00,0,0,0.00,90500
martial law,135000,0.54,1,19.41,10.46,74000
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,550000,0.51,1,44.65,22.93,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,60500,0.00,0,0,0.00,33100
kobe bryant,1220000,0.50,1,9.91,4.96,823000
lil kim,673000,0.00,0,0,0.00,450000
justin bieber,45500000,0.50,1,27.61,13.83,11100000
shakira,16600000,0.50,1,4.38,2.19,1000000
eminem,16600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,51974.63,"10,553.90",24900000
youtube videos,30400000,0.32,1,635.72,205.12,3350000
lady gaga,24900000,2.50,1,5.76,14.42,6120000
kesha,4090000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,94.53,47.34,5000000
grooveshark,9140000,0.50,1,5.11,2.56,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.68,1,38.21,26.11,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,368000
randy moss,165000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,326.45,166.66,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.67,1,6340.07,"4,237.51",20400000
iphone 4,37200000,1.22,1,3117.45,"3,814.17",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.35,1,299.38,405.08,301000
nokia n900,673000,0.23,1,1.97,0.45,33100
blackberry apps,1500000,14.03,1,20.26,284.32,301000
duracell mygrid,22200,0.00,0,0,0.00,5400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.66,1,2735.78,"26,433.75",1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.40,1,551.87,222.40,5000000
jimmy johns,1500000,0.23,1,2448.15,560.21,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.25,1,100.55,125.45,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,201000,0.50,1,84.71,42.43,135000
applebees menu,201000,0.26,1,69.59,17.93,201000
rachel ray,1220000,0.50,1,10.09,5.05,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,2.4,6.01,3350000
selena gomez,20400000,0.50,1,4.24,2.12,5000000
kim kardashian,13600000,0.50,1,39.46,19.76,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.50,1,3.53,1.77,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.59,1,298.37,177.31,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.56,1,26.18,14.55,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.42,1,34.32,48.67,49500
oil spill,823000,0.85,1,35.22,29.91,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.59,1,4.77,2.82,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.21,1,5.41,1.11,4400
hcg diet,1000000,0.38,1,5.36,2.05,823000
dr oz,2240000,0.58,1,434.24,251.45,1830000
aspergers,1830000,0.68,1,270.81,185.01,673000
mcdonalds nutrition,368000,0.26,1,420.43,107.98,301000
vitamin d deficiency,301000,0.98,1,189.65,186.16,201000
appendicitis symptoms,135000,0.50,1,16.29,8.16,90500
cholera,673000,0.99,1,44.47,43.82,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,58
whooping cough,301000,0.61,1,202.47,123.32,201000
donate to haiti,6600,1.51,1,23.97,36.24,3600
donate to pakistan,1300,0.00,0,0,0.00,590
text to donate,9900,1.94,1,10.39,20.13,4400
doctors without borders,201000,0.16,1,77.95,12.48,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,1000,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,368000,0.93,1,50.49,46.72,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.24,1,4.21,1.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,355.43,72.36,301000
myspace layouts,246000,0.00,0,0,0.00,135000
michael jackson,16600000,0.50,1,4.68,2.34,3350000
national city bank,165000,1.27,1,8.7,11.06,135000
chatroulette,20400000,0.27,1,62.93,17.14,2740000
friv,55600000,0.00,0,0,0.00,1220000
myxer,673000,0.50,1,17.93,8.98,550000
twitter,151000000,2.55,1,83.07,211.60,30400000
gamezer,16600000,0.00,0,0,0.00,165000
facebook,3760000000,5.00,1,38.54,192.80,338000000
insurance,55600000,4.90,1,11180.03,"54,735.46",24900000
loans,20400000,16.99,1,5783.68,"98,244.74",11100000
mortgage,16600000,2.87,1,4616.64,"13,249.91",11100000
attorney,16600000,1.60,1,3280.94,"5,258.17",11100000
credit,101000000,2.12,1,1134.4,"2,404.08",37200000
lawyer,13600000,1.64,1,2345.04,"3,857.25",9140000
donate,2740000,1.40,1,444.67,624.13,1220000
degree,16600000,2.69,1,674.91,"1,817.78",9140000
hosting,11100000,11.55,1.01,1322.37,"15,266.89",2740000
claim,7480000,0.81,1,7.67,6.25,3350000
conference call,450000,10.87,1,507.17,"5,514.84",246000
trading,20400000,2.62,1,676.6,"1,773.70",6120000
software,151000000,2.57,1,52.82,135.62,30400000
recovery,20400000,2.92,1,101.89,297.35,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.62,1,127.8,207.06,24900000
rehab,6120000,2.41,1,1639.23,"3,948.99",2740000
treatment,37200000,1.40,1,6.5,9.13,16600000
cord blood,135000,10.11,1,206.45,"2,087.75",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1600,0.00,0,0,0.00,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.28,1,4.07,1.13,27100
yahoo web hosting,33100,3.74,1,57.59,215.67,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,20.46,1,39.05,798.76,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.59,1,13.1,20.85,40500
adverse credit remortgage,1000,0.00,0,0,0.00,590
mesothelioma information,2900,1.13,1,5.97,6.77,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,12.67,1,74.05,938.55,6600
angeles drug los rehab,2400,0.00,0,0,0.00,1900
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,32.69,6.63,27100
at t wireless,823000,0.79,1,78.75,62.08,368000
home equity loan,165000,5.39,1,180,970.41,135000
mcsa boot camp,390,0.00,0,0,0.00,260
anti spam appliance,1600,0.00,0,0,0.00,720
adverse remortgage,1600,0.00,0,0,0.00,720
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,18100,0.00,0,0,0.00,18100
at and t,277000000,0.77,1,892.47,685.06,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,7.10,1,786.37,"5,584.99",135000
buy gift card,201000,13.82,1,44.44,614.30,165000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,5.45,1,4.73,25.74,2900
uk homeowner loans,720,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,8100
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.08,1,4.37,4.73,22200
federal criminal defense attorney,2400,0.34,1,2.35,0.80,1900
laser hair removal manhattan,1000,13.83,1,4.4,60.80,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,170,0.00,0,0,0.00,110
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,3.84,1,8.21,31.50,3600
at and t cell phones,110000,0.20,1,4.57,0.93,74000
refinance with bad credit,33100,1.57,1,21.64,34.07,27100
malignant mesothelioma,8100,6.18,1,10,61.77,3600
lease management software,1900,3.27,1,14.64,47.92,880
primary pulmonary hypertension,6600,0.81,1,35.41,28.55,3600
miami personal injury attorney,6600,15.60,1,17.46,272.40,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,10.03,1.01,1141.63,"11,454.60",110000
egg credit,14800,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,8.14,1,273.97,"2,230.42",135000
google adsense,1220000,0.58,1,356.04,205.31,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,2.32,1,28.32,65.73,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,0.60,1,4.95,2.95,6600
city hair laser new removal york,1300,0.00,0,0,0.00,1000
att wireless com,4400,0.41,1,14.97,6.13,4400
san diego dui lawyer,6600,4.50,1,4.03,18.13,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,3.03,1,5,15.15,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,24.27,1,4.25,103.14,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.30,1,242.1,556.12,33100
mortgage rates refinancing,22200,3.72,1,19.71,73.28,18100
attorney law lemon,6600,2.33,1,4.16,9.69,5400
consolidate student loans,60500,1.32,1,199.56,263.41,49500
home equity loans,165000,2.59,1,90.28,233.53,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,10.69,1,5.1,54.57,14800
home equity loan rates,27100,6.22,1,75.01,466.46,22200
auto insurance quotes,201000,15.13,1,5734.9,"86,766.17",165000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,18100,0.00,0,0,0.00,6600
equity loan rates,27100,2.83,1,2.06,5.83,22200
administration lease software,590,3.25,1,8.35,27.11,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,0.92,1,18.29,16.90,40500
auto century insurance,9900,5.26,1,16.1,84.66,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,5.15,1,18.66,96.10,165000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,3600,13.81,1,4.22,58.26,2400
refinancing with bad credit,27100,2.12,1,12.36,26.22,18100
home equity line of credit rates,12100,3.60,1,11.76,42.38,9900
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,9900,11.04,1,91.79,"1,012.99",8100
pay per click affiliate,9900,11.64,1,8.98,104.55,4400
city hair new removal york,1900,0.00,0,0,0.00,1600
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,2.94,1,13.39,39.43,3600
equity loans,201000,4.16,1,56.08,233.50,165000
student loan consolidate,60500,5.06,1,24.57,124.28,49500
consolidate loans,74000,3.02,1,37.16,112.10,74000
secured loans,110000,9.22,1,5.51,50.76,49500
criminal lawyer new york,9900,3.46,1,8.34,28.89,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,9900,12.48,1,4.43,55.34,8100
los angeles dui lawyer,9900,16.50,1,5.25,86.58,8100
att prepaid,135000,0.78,1,98.16,76.91,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,5400,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,11.15,1,51.62,575.44,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,1.84,1,8.61,15.85,9900
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,6600,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,8100,40.07,1,132.78,"5,320.97",6600
home loans refinancing,18100,7.76,1,41.1,318.86,12100
consolidate college loans,1000,0.91,1,4.4,3.99,880
cheap life insurance,33100,29.02,1,264.21,"7,666.32",22200
vioxx law suit,210,0.00,0,0,0.00,140
student loan refinance,14800,1.95,1,56.36,110.05,12100
car hire alicante spain,5400,0.00,0,0,0.00,720
tax attorney,135000,5.50,1,520.11,"2,860.83",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,0.77,1,4.05,3.13,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.89,1,15.67,13.96,673000
criminal defense attorney los angeles,8100,12.98,1,5.15,66.92,6600
commodity online trading,8100,0.00,0,0,0.00,2400
home equity rates,40500,14.56,1,42.02,611.94,40500
adsense,4090000,0.24,1,1058.05,251.25,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,4.05,1,12.42,50.29,201000
alicante car rental spain,5400,0.00,0,0,0.00,720
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,15.96,1,4.95,78.99,8100
injury lawyer new york,27100,0.75,1,4.59,3.43,22200
attorney injury new personal york,22200,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,135000,37.66,1,355.04,"13,371.83",110000
cheap insurance medical,14800,5.73,1,74.95,429.14,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,10.40,1,3.9,40.58,1300
home refinance loans,27100,3.55,1,4.21,14.95,18100
eloan,27100,0.89,1,18.93,16.79,14800
life insurance quote,165000,8.24,1,900.86,"7,421.29",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
