Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
hidden object,1500000,0.71,1,270.98,192.64,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.33,1,580.19,194.07,368000
camcorders with camera,1220000,2.30,1,3.41,7.85,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,2.67,1,748.66,"1,999.05",301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.26,1,7.23,1.91,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,450000
the movie camera,1000000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.90,1,415.39,372.86,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,2.27,1,11.48,26.10,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.87,1,22.13,19.21,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,30.94,1,13.66,422.63,368000
canon cameras,1000000,1.43,1,4061.11,"5,804.14",368000
photos stock,823000,2.18,1,197.41,430.32,368000
nikon camera,1000000,3.51,1,168.14,589.95,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.30,1,57.11,17.34,368000
blu ray players,823000,0.39,1,142.64,55.57,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.41,1,15.06,6.11,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.43,1,46.49,19.93,450000
shoes wedding,823000,0.52,1,60.24,31.20,368000
dresses maxi,823000,0.70,1,54.98,38.50,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.07,1,26.99,28.83,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.80,1,65.9,52.74,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,0.00,0,0,0.00,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,13.24,6.67,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1,42.04,21.19,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.50,1,3.72,1.88,27100
gpa calculator,673000,0.50,1,61.09,30.79,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.50,1,11.82,5.96,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.50,1,106.81,53.84,9140000
shakira,13600000,0.50,1,4.46,2.25,823000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,59057.67,"11,929.05",24900000
youtube videos,30400000,0.65,1,629.07,407.81,3350000
lady gaga,20400000,2.50,1,4.84,12.09,5000000
kesha,3350000,0.00,0,0,0.00,1220000
nicki minaj,11100000,0.53,1,27.05,14.30,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,8.22,4.14,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,0.57,1,244.09,140.35,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.50,1,162.92,82.12,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,0.50,1,3.49,1.76,90500
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.86,1,24461.06,"21,106.73",16600000
iphone 4,37200000,0.88,1,6926.92,"6,094.42",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.14,1,366.93,419.38,301000
nokia n900,550000,0.20,1,4.16,0.84,27100
blackberry apps,1220000,0.50,1,23.68,11.94,246000
duracell mygrid,12100,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,14.41,1,2584.21,"37,236.45",1000000
pdanet,450000,0.50,1,44.82,22.59,246000
masterchef,2740000,0.27,1,12.11,3.29,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.39,1,1733.91,673.51,5000000
jimmy johns,1500000,0.22,1,2586.95,562.76,1500000
как жрать суши,135000,0.00,0,0,0.00,880
dominos pizza menu,165000,1.22,1,137.08,167.00,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.50,1,42.27,21.31,135000
applebees menu,201000,0.41,1,25.61,10.39,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,58
world cup,13600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,74.94,187.46,3350000
selena gomez,20400000,0.50,1,15.83,7.98,5000000
kim kardashian,13600000,0.50,1,15.82,7.97,5000000
miley cyrus,11100000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,15.05,7.58,1000000
haiti,4090000,0.53,1,354.71,186.66,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.52,1,155.14,80.08,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,2.23,1,17.51,39.01,49500
oil spill,673000,0.50,1,34.51,17.41,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.40,1,8.18,3.30,4400
hcg diet,1000000,0.48,1,34.35,16.50,823000
dr oz,2240000,0.54,1,284.44,154.35,1830000
aspergers,1830000,0.60,1,337.1,201.14,673000
mcdonalds nutrition,301000,0.23,1,60.04,13.88,246000
vitamin d deficiency,301000,0.79,1,237.84,188.98,201000
appendicitis symptoms,135000,0.50,1,13.11,6.61,90500
cholera,673000,0.50,1,18.97,9.56,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.63,1,496.7,310.77,165000
donate to haiti,4400,1.75,1,6.24,10.94,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.84,1,7.15,6.03,4400
doctors without borders,201000,0.17,1,129.93,21.48,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.50,1,3.74,1.88,49500
swine flu,201000,0.52,1,77.14,39.91,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,3.56,1.80,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.20,1,243.93,49.60,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.50,1,3.55,1.79,2740000
national city bank,165000,0.53,1,5.25,2.78,135000
chatroulette,20400000,0.24,1,154.94,36.73,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,2.51,1,1982.91,"4,972.76",30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1,617.91,"3,091.34",338000000
insurance,55600000,3.82,1,14221.15,"54,311.48",24900000
loans,20400000,9.84,1,9801.33,"96,491.89",11100000
mortgage,16600000,2.19,1,5640.38,"12,353.69",11100000
attorney,16600000,0.95,1,4577.24,"4,336.11",11100000
credit,101000000,2.48,1,1937.25,"4,799.37",37200000
lawyer,13600000,1.51,1,2369.15,"3,583.87",7480000
donate,2740000,3.05,1,617.39,"1,884.46",1220000
degree,16600000,2.64,1,245.63,647.58,9140000
hosting,11100000,8.04,1.02,1506.87,"12,116.40",2740000
claim,7480000,0.50,1,8.41,4.24,3350000
conference call,368000,5.31,1,616.25,"3,269.97",246000
trading,20400000,1.58,1,1126.77,"1,782.44",6120000
software,151000000,2.51,1,127.66,319.98,24900000
recovery,20400000,2.54,1,184.34,468.25,7480000
transfer,45500000,0.52,1,69.03,36.06,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,3.44,1,95.36,328.33,24900000
rehab,5000000,1.42,1,2235.91,"3,170.26",2740000
treatment,37200000,1.87,1,281.03,524.65,16600000
cord blood,135000,18.27,1,153.46,"2,804.36",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,18.89,1,9.27,175.07,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,7.90,1,145.97,"1,153.32",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,7.56,1,19.07,144.27,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.50,1,11.64,5.87,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,10.93,1,95.5,"1,044.14",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.03,1,25.78,0.81,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.21,1,42.71,8.76,27100
at t wireless,673000,1.07,1,75.23,80.80,368000
home equity loan,165000,4.14,1,381.54,"1,580.77",135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,11.20,1,3392.74,"37,997.59",83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,6.17,1,809.96,"4,999.86",135000
buy gift card,201000,14.94,1,43.36,647.59,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,7.15,1,8.26,59.09,2400
laser hair removal manhattan,880,0.00,0,0,0.00,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.99,1,4.56,4.51,3600
at and t cell phones,90500,1.57,1,8.53,13.38,74000
refinance with bad credit,27100,2.36,1,7.23,17.09,22200
malignant mesothelioma,6600,1.12,1,11.39,12.78,2900
lease management software,1600,1.67,1,12.87,21.54,880
primary pulmonary hypertension,5400,1.03,1,22.94,23.70,2900
miami personal injury attorney,5400,16.07,1,16.02,257.56,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,10.47,1,1481.49,"15,514.04",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,4.11,1,240.49,988.79,110000
google adsense,1220000,0.50,1,361.79,182.36,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,2.64,1,34.35,90.77,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,1.70,1,10.7,18.20,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.64,1,21.13,13.44,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.54,1,237.2,365.41,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,27.09,1,18.02,488.12,4400
consolidate student loans,49500,1.19,1,149.58,178.41,49500
home equity loans,135000,6.52,1,220.17,"1,435.20",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,32.98,1,8.68,286.25,12100
home equity loan rates,22200,3.23,1,91.18,294.29,18100
auto insurance quotes,201000,10.53,1,5236.6,"55,165.19",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.73,1,6.16,4.50,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,1.40,1,22.27,31.18,33100
auto century insurance,9900,1.78,1,9.91,17.68,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,3.84,1,65.94,253.06,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,3.65,1,33.63,122.87,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,11.32,1,56.89,643.88,6600
pay per click affiliate,8100,15.09,1,6.83,103.10,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.20,1,4.05,0.82,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,1.80,1,40.7,73.08,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,3.09,1,9.98,30.83,60500
secured loans,90500,3.55,1,23.26,82.64,40500
criminal lawyer new york,8100,1.25,1,3.67,4.60,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,7.61,1,17.88,136.13,8100
los angeles dui lawyer,8100,2.44,1,17.45,42.55,8100
att prepaid,135000,0.67,1,43.39,28.86,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,6.06,1,27.07,164.10,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,8.86,1,8.44,74.77,4400
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,5.31,1,6.34,33.65,5400
cheap insurance life term,8100,1.98,1,40.92,81.21,5400
home loans refinancing,12100,2.54,1,39.07,99.17,8100
consolidate college loans,880,1.83,1,6.66,12.17,720
cheap life insurance,27100,21.95,1,364.7,"8,004.75",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.23,1,30.92,38.02,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.22,1,383.49,"1,620.03",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,1.86,1,15.64,29.11,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.69,1,3.79,2.60,550000
criminal defense attorney los angeles,6600,2.19,1,8.62,18.84,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,3.14,1,64.04,201.24,33100
adsense,4090000,0.23,1,816.38,186.30,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.93,1,29.14,27.04,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,3.59,1,9.54,34.20,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,9900,0.00,0,0,0.00,8100
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,21.64,1,321.89,"6,966.12",110000
cheap insurance medical,12100,1.54,1,45.89,70.66,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,18100
low cost term life insurance,1600,19.05,1,86.48,"1,647.19",1000
home refinance loans,22200,4.97,1,4,19.88,14800
eloan,27100,0.34,1,10.07,3.43,14800
life insurance quote,165000,7.25,1,812.61,"5,894.88",90500
cheap life assurance,27100,0.00,0,0,0.00,14800
anti spam exchange,9900,0.00,0,0,0.00,2900
