Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
microsoft access 2010 training,1000,0.67,1,5.54,3.71,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,1.31,1,5.29,6.92,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,1.86,1,7.17,13.31,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,11.30,1,4.69,53.04,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.00,0,0,0.00,2400
sim card pay,33100,2.01,1,3.7,7.43,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,4.12,1,56.79,234.19,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.49,1,1000.42,493.72,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,2.69,1,9.1,24.47,823000
kinect for xbox,1500000,1.35,1,33.02,44.68,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.30,1,5.14,1.54,550000
canon pixma,1830000,1.33,1,167.51,223.37,246000
panasonic dmc,1830000,1.88,1,148.75,280.09,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.26,1,2.45,0.63,450000
nikon coolpix,1830000,5.32,1,1289.66,"6,854.58",450000
lumix dmc,1500000,3.58,1,7.84,28.11,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,1.45,1,9.83,14.21,673000
ink cartridges,1500000,3.67,1,334.05,"1,224.76",673000
hidden object,1500000,0.70,1,259.36,181.78,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.89,1,733.1,649.45,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.45,1,2546.41,"3,696.74",301000
fujifilm finepix,1220000,0.35,1,66.6,23.41,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.54,1,287.84,156.43,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.41,1,77.83,109.73,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,4.63,1,150.87,697.82,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,9.12,1,3.2,29.16,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,10.32,1,1406.57,"14,519.50",450000
photos stock,1000000,7.15,1,342.87,"2,449.93",368000
nikon camera,1000000,6.93,1.01,648.45,"4,493.84",368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.61,1,26.17,15.99,450000
blu ray players,823000,1.12,1,249.77,280.91,450000
bluray players,823000,1.03,1,10.31,10.65,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.68,1,18.03,12.19,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,1.62,1,14.15,22.88,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.53,1,2.89,1.53,450000
shoes wedding,823000,0.77,1,94,72.71,368000
dresses maxi,823000,0.80,1,9.54,7.61,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.65,1,82.06,135.31,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.69,1,48.23,33.42,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.50,1,134.83,67.96,1000000
steelers,2740000,0.59,1,22.57,13.23,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.50,1,53.66,27.05,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.51,1,406.49,205.51,550000
snooki,1500000,0.50,1,20.24,10.20,1000000
clippers,2240000,0.50,1,10.18,5.13,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.52,1,1056.8,545.00,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,4.98,2.51,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,34.56,17.42,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.53,1,385.27,204.48,11100000
shakira,16600000,0.53,1,34.65,18.40,1000000
eminem,16600000,0.29,1,7.19,2.10,4090000
netflix,24900000,0.21,1,46053.46,"9,618.56",24900000
youtube videos,30400000,0.28,1,2011.85,571.06,3350000
lady gaga,24900000,2.50,1,3.9,9.76,6120000
kesha,5000000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,11.74,5.91,6120000
grooveshark,7480000,0.50,1,2.08,1.05,2740000
transformers 3,7480000,0.50,1,2.69,1.35,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.67,1,55.79,37.58,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.55,1,204.62,112.49,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,417.3,212.04,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,1.02,1,22975.14,"23,374.74",20400000
iphone 4,37200000,1.72,1,12220.03,"21,029.91",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.26,1,344.9,435.19,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.91,1,13.26,12.08,301000
duracell mygrid,60500,2.67,1,26.08,69.71,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,6.64,1,3800.79,"25,240.57",823000
pdanet,450000,0.52,1,26.58,13.91,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.46,1,487.7,226.42,5000000
jimmy johns,1500000,0.22,1,1446.56,314.87,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.03,1,140.91,145.61,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.50,1,55.32,27.88,135000
applebees menu,201000,0.24,1,16.07,3.90,201000
rachel ray,1220000,0.50,1,4.59,2.31,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,42.96,21.65,4090000
kim kardashian,13600000,0.50,1,556,280.28,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,5.14,2.59,673000
megan fox,6120000,0.50,1,2.02,1.02,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.53,1,333.87,176.96,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1,4.9,2.46,5000000
earthquake,13600000,0.52,1,46.3,23.91,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.47,1,39.78,18.51,49500
oil spill,823000,0.55,1,20.07,11.06,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.26,1,4.98,6.29,4400
hcg diet,1000000,0.35,1,402.66,141.99,823000
dr oz,2240000,0.75,1,122.37,92.01,1500000
aspergers,1830000,0.92,1,303.26,280.24,673000
mcdonalds nutrition,368000,0.00,0,0,0.00,301000
vitamin d deficiency,301000,1.47,1,243.25,357.22,201000
appendicitis symptoms,165000,0.50,1,19.29,9.72,90500
cholera,823000,0.00,0,0,0.00,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.90,1,321.93,291.19,201000
donate to haiti,6600,0.00,0,0,0.00,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,3.71,1,7.22,26.78,4400
doctors without borders,201000,0.38,1,61.47,23.64,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.27,1,2.44,0.65,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.80,1,31.17,25.03,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.23,1,23.31,5.25,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.23,1,415.72,97.61,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,1.07,1,39.37,42.14,3350000
national city bank,165000,6.68,1,12.17,81.26,135000
chatroulette,20400000,1.15,1,10.52,12.10,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.50,1,13.19,6.65,673000
twitter,151000000,2.50,1,539.74,"1,349.63",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,111.91,559.81,338000000
insurance,68000000,6.22,1,8467.85,"52,707.70",30400000
loans,20400000,8.12,1,5557.34,"45,153.23",11100000
mortgage,16600000,3.62,1,4354.84,"15,744.42",11100000
attorney,16600000,1.25,1,2065.48,"2,589.11",13600000
credit,101000000,6.03,1,2055.21,"12,394.88",37200000
lawyer,13600000,1.41,1,1518.2,"2,134.82",9140000
donate,2740000,3.15,1,1188.57,"3,744.89",1220000
degree,16600000,2.79,1,560.44,"1,562.61",9140000
hosting,11100000,9.33,1.03,901.99,"8,415.91",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,8.32,1,270.62,"2,251.98",246000
trading,20400000,3.04,1,986.69,"2,999.03",6120000
software,151000000,3.80,1,9050.84,"34,408.71",30400000
recovery,20400000,2.50,1,108.22,270.66,7480000
transfer,45500000,0.50,1,6.96,3.51,13600000
gas electricity,450000,0.44,1,4.96,2.18,165000
classes,68000000,2.36,1,210.03,496.35,24900000
rehab,6120000,1.82,1,1382.01,"2,509.69",3350000
treatment,37200000,1.07,1,43.19,46.13,16600000
cord blood,135000,3.56,1,118.04,419.96,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,16.56,1,24.76,410.18,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,10.17,1,30.09,306.19,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,64.71,1,7.3,472.54,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,13.33,1,45.64,608.57,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.20,1,14.45,2.87,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,11.33,1,51.9,588.03,368000
home equity loan,201000,6.30,1,80.51,507.38,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.78,1,933.28,725.14,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,12.56,1,568.24,"7,138.27",135000
buy gift card,201000,7.33,1,344.39,"2,525.48",135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.54,1,10.5,16.13,27100
federal criminal defense attorney,2900,0.00,0,0,0.00,1900
laser hair removal manhattan,1300,6.71,1,4.09,27.45,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,136.96,1,6.28,860.69,5400
hair removal chicago,4400,5.12,1,4.08,20.89,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,0.00,0,0,0.00,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,3.96,1,9.66,38.24,880
primary pulmonary hypertension,6600,0.82,1,13.81,11.26,3600
miami personal injury attorney,6600,0.00,0,0,0.00,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,30.07,1,165.4,"4,973.67",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.37,1,120.61,"1,130.02",135000
google adsense,1220000,0.50,1,280.3,141.28,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,4.17,1,4.56,19.02,4400
employee leasing,14800,1.90,1,11.45,21.77,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,7.15,1,5.11,36.54,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.71,1,6.78,4.84,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,2.43,1,5.49,13.35,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,19.29,1,6.05,116.80,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,1.01,1,5.03,5.06,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,12.15,1,163.93,"1,992.55",33100
mortgage rates refinancing,22200,1.92,1,16.56,31.86,18100
attorney law lemon,6600,9.35,1,5.4,50.45,5400
consolidate student loans,60500,1.92,1,60.94,117.18,49500
home equity loans,165000,11.62,1,95.76,"1,112.39",135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,0.00,0,0,0.00,18100
home equity loan rates,27100,2.42,1,179.24,434.05,22200
auto insurance quotes,201000,16.28,1,3018.28,"49,124.45",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,57.92,1,9.25,535.66,27100
administration lease software,720,0.89,1,6.16,5.46,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,4.43,1,5.45,24.16,40500
auto century insurance,9900,7.41,1,5.1,37.75,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,3.67,1,41.27,151.68,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,2.09,1,8.92,18.62,2400
refinancing with bad credit,27100,4.13,1,5.43,22.41,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.55,1,68.65,724.02,8100
pay per click affiliate,9900,0.43,1,4.57,1.95,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,4.20,1,37.27,156.65,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,8.68,1,18.85,163.65,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,74000,2.27,1,12.43,28.14,74000
secured loans,110000,0.33,1,5.23,1.70,49500
criminal lawyer new york,9900,1.13,1,8.94,10.08,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,11.57,1,11.6,134.21,8100
att prepaid,135000,2.03,1,265.08,537.12,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,14.28,1,28.53,407.33,12100
comcast high speed,14800,3.00,1,15.96,47.84,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,8100,1.49,1,4.83,7.18,5400
automobile law lemon,6600,1.01,1,5.27,5.31,5400
cheap insurance life term,9900,15.70,1,10.76,168.86,6600
home loans refinancing,22200,11.06,1,4.16,46.00,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,35.88,1,152.82,"5,483.89",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,2.00,1,22.05,44.17,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.51,1,212.12,956.23,110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,7.03,1,12.5,87.84,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.00,0,0,0.00,673000
criminal defense attorney los angeles,8100,0.00,0,0,0.00,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,14.19,1,17.08,242.36,40500
adsense,4090000,0.24,1,676.72,159.80,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.37,1,6.34,2.35,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.00,0,0,0.00,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,1.38,1,6.25,8.61,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,21.63,1,236.08,"5,106.95",110000
cheap insurance medical,14800,6.06,1,32.79,198.58,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,51.19,1,13.82,707.30,1300
home refinance loans,33100,9.86,1,10.97,108.17,22200
eloan,27100,0.00,0,0,0.00,18100
life insurance quote,201000,11.24,1,335.29,"3,767.37",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
