Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.91,1,4.34,3.94,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.76,1,177.22,135.23,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,1.68,1,4.38,7.35,673000
best phones,1830000,0.50,1,12.04,6.05,823000
kinect for xbox,1500000,4.69,1,9.29,43.56,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.65,1,185.56,120.12,246000
panasonic dmc,1830000,0.41,1,9.91,4.04,246000
tv 32 in,1830000,0.27,1,4.14,1.13,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.63,1,360.66,226.84,450000
lumix dmc,1500000,0.98,1,4.88,4.81,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,46.21,1,3.47,160.22,673000
ink cartridges,1500000,4.29,1,857.33,"3,677.05",673000
hidden object,1500000,0.71,1,405.61,287.59,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.54,1,675.96,367.93,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,0.89,1,2504.95,"2,222.64",301000
fujifilm finepix,1220000,0.21,1,27.39,5.82,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.25,1,3.77,0.93,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.71,1,233.67,165.85,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.92,1,137.47,264.24,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,2.16,1,43.82,94.79,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,4.91,1,596.82,"2,929.41",450000
photos stock,1000000,4.24,1,325.87,"1,380.96",368000
nikon camera,1000000,0.99,1,498.52,493.42,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.62,1,13.85,8.64,450000
blu ray players,823000,0.62,1,23.13,14.31,450000
bluray players,823000,0.46,1,4.16,1.93,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,8.02,1,5.94,47.66,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.64,1,25.71,16.52,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.76,1,4.08,3.09,368000
the best laptops,823000,1.31,1,28.12,36.79,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,2.38,1,20.63,49.16,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.36,1,4.31,1.55,450000
watches for mens,823000,0.84,1,20.15,16.91,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,0.62,1,25.64,15.90,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.79,1,65.04,51.63,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.24,1,1.67,0.40,18100
49ers,1500000,0.52,1,296.7,154.30,1000000
steelers,2740000,0.71,1,45.65,32.39,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.77,1,81.79,63.06,165000
ben roethlisberger,246000,0.50,1,2.69,1.35,201000
pittsburgh steelers,673000,0.50,1,11.65,5.85,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,115.51,58.00,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.54,1,185.35,99.70,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,38.97,20.04,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,28.98,14.55,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.50,1,4.57,2.29,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,3.40,1,44.51,151.49,11100000
shakira,16600000,0.50,1,26.81,13.48,1000000
eminem,16600000,0.27,1,31.37,8.40,4090000
netflix,24900000,0.20,1,47936.98,"9,739.25",24900000
youtube videos,30400000,0.33,1,785.87,262.48,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.92,1.47,1500000
nicki minaj,11100000,0.50,1,61.92,31.09,6120000
grooveshark,7480000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,4.69,2.35,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,58.46,29.36,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,37.47,18.82,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.90,1,7724.32,"6,960.38",20400000
iphone 4,37200000,1.39,1,4302.65,"5,984.89",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.49,1,190.44,283.17,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.92,1,5.79,5.33,301000
duracell mygrid,60500,0.63,1,23.46,14.85,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,11.40,1,2858.24,"32,579.47",823000
pdanet,450000,0.50,1,76.49,38.41,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.42,1,492.85,205.45,5000000
jimmy johns,1500000,0.21,1,2174.79,456.38,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,3.88,1,41.29,160.35,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,96.3,49.41,135000
applebees menu,201000,0.42,1,23.98,10.17,201000
rachel ray,1220000,0.50,1,15.23,7.65,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,2.26,1.14,4090000
kim kardashian,13600000,0.51,1,458.14,232.95,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.51,1,988.24,499.61,1000000
haiti,5000000,0.73,1,523.72,380.59,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,5.08,1,13.93,70.79,5000000
earthquake,13600000,0.65,1,47.91,31.33,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.50,1,12.67,6.32,49500
oil spill,823000,0.88,1,11.6,10.25,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.73,1,15.11,11.04,4400
hcg diet,1000000,0.53,1,796.93,423.05,823000
dr oz,2240000,0.46,1,38.16,17.39,1500000
aspergers,1830000,0.90,1,292.75,263.39,673000
mcdonalds nutrition,368000,0.27,1,149.51,40.30,301000
vitamin d deficiency,301000,0.97,1,296.16,286.37,201000
appendicitis symptoms,165000,0.50,1,12.5,6.28,90500
cholera,823000,0.54,1,15.57,8.39,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.98,1,507.81,496.86,201000
donate to haiti,6600,0.51,1,9.06,4.61,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,6.35,1,8.51,54.04,4400
doctors without borders,201000,0.23,1,112.36,26.30,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.80,1,98.81,78.74,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,2.69,1.35,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.00,0,0,0.00,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,297.28,60.11,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,0.50,1,21.45,10.77,3350000
national city bank,165000,0.57,1,26.85,15.33,135000
chatroulette,20400000,0.29,1,89.14,25.82,2740000
friv,55600000,0.20,1,2.29,0.46,1000000
myxer,673000,0.53,1,46.54,24.60,673000
twitter,151000000,2.50,1,661.15,"1,655.68",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,55.19,276.03,338000000
insurance,68000000,6.37,1,14779.33,"94,177.96",30400000
loans,20400000,10.65,1,8094.35,"86,196.30",11100000
mortgage,16600000,3.99,1,4626.74,"18,451.66",11100000
attorney,16600000,1.51,1,2974.08,"4,478.47",13600000
credit,101000000,6.23,1,1801.07,"11,224.03",37200000
lawyer,13600000,1.87,1,2053.36,"3,843.65",9140000
donate,2740000,1.53,1,697.66,"1,070.13",1220000
degree,16600000,2.79,1,1483.74,"4,138.45",9140000
hosting,11100000,5.97,1.02,1301.61,"7,775.07",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.12,1,575.29,"6,973.87",246000
trading,20400000,1.32,1,433.04,571.55,6120000
software,151000000,3.95,1,8085.75,"31,977.73",30400000
recovery,20400000,2.61,1,158.51,414.45,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.68,1,14.66,9.93,165000
classes,68000000,0.64,1,92.57,59.16,24900000
rehab,6120000,2.40,1,1889.5,"4,529.12",3350000
treatment,37200000,1.19,1,48.08,57.36,16600000
cord blood,135000,9.06,1,212.92,"1,928.03",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,46.92,1,56.46,"2,649.26",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,21.63,1,5.07,109.67,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,5.07,1,6.64,33.70,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,12.42,1,54.33,674.99,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.86,1,4.21,3.62,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,0.69,1,38.09,26.41,368000
home equity loan,201000,4.51,1,109.26,493.15,165000
mcsa boot camp,480,2.36,1,3.9,9.21,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.56,1,790.43,443.35,83100000
laser hair removal maryland,1900,3.63,1,4.04,14.69,1900
mesothelioma,246000,11.17,1,972.92,"10,866.26",135000
buy gift card,201000,7.72,1,22.37,172.76,135000
mesotheloma,590,5.80,1,2.41,13.95,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,1.85,1,4.18,7.71,320
orlando criminal attorney,3600,5.07,1,10.26,52.02,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,4.70,1,5.34,25.06,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.53,1,23.17,35.46,27100
federal criminal defense attorney,2900,1.39,1,5.26,7.30,1900
laser hair removal manhattan,1300,9.43,1,26.52,250.00,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,7.12,1,4.55,32.37,3600
at and t cell phones,110000,1.38,1,9.12,12.57,74000
refinance with bad credit,33100,1.33,1,1.91,2.54,27100
malignant mesothelioma,8100,44.74,1,4.85,216.98,3600
lease management software,1900,8.01,1,20.84,166.91,880
primary pulmonary hypertension,6600,0.85,1,47.39,40.34,3600
miami personal injury attorney,6600,36.36,1,20.06,729.28,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,27.23,1.02,471.15,"12,831.81",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,10.33,1,258.59,"2,671.59",135000
google adsense,1220000,0.53,1,307.65,163.58,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.48,1,22.99,56.98,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.50,1,5.66,2.84,9900
symptoms of mesothelioma,9900,0.00,0,0,0.00,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.86,1,24.3,20.81,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,7.37,1,18.75,138.23,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.42,1,8.02,3.34,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.91,1,216.08,628.99,33100
mortgage rates refinancing,22200,14.04,1,13.03,182.96,18100
attorney law lemon,6600,51.88,1,4.46,231.16,5400
consolidate student loans,60500,3.61,1,103.38,372.77,49500
home equity loans,165000,5.16,1,103.27,533.02,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,1.59,1,4.9,7.80,18100
home equity loan rates,27100,5.69,1,163.46,930.14,22200
auto insurance quotes,201000,17.44,1,4748.92,"82,808.12",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,4.10,1,16.45,67.43,27100
administration lease software,720,5.12,1,17.55,89.92,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.50,1,5.05,2.51,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,0.54,1,10.12,5.45,40500
auto century insurance,9900,3.53,1,9.75,34.41,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,10.30,1,31.18,321.08,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,13.88,1,4.72,65.50,2400
refinancing with bad credit,27100,4.96,1,7.35,36.51,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,15.47,1,43.02,665.63,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.61,1,26.21,42.32,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,6.36,1,59.58,378.80,165000
student loan consolidate,60500,1.70,1,10.71,18.19,49500
consolidate loans,74000,5.89,1,79.28,466.88,74000
secured loans,110000,0.79,1,21.19,16.65,49500
criminal lawyer new york,9900,2.69,1,12.84,34.49,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,15.12,1,17.44,263.74,8100
att prepaid,135000,1.33,1,226.48,301.09,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,17.09,1,29.68,507.14,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,2.05,1,10.86,22.24,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,20.24,1,4.44,89.90,5400
cheap insurance life term,9900,0.00,0,0,0.00,6600
home loans refinancing,22200,15.95,1,14.84,236.74,12100
consolidate college loans,1000,1.77,1,9.42,16.70,880
cheap life insurance,33100,21.92,1,168.22,"3,687.78",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,1.33,1,15.2,20.27,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,6.25,1,361.74,"2,259.11",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,1.22,1,5.08,6.19,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,5.18,1,16.81,87.00,673000
criminal defense attorney los angeles,8100,14.26,1,4.94,70.38,6600
commodity online trading,8100,9.00,1,4.53,40.79,2900
home equity rates,49500,2.24,1,12.18,27.26,40500
adsense,4090000,0.21,1,927.31,197.60,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.32,1,5.41,1.73,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,383.72,1,4.69,"1,800.66",-
home line of credit,301000,0.98,1,2.08,2.05,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,7.49,1,15.42,115.51,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.65,1,360.85,"8,894.60",110000
cheap insurance medical,14800,5.12,1,36.75,188.24,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,24.45,1,13.24,323.70,1300
home refinance loans,33100,5.50,1,6.84,37.57,22200
eloan,27100,0.42,1,4.52,1.92,18100
life insurance quote,201000,13.98,1,681.37,"9,525.58",110000
