Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon pixma,1830000,0.71,1,89.48,63.79,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.20,1,19.82,3.96,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.26,1,541.58,684.94,450000
lumix dmc,1500000,0.36,1,5.69,2.04,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,2.91,1,682.38,1,987.54,550000
hidden object,1500000,0.70,1,304.22,214.28,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.43,1,695.38,298.60,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.26,1,1732.82,2,191.84,301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.41,1,198.09,80.88,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.15,1,85.23,98.43,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.00,0,0,0.00,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,4.40,1,2006.63,8,824.27,450000
photos stock,823000,3.17,1,37.07,117.65,368000
nikon camera,1000000,8.42,1.01,653.56,5,504.12,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.45,1,1.55,0.69,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.45,1,41.51,18.51,368000
blu ray players,823000,0.30,1,57.54,17.11,368000
bluray players,823000,0.16,1,8.94,1.40,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.55,1,4.91,2.69,-
led tv by samsung,1000000,3.05,1,4.81,14.65,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.67,1,17.65,11.86,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,2.37,1,21.71,51.45,450000
shoes wedding,823000,0.71,1,10.83,7.69,368000
dresses maxi,823000,0.60,1,8.89,5.35,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.16,1,4.3,0.68,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.58,1,41.25,23.78,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.00,0,0,0.00,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.50,1,10.41,5.24,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,5.58,2.81,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1,1013.49,510.35,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.50,1,17.95,9.04,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,49.57,24.96,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.50,1,2.64,1.33,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.51,1,32.85,16.91,11100000
shakira,16600000,0.50,1,2.8,1.41,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,54589.65,11,011.86,24900000
youtube videos,30400000,0.29,1,836.79,241.52,3350000
lady gaga,24900000,0.00,0,0,0.00,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.50,1,10.58,5.32,5000000
grooveshark,9140000,0.50,1,3.03,1.53,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.50,1,70.76,35.63,1830000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,506.94,258.67,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.50,1,2.33,1.18,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.61,1,5584.59,3,412.59,16600000
iphone 4,37200000,1.14,1,1804.75,2,056.55,7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.69,1,228.57,385.78,301000
nokia n900,673000,0.20,1,11.4,2.30,27100
blackberry apps,1220000,0.00,0,0,0.00,246000
duracell mygrid,12100,0.00,0,0,0.00,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,7.68,1,2783.75,21,373.88,1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.25,1,7.84,1.99,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.40,1,706.41,282.03,5000000
jimmy johns,1500000,0.22,1,2549.09,550.40,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.70,1,77.8,132.26,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.50,1,119.23,60.04,135000
applebees menu,201000,1.71,1,45.97,78.40,201000
rachel ray,1220000,0.50,1,2.68,1.35,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,10.57,5.32,5000000
kim kardashian,13600000,0.50,1,2.84,1.43,6120000
miley cyrus,11100000,0.50,1,5.18,2.61,2740000
taylor lautner,2240000,0.50,1,9.92,4.99,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,2.43,1.22,1000000
haiti,4090000,0.54,1,191.01,102.45,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.63,1,79.66,50.09,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.50,1,17.18,8.65,49500
oil spill,673000,0.80,1,44.42,35.49,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.42,1,5.01,2.08,4400
hcg diet,1000000,0.34,1,11.35,3.90,823000
dr oz,2240000,0.59,1,398.91,234.25,1830000
aspergers,1830000,0.74,1,236.05,174.32,673000
mcdonalds nutrition,368000,0.24,1,619.97,148.59,246000
vitamin d deficiency,301000,0.65,1,159.62,103.02,201000
appendicitis symptoms,135000,0.50,1,17.47,8.80,90500
cholera,673000,0.50,1,19.16,9.65,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.61,1,384.02,233.15,165000
donate to haiti,5400,1.65,1,22.21,36.68,2900
donate to pakistan,1000,0.51,1,6.9,3.52,480
text to donate,9900,2.42,1,8.1,19.57,4400
doctors without borders,201000,0.16,1,84.98,13.65,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,1.05,1,49.41,51.65,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.24,1,2.63,0.63,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.20,1,350.83,71.16,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.54,1,31.36,16.95,135000
chatroulette,20400000,0.29,1,113.36,32.86,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,1.30,1,3.92,5.08,550000
twitter,151000000,2.58,1,66.85,172.19,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,5.00,1,218.6,1,093.65,338000000
insurance,55600000,5.12,1,11206.06,57,319.74,24900000
loans,20400000,9.74,1,6226.86,60,645.80,11100000
mortgage,16600000,2.87,1,4504.06,12,926.25,9140000
attorney,16600000,1.16,1,2591.5,3,005.75,11100000
credit,101000000,3.75,1,1077.94,4,041.80,37200000
lawyer,13600000,1.83,1,1874.16,3,420.35,7480000
donate,2740000,1.69,1,495.2,836.44,1220000
degree,16600000,2.70,1,621.57,1,680.66,9140000
hosting,11100000,8.93,1.01,1672.6,14,936.18,2740000
claim,7480000,0.65,1,6.45,4.18,3350000
conference call,450000,11.01,1,370.87,4,084.45,246000
trading,20400000,1.78,1,561.03,996.48,6120000
software,151000000,4.01,1,150.57,603.49,24900000
recovery,20400000,2.76,1,137.32,379.46,7480000
transfer,45500000,0.82,1,12.85,10.56,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,1.01,1,110.79,111.62,24900000
rehab,6120000,1.94,1,1801.65,3,496.52,2740000
treatment,37200000,1.72,1,17.71,30.48,16600000
cord blood,135000,13.24,1,198.36,2,626.40,74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,10.39,1,79.43,825.57,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,8.29,1,5.86,48.58,2900
ca lemon law,8100,81.12,1,6.75,547.96,6600
best buy gift card,49500,0.96,1,12.4,11.90,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.73,1,6.08,4.44,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,18.69,1,56.33,1,053.00,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,22.72,4.58,27100
at t wireless,673000,0.37,1,33.59,12.30,368000
home equity loan,165000,7.81,1,69.01,538.84,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,3.92,1,1197.73,4,692.70,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,7.24,1,1011.35,7,319.69,135000
buy gift card,201000,1.74,1,85.75,149.26,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.45,1,5.32,2.38,22200
federal criminal defense attorney,2400,3.29,1,11.36,37.38,1900
laser hair removal manhattan,1000,0.59,1,2.93,1.72,720
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,4.64,1,11.03,51.12,3600
at and t cell phones,90500,18.71,1,31.23,584.11,74000
refinance with bad credit,27100,2.67,1,23.1,61.77,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,3.46,1,30,103.86,880
primary pulmonary hypertension,5400,0.72,1,75.32,54.14,2900
miami personal injury attorney,5400,7.32,1,16.19,118.54,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,8.54,1,1068.26,9,123.30,110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,10.05,1,282.48,2,840.18,135000
google adsense,1220000,0.50,1,407.56,205.23,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,5.89,1,5.11,30.09,3600
employee leasing,14800,0.88,1,16.32,14.43,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,9900,4.36,1,25.45,110.94,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.39,1,13.83,5.41,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,7.98,1,4.67,37.29,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,0.86,1,4.51,3.89,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.75,1,203.1,355.18,33100
mortgage rates refinancing,22200,3.91,1,19.22,75.15,18100
attorney law lemon,5400,0.00,0,0,0.00,4400
consolidate student loans,49500,3.44,1,156.48,537.78,49500
home equity loans,135000,2.75,1,94.91,260.95,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,14.97,1,5.55,83.10,14800
home equity loan rates,22200,4.83,1,77.04,372.24,18100
auto insurance quotes,201000,13.88,1,5764.89,80,037.88,135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,1.35,1,4.52,6.09,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.40,1,5.91,2.35,110000
microsoft anti spam,2400,1.52,1,6.44,9.80,720
mesothelioma prognosis,3600,23.99,1,13.27,318.50,1900
second mortgages,49500,5.20,1,17.85,92.77,40500
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,4.88,1,19.59,95.58,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,3.35,1,10.79,36.12,1900
refinancing with bad credit,22200,1.88,1,10.37,19.48,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,11.27,1,86.7,976.90,6600
pay per click affiliate,8100,10.96,1,5.56,60.88,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,2.26,1,35.28,79.74,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,1.67,1,16.77,27.97,60500
secured loans,110000,0.91,1,5.2,4.75,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,5.30,1,20.28,107.44,8100
los angeles dui lawyer,8100,4.50,1,6.07,27.34,8100
att prepaid,110000,0.89,1,105.05,93.84,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,8.68,1,40.48,351.35,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,0.00,0,0,0.00,4400
michigan personal injury,6600,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,21.72,1,138.01,2,997.14,5400
home loans refinancing,14800,3.12,1,50.59,157.81,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,34.07,1,270.55,9,218.63,18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.62,1,24.69,40.06,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,5.01,1,347.71,1,741.17,110000
refinancing my home,1900,0.32,1,10.54,3.36,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.85,1,7.19,6.09,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,6.43,1,29.68,190.98,33100
adsense,4090000,0.22,1,1129.2,243.70,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.33,1,6.88,2.30,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,1.21,1,6.81,8.23,-
home line of credit,246000,17.90,1,9.47,169.48,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,1.98,1,2.81,5.55,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,21.36,1,398.98,8,521.13,110000
cheap insurance medical,12100,17.50,1,20.74,363.02,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,24.44,1,15.16,370.40,1000
home refinance loans,22200,1.98,1,3.51,6.93,14800
eloan,27100,1.22,1,19.24,23.47,14800
life insurance quote,165000,6.10,1,786.06,4,793.17,110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,0.00,0,0,0.00,2900
credit equity home line,110000,3.20,1,4.5,14.43,90500
