Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
pay as you go sim card only,210,0.00,0,0,0.00,12
training for mcse,18100,0.00,0,0,0.00,6600
ink 8560,4400,0.00,0,0,0.00,2400
sim card only pay as you go,210,0.00,0,0,0.00,12
micro stock photo sites,73,0.00,0,0,0.00,36
pay as you go sim offers,5400,0.00,0,0,0.00,28
sim card deals pay as you go,880,0.00,0,0,0.00,12
cheap mobile sim card,480,0.00,0,0,0.00,110
itil v3 foundations certification,5400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1300,0.00,0,0,0.00,140
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,3600,0.00,0,0,0.00,1900
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,320,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,480
deal or no deal interactive,720,0.00,0,0,0.00,320
stock photographers,3600,4.98,1,14.8,73.76,1900
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,1000,0.00,0,0,0.00,480
google android apps development,480,0.63,1,4.8,3.04,170
mobile sim card uk,1000,0.00,0,0,0.00,170
sim card for uk,18100,0.55,1,7.58,4.17,2900
play no deal or deal,27100,0.00,0,0,0.00,12100
realtime tracking device,1900,0.00,0,0,0.00,1300
small company websites,2400,0.00,0,0,0.00,1600
team building activities uk,260,0.00,0,0,0.00,36
pay as you go sim uk,2900,0.00,0,0,0.00,210
the glaze book,1600,0.00,0,0,0.00,480
training in sql,74000,0.00,0,0,0.00,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,3.29,1,3.44,11.34,170
c5650 toner,1900,0.00,0,0,0.00,58
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,260
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,4.84,1,3.59,17.34,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,1.79,1,7.19,12.87,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,2.01,1,16.42,33.01,2400
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,0.00,0,0,0.00,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1000000
dress prom dress,4090000,0.00,0,0,0.00,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.33,1,165.19,55.23,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,673000
best phones,1830000,0.78,1,24.36,18.90,823000
kinect for xbox,1220000,0.00,0,0,0.00,450000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,673000
canon pixma,1830000,0.78,1,65.22,50.95,246000
panasonic dmc,1500000,0.40,1,26.15,10.37,246000
tv 32 in,1830000,0.28,1,8.19,2.31,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.38,1,411.92,155.27,450000
lumix dmc,1500000,0.72,1,3.87,2.79,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1500000,5.70,1,2.75,15.66,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,3.88,1,783.4,"3,043.47",673000
hidden object,1500000,0.65,1,340.68,221.68,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1500000,0.39,1,599.11,234.18,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.03,1,1840.24,"1,898.51",301000
fujifilm finepix,1220000,0.25,1,16.42,4.09,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.41,1,178.79,72.84,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.18,1,78.65,93.05,673000
i station docking station,1220000,0.00,0,0,0.00,368000
pc notebook,1000000,0.30,1,4.03,1.20,246000
a wrinkle in,1220000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,12.74,1,11.14,141.85,450000
canon cameras,1220000,4.06,1,1144.07,"4,647.91",450000
photos stock,823000,4.02,1,132.47,532.86,368000
nikon camera,1000000,1.14,1,525.69,599.89,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,823000,1.33,1,3.63,4.81,246000
toner print cartridge,823000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.45,1,9.18,4.09,450000
blu ray players,823000,0.46,1,31.68,14.70,368000
bluray players,823000,0.32,1,7.55,2.43,368000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.49,1,3.53,1.72,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.46,1,20.42,9.44,368000
notebook samsung,1000000,1.54,1,1.95,2.99,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,1.09,1,4.33,4.71,368000
the best laptops,823000,0.48,1,9.41,4.56,450000
shoes wedding,823000,0.44,1,60.16,26.37,368000
dresses maxi,823000,0.87,1,11.02,9.55,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.96,1,15.68,15.05,165000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.93,1,34.14,31.62,201000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,33100,0.00,0,0,0.00,27100
49ers,1500000,0.00,0,0,0.00,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,246000,0.00,0,0,0.00,201000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,1.12,1,9.33,10.44,1220000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.51,1,11.26,5.69,1830000
james harrison,135000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,23.11,11.69,74000
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,550000,0.51,1,41.85,21.51,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,60500,0.00,0,0,0.00,33100
kobe bryant,1220000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,450000
justin bieber,45500000,0.51,1,41.51,20.99,11100000
shakira,16600000,0.51,1,2.27,1.15,1000000
eminem,16600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,48389.76,"9,807.12",24900000
youtube videos,30400000,0.62,1,616.38,384.02,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,4090000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.51,1,33.24,16.82,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.51,1,57.09,29.34,2240000
espn3,1500000,0.29,1,8.77,2.51,1500000
fifa 11,6120000,0.00,0,0,0.00,368000
randy moss,165000,0.00,0,0,0.00,165000
miami heat,1220000,0.51,1,359.88,182.03,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.61,1,5720.09,"3,494.79",20400000
iphone 4,37200000,1.17,1,1843.73,"2,161.50",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.57,1,255.69,401.27,301000
nokia n900,673000,0.20,1,1.82,0.37,33100
blackberry apps,1500000,0.95,1,2.23,2.13,301000
duracell mygrid,22200,0.00,0,0,0.00,5400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,9.30,1,2601.49,"24,190.01",1000000
pdanet,450000,0.00,0,0,0.00,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.31,1,431.6,133.75,5000000
jimmy johns,1500000,0.23,1,1921.08,433.73,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.16,1,110.52,128.00,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,201000,0.52,1,170.26,88.94,135000
applebees menu,201000,0.56,1,64.79,36.35,201000
rachel ray,1220000,0.51,1,6.31,3.19,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.51,1,1.95,0.98,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.51,1,2.13,1.08,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.51,1,6.05,3.06,5000000
kim kardashian,13600000,1.24,1,171.59,212.59,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.51,1,2.12,1.07,1500000
robert pattinson,5000000,0.51,1,25.93,13.12,1000000
haiti,5000000,0.70,1,535.09,373.86,1830000
besiktas,3350000,0.50,1,2.09,1.05,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.59,1,36.1,21.14,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.19,1,28.87,34.25,49500
oil spill,823000,0.76,1,46.94,35.48,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.00,1,11.84,11.79,4400
hcg diet,1000000,0.35,1,14.48,5.09,823000
dr oz,2240000,0.83,1,260.53,217.50,1830000
aspergers,1830000,0.69,1,274.17,188.18,673000
mcdonalds nutrition,368000,0.27,1,563.57,150.56,301000
vitamin d deficiency,301000,1.19,1,241.35,287.67,201000
appendicitis symptoms,135000,0.51,1,11.63,5.88,90500
cholera,673000,0.51,1,48.33,24.45,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,58
whooping cough,301000,0.51,1,57.26,28.96,201000
donate to haiti,6600,3.31,1,10.7,35.46,3600
donate to pakistan,1300,0.00,0,0,0.00,590
text to donate,9900,0.00,0,0,0.00,4400
doctors without borders,201000,0.28,1,65.89,18.64,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,1000,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.51,1,1.99,1.00,49500
swine flu,368000,0.51,1,46.62,23.58,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.27,1,3.82,1.01,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,397.32,80.65,301000
myspace layouts,246000,0.00,0,0,0.00,135000
michael jackson,16600000,0.51,1,5.05,2.55,3350000
national city bank,165000,0.51,1,7.15,3.62,135000
chatroulette,20400000,0.24,1,110.25,26.93,2740000
friv,55600000,0.00,0,0,0.00,1220000
myxer,673000,0.50,1,30.97,15.59,550000
twitter,151000000,2.50,1,504.55,"1,263.30",30400000
gamezer,16600000,0.00,0,0,0.00,165000
facebook,3760000000,5.00,1,81.89,409.61,338000000
insurance,55600000,4.95,1,11217.09,"55,537.33",24900000
loans,20400000,15.55,1,4610.43,"71,673.30",11100000
mortgage,16600000,2.83,1,4729.84,"13,369.21",11100000
attorney,16600000,1.33,1,2640.5,"3,515.54",11100000
credit,101000000,2.47,1,1278.11,"3,152.38",37200000
lawyer,13600000,1.51,1,2130.66,"3,207.86",9140000
donate,2740000,1.30,1,625.03,811.84,1220000
degree,16600000,2.70,1,834.52,"2,256.24",9140000
hosting,11100000,12.12,1.01,1184.11,"14,355.60",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,13.00,1,554.02,"7,200.51",246000
trading,20400000,4.47,1,759.62,"3,395.84",6120000
software,151000000,2.50,1,67.04,167.86,30400000
recovery,20400000,2.57,1,89.38,229.85,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.41,1,131.03,184.62,24900000
rehab,6120000,1.86,1,1459.28,"2,712.94",2740000
treatment,37200000,1.21,1,30.04,36.32,16600000
cord blood,135000,11.92,1,156.72,"1,867.86",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1600,0.00,0,0,0.00,880
domain registration yahoo,4400,1.64,1,1.43,2.35,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,3.95,1,85.71,338.46,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,27.37,1,21.29,582.80,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,590
mesothelioma information,2900,0.69,1,11.41,7.84,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,23.36,1,46.46,"1,085.56",6600
angeles drug los rehab,2400,0.00,0,0,0.00,1900
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,13.57,2.75,27100
at t wireless,823000,0.83,1,56.35,46.49,368000
home equity loan,165000,8.17,1,171.89,"1,404.33",135000
mcsa boot camp,390,0.00,0,0,0.00,260
anti spam appliance,1600,0.00,0,0,0.00,720
adverse remortgage,1600,0.00,0,0,0.00,720
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,18100,0.00,0,0,0.00,18100
at and t,277000000,0.55,1,855.74,473.12,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,6.64,1,852.5,"5,660.62",135000
buy gift card,201000,12.62,1,51.22,646.67,165000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,5.48,1,4.69,25.68,2900
uk homeowner loans,720,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,8100
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,10.17,1,4,40.64,22200
federal criminal defense attorney,2400,3.30,1,12.88,42.56,1900
laser hair removal manhattan,1000,0.00,0,0,0.00,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,170,0.00,0,0,0.00,110
miami personal injury lawyer,6600,15.15,1,4.15,62.94,5400
hair removal chicago,4400,1.53,1,3.93,6.01,3600
at and t cell phones,110000,2.28,1,28.03,64.06,74000
refinance with bad credit,33100,2.28,1,18.15,41.36,27100
malignant mesothelioma,8100,8.98,1,4.83,43.33,3600
lease management software,1900,3.49,1,28.65,100.00,880
primary pulmonary hypertension,6600,0.51,1,22.34,11.30,3600
miami personal injury attorney,6600,7.88,1,8.68,68.37,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,10.70,1,976.47,"10,448.57",110000
egg credit,14800,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,10.66,1,241.13,"2,570.96",135000
google adsense,1220000,1.49,1,383.39,570.80,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,4400,6.27,1,3.52,22.10,3600
employee leasing,14800,1.51,1,36.78,55.39,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,5.31,1,4.95,26.28,6600
city hair laser new removal york,1300,0.00,0,0,0.00,1000
att wireless com,4400,0.45,1,14.08,6.35,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,24.24,1,4.26,103.36,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.30,1,215.29,495.04,33100
mortgage rates refinancing,22200,2.98,1,19.02,56.67,18100
attorney law lemon,6600,2.35,1,1.94,4.56,5400
consolidate student loans,60500,1.23,1,148.51,182.59,49500
home equity loans,165000,3.13,1,102.58,320.93,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,6.73,1,9.84,66.27,14800
home equity loan rates,27100,4.59,1,59.52,273.36,22200
auto insurance quotes,201000,14.70,1,5607.95,"82,416.11",165000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,18100,1.85,1,3.37,6.23,6600
equity loan rates,27100,0.00,0,0,0.00,22200
administration lease software,590,2.66,1,4.68,12.44,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.49,1,3.71,1.81,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,1.54,1,16.23,25.06,40500
auto century insurance,9900,8.81,1,12.25,107.86,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,7.15,1,36.95,264.12,165000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,3600,10.22,1,4.67,47.68,2400
refinancing with bad credit,27100,4.97,1,12.23,60.78,18100
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,9900,14.72,1,83.81,"1,233.90",8100
pay per click affiliate,9900,6.69,1,7.28,48.72,4400
city hair new removal york,1900,0.00,0,0,0.00,1600
acid reflux disease diet,1300,0.00,0,0,0.00,720
refinance poor credit,4400,1.70,1,11.88,20.21,3600
equity loans,201000,1.88,1,49.52,93.19,165000
student loan consolidate,60500,3.13,1,5.14,16.10,49500
consolidate loans,74000,4.82,1,40.52,195.37,74000
secured loans,110000,6.62,1,8.44,55.88,49500
criminal lawyer new york,9900,6.18,1,8.24,50.95,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,9900,6.56,1,9.1,59.75,8100
los angeles dui lawyer,9900,16.58,1,5.24,86.81,8100
att prepaid,135000,1.28,1,91.94,117.44,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,5400,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.53,1,3.72,1.98,2900
laser hair removal new york,14800,12.30,1,44.27,544.39,12100
comcast high speed,14800,8.64,1,7.35,63.48,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,6600,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,8100,15.28,1,65.47,"1,000.25",6600
home loans refinancing,18100,8.36,1,58.97,492.90,12100
consolidate college loans,1000,1.85,1,13.2,24.46,880
cheap life insurance,33100,27.00,1,230.96,"6,235.81",22200
vioxx law suit,210,0.00,0,0,0.00,140
student loan refinance,14800,2.18,1,48.88,106.46,12100
car hire alicante spain,5400,0.00,0,0,0.00,720
tax attorney,135000,4.98,1,478.91,"2,385.35",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,1.25,1,5.12,6.41,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,1.10,1,15.72,17.25,673000
criminal defense attorney los angeles,8100,13.05,1,5.14,67.07,6600
commodity online trading,8100,0.00,0,0,0.00,2400
home equity rates,40500,5.62,1,12.5,70.21,40500
adsense,4090000,0.22,1,1153.59,257.51,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,14.85,1,8.55,126.94,201000
alicante car rental spain,5400,0.00,0,0,0.00,720
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,16.04,1,4.91,78.82,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,1.76,1,2.39,4.22,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,135000,22.62,1,244.87,"5,538.06",110000
cheap insurance medical,14800,11.59,1,30.14,349.24,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,19.45,1,11.84,230.30,1300
home refinance loans,27100,1.52,1,4.66,7.06,18100
eloan,27100,1.07,1,5.38,5.78,14800
life insurance quote,165000,8.65,1,862.33,"7,460.89",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
