Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,3.08,1,5.4,16.63,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,260
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,0.00,0,0,0.00,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,3.65,1,16.32,59.55,2400
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,0.00,0,0,0.00,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1000000
dress prom dress,4090000,0.00,0,0,0.00,2240000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.36,1,3.33,1.21,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.39,1,212.37,83.67,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,673000
best phones,1830000,0.56,1,7.04,3.93,823000
kinect for xbox,1220000,0.00,0,0,0.00,450000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,673000
canon pixma,1830000,1.22,1,290.06,354.71,246000
panasonic dmc,1500000,0.42,1,19.27,8.04,246000
tv 32 in,1830000,0.54,1,7.15,3.86,301000
coolpix nikon,1830000,10.45,1,5.23,54.63,450000
nikon coolpix,1830000,2.19,1,528.44,"1,156.82",450000
lumix dmc,1500000,0.89,1,5.91,5.27,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1500000,1.22,1,2.84,3.45,673000
ink cartridges for,1500000,0.00,0,0,0.00,673000
ink cartridges,1500000,3.63,1,830.74,"3,017.17",673000
hidden object,1500000,0.79,1,347.86,275.14,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,1.46,1,7.1,10.36,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1500000,0.46,1,555.05,254.82,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.66,1,1633.23,"2,705.12",301000
fujifilm finepix,1220000,0.21,1,13.12,2.73,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.66,1,11.78,7.72,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.48,1,3.83,1.85,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.42,1,161.56,67.74,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,1.33,1,10.12,13.51,673000
i station docking station,1220000,0.00,0,0,0.00,368000
pc notebook,1000000,1.84,1,78.83,145.27,246000
a wrinkle in,1220000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,58.06,1,3.83,222.13,450000
canon cameras,1220000,19.82,1,400.25,"7,933.12",450000
photos stock,823000,2.98,1,66.27,197.20,368000
nikon camera,1000000,1.59,1.02,313.44,496.94,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,823000,0.37,1,5.09,1.90,246000
toner print cartridge,823000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.69,1,4.03,2.77,450000
blu ray players,823000,0.55,1,28.75,15.90,368000
bluray players,823000,0.39,1,3.37,1.31,368000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,6.30,1,33.3,209.94,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,823000,0.32,1,12.22,3.89,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,2.10,1,10.1,21.23,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.52,1,33.82,17.44,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.67,1,18.62,12.39,165000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,1.20,1,78.84,94.74,201000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,33100,0.00,0,0,0.00,27100
49ers,1500000,2.23,1,58.21,129.84,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,246000,0.50,1,14.15,7.11,201000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.50,1,4.91,2.47,1000000
clippers,2240000,0.50,1,2.07,1.04,1220000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2740000,0.50,1,8.43,4.24,1830000
james harrison,135000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,13.08,6.58,74000
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,550000,0.50,1,45.73,22.99,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,60500,0.00,0,0,0.00,33100
kobe bryant,1220000,0.50,1,6.46,3.25,823000
lil kim,673000,0.00,0,0,0.00,450000
justin bieber,45500000,0.56,1,88.74,50.06,11100000
shakira,16600000,0.50,1,2.46,1.24,1000000
eminem,16600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,47258.86,"9,657.76",24900000
youtube videos,30400000,0.29,1,532.86,151.99,3350000
lady gaga,24900000,2.50,1,12.38,30.96,6120000
kesha,4090000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,65.48,32.91,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.58,1,71.69,41.93,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,6120000,0.00,0,0,0.00,368000
randy moss,165000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,14.55,7.32,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.50,1,35.07,17.64,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.89,1,7297.13,"6,484.06",20400000
iphone 4,37200000,1.48,1,2087.18,"3,095.98",7480000
nokia 5530,1830000,0.27,1,2.98,0.81,12100
htc evo 4g,450000,1.91,1,310.89,593.79,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,22200,0.15,1,1.99,0.30,5400
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,13.24,1,2497.31,"33,069.20",1000000
pdanet,450000,0.50,1,73.89,37.14,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.44,1,358.21,158.77,5000000
jimmy johns,1500000,0.21,1,2192.72,464.43,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,2.42,1,56.98,137.89,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,201000,0.60,1,144.56,86.99,135000
applebees menu,201000,0.24,1,19.65,4.72,201000
rachel ray,1220000,0.50,1,10.15,5.10,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.50,1,6.65,3.34,201000
kew gardens,201000,0.50,1,1.99,1.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.00,0,0,0.00,5000000
kim kardashian,13600000,0.50,1,397.41,199.76,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.50,1,2.12,1.07,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.72,1,491.78,352.55,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,1.12,1,17.82,19.99,5000000
earthquake,13600000,0.68,1,51.59,35.18,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.20,1,49.37,59.42,49500
oil spill,823000,0.91,1,39.59,35.93,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,1.20,1,7.51,9.04,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.39,1,3.5,1.38,4400
hcg diet,1000000,0.59,1,441,261.89,823000
dr oz,2240000,0.51,1,79.32,40.15,1830000
aspergers,1830000,0.78,1,452.23,350.56,673000
mcdonalds nutrition,368000,0.25,1,477.57,121.77,301000
vitamin d deficiency,301000,1.09,1,261.66,284.49,201000
appendicitis symptoms,135000,0.56,1,14.6,8.20,90500
cholera,673000,0.50,1,52.99,26.64,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,58
whooping cough,301000,0.80,1,50.99,40.80,201000
donate to haiti,6600,8.17,1,6.9,56.43,3600
donate to pakistan,1300,0.00,0,0,0.00,590
text to donate,9900,5.26,1,6.5,34.18,4400
doctors without borders,201000,0.18,1,62.87,11.48,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,1000,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.20,1,1.86,0.38,49500
swine flu,368000,0.60,1,24.51,14.64,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.29,1,3.68,1.06,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.21,1,333.48,70.86,301000
myspace layouts,246000,0.00,0,0,0.00,135000
michael jackson,16600000,0.00,0,0,0.00,3350000
national city bank,165000,0.50,1,2.12,1.07,135000
chatroulette,20400000,0.24,1,75.22,17.70,2740000
friv,55600000,0.20,1,3.32,0.68,1220000
myxer,673000,0.50,1,12.9,6.49,550000
twitter,151000000,2.50,1,144.92,362.94,30400000
gamezer,16600000,0.00,0,0,0.00,165000
facebook,3760000000,5.00,1,68.86,344.45,338000000
insurance,55600000,6.19,1,12481.43,"77,304.85",24900000
loans,20400000,12.24,1.01,5163.31,"63,218.41",11100000
mortgage,16600000,4.32,1,3826.98,"16,527.53",11100000
attorney,16600000,1.46,1,2644.08,"3,864.20",11100000
credit,101000000,3.71,1,956.32,"3,544.71",37200000
lawyer,13600000,1.55,1,1622.38,"2,516.71",9140000
donate,2740000,1.40,1,623.34,869.71,1220000
degree,16600000,2.82,1,974,"2,748.26",9140000
hosting,11100000,6.19,1.01,1297.67,"8,036.74",2740000
claim,7480000,0.88,1,4.35,3.82,3350000
conference call,450000,11.82,1,416.02,"4,918.67",246000
trading,20400000,4.78,1,550.68,"2,630.01",6120000
software,151000000,2.58,1,122.63,316.93,30400000
recovery,20400000,2.92,1,88.49,258.22,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.11,1,40.5,44.98,24900000
rehab,6120000,1.69,1,1614.81,"2,730.11",2740000
treatment,37200000,2.24,1,27.31,61.22,16600000
cord blood,135000,6.77,1,130.4,882.92,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1600,0.00,0,0,0.00,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,39.57,1,40.95,"1,620.46",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,10.18,1,13.45,137.03,3600
ca lemon law,8100,184.84,1,4.84,893.79,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,590
mesothelioma information,2900,8.04,1,18.83,151.28,1300
law lemon ohio,2900,5.26,1,4.83,25.40,2900
att call conference,5400,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,21.52,1,73.26,"1,576.51",6600
angeles drug los rehab,2400,0.00,0,0,0.00,1900
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,8.88,1.81,27100
at t wireless,823000,0.47,1,43.54,20.56,368000
home equity loan,165000,4.46,1,131.78,588.09,135000
mcsa boot camp,390,0.00,0,0,0.00,260
anti spam appliance,1600,0.00,0,0,0.00,720
adverse remortgage,1600,0.00,0,0,0.00,720
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,18100,7.81,1,3.69,28.80,18100
at and t,277000000,0.98,1,961.88,941.73,83100000
laser hair removal maryland,1900,1.55,1,4.11,6.35,1600
mesothelioma,246000,11.13,1,822.42,"9,151.29",135000
buy gift card,201000,32.06,1,71.48,"2,291.79",165000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,720,0.00,0,0,0.00,260
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,8100
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,5.10,1,12.19,62.09,22200
federal criminal defense attorney,2400,5.54,1,8.31,46.02,1900
laser hair removal manhattan,1000,9.58,1,10.3,98.61,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,170,0.00,0,0,0.00,110
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,3.15,1,8.21,25.85,3600
at and t cell phones,110000,0.20,1,12.54,2.55,74000
refinance with bad credit,33100,2.66,1,7.3,19.41,27100
malignant mesothelioma,8100,35.60,1,4.34,154.39,3600
lease management software,1900,10.93,1,17.27,188.81,880
primary pulmonary hypertension,6600,0.76,1,35.22,26.81,3600
miami personal injury attorney,6600,39.33,1,8.11,319.14,5400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,15.28,1.02,385.85,"5,896.72",110000
egg credit,14800,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.28,1,214.14,"1,987.48",135000
google adsense,1220000,0.65,1,352.41,227.40,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,3.56,1,47.5,168.94,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.64,1,5.29,3.37,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,9.77,1,8.49,82.99,6600
city hair laser new removal york,1300,0.00,0,0,0.00,1000
att wireless com,4400,0.73,1,14.62,10.66,4400
san diego dui lawyer,6600,4.45,1,10.15,45.20,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,6.68,1,7.7,51.48,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,8.46,1,3.38,28.64,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.11,1,204.93,433.13,33100
mortgage rates refinancing,22200,2.44,1,11.01,26.82,18100
attorney law lemon,6600,0.00,0,0,0.00,5400
consolidate student loans,60500,1.79,1,122.27,219.10,49500
home equity loans,165000,3.71,1,117.37,435.15,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,17.46,1,8.16,142.51,14800
home equity loan rates,27100,12.57,1,127.71,"1,605.12",22200
auto insurance quotes,201000,16.32,1,4951.05,"80,778.70",165000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,18100,0.30,1,3.45,1.03,6600
equity loan rates,27100,6.95,1,6.83,47.47,22200
administration lease software,590,2.01,1,5.97,11.97,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,3.90,1,5.32,20.74,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,4.34,1,7.96,34.55,40500
auto century insurance,9900,44.78,1,15.12,677.09,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,4.55,1,17.25,78.49,165000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,3600,0.00,0,0,0.00,2400
refinancing with bad credit,27100,5.22,1,19.14,99.85,18100
home equity line of credit rates,12100,6.95,1,6.91,48.05,9900
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,9900,13.32,1,66.68,888.25,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,1900,0.00,0,0,0.00,1600
acid reflux disease diet,1300,0.78,1,10.24,8.02,720
refinance poor credit,4400,0.91,1,9.62,8.73,3600
equity loans,201000,3.65,1,46.56,169.79,165000
student loan consolidate,60500,3.48,1,20.33,70.80,49500
consolidate loans,74000,5.01,1,48.93,245.15,74000
secured loans,110000,2.75,1,11.7,32.23,49500
criminal lawyer new york,9900,6.78,1,12.8,86.73,8100
affiliate per click,9900,0.75,1,3.5,2.63,4400
chicago personal injury lawyer,9900,18.93,1,6.51,123.26,8100
los angeles dui lawyer,9900,9.45,1,13.39,126.50,8100
att prepaid,135000,0.96,1,56.56,54.31,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,5400,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,20.06,1,30.01,602.16,12100
comcast high speed,14800,6.84,1,1.77,12.12,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,6600,6.88,1,4.44,30.53,5400
michigan personal injury,6600,0.00,0,0,0.00,5400
automobile law lemon,6600,5.03,1,3.81,19.16,5400
cheap insurance life term,8100,26.77,1.12,30.53,817.35,6600
home loans refinancing,18100,9.66,1,23.03,222.40,12100
consolidate college loans,1000,1.42,1,3.64,5.17,880
cheap life insurance,33100,28.38,1,197.55,"5,607.27",22200
vioxx law suit,210,0.00,0,0,0.00,140
student loan refinance,14800,6.61,1,12.85,84.95,12100
car hire alicante spain,5400,0.00,0,0,0.00,720
tax attorney,135000,6.09,1,397.03,"2,419.53",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,4.60,1,54.62,251.49,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,1.11,1,11.5,12.72,673000
criminal defense attorney los angeles,8100,1.09,1,4.99,5.46,6600
commodity online trading,8100,0.00,0,0,0.00,2400
home equity rates,40500,3.96,1,33.41,132.42,40500
adsense,4090000,0.25,1,900.37,224.12,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,2.41,1,5.51,13.29,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,6.99,1,22.43,156.69,201000
alicante car rental spain,5400,0.38,1,2.74,1.03,720
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,3.21,1,4.32,13.85,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,3.21,1,5.14,16.48,1000
21st century insurance,135000,16.88,1,326.34,"5,509.42",110000
cheap insurance medical,14800,3.44,1,40.02,137.81,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,27100,8.52,1,8.02,68.37,18100
eloan,27100,0.69,1,1.83,1.26,14800
life insurance quote,165000,18.15,1,506.86,"9,199.50",110000
