Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,320,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,480
deal or no deal interactive,880,0.00,0,0,0.00,320
stock photographers,3600,12.74,1,21.98,280.10,1900
computing for idiots,170,0.00,0,0,0.00,28
make money stock photos,1000,0.00,0,0,0.00,480
google android apps development,480,0.00,0,0,0.00,170
mobile sim card uk,1000,0.00,0,0,0.00,170
sim card for uk,18100,0.00,0,0,0.00,2900
play no deal or deal,27100,0.00,0,0,0.00,12100
realtime tracking device,1900,0.00,0,0,0.00,1300
small company websites,2400,0.00,0,0,0.00,1600
team building activities uk,320,0.00,0,0,0.00,46
pay as you go sim uk,2900,0.00,0,0,0.00,170
the glaze book,1600,0.00,0,0,0.00,480
training in sql,74000,0.00,0,0,0.00,27100
android application development tools,2400,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,170
buy uk sim card,880,0.00,0,0,0.00,170
c5650 toner,1900,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,1000
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1900
microsoft access 2010 training,1000,0.00,0,0,0.00,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,0.00,0,0,0.00,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,3.19,1,17.49,55.81,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.00,0,0,0.00,2400
sim card pay,33100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,1.88,1,4.14,7.79,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.90,1,4.44,4.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.76,1,177.87,135.49,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,1.63,1,4.56,7.44,673000
best phones,1830000,0.50,1,12.03,6.05,823000
kinect for xbox,1500000,4.63,1,9.45,43.70,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.65,1,186.35,120.74,246000
panasonic dmc,1830000,0.40,1,9.94,4.02,246000
tv 32 in,1830000,0.27,1,4.2,1.15,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.63,1,363.1,227.92,450000
lumix dmc,1500000,0.98,1,4.92,4.82,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,44.77,1,3.58,160.14,673000
ink cartridges,1500000,4.20,1,877.42,"3,682.32",673000
hidden object,1500000,0.71,1,408.42,289.00,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,0.00,0,0,0.00,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.54,1,673.42,363.35,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,0.89,1,2512.45,"2,233.51",301000
fujifilm finepix,1220000,0.21,1,27.56,5.86,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.25,1,3.84,0.95,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.71,1,234.76,166.23,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.84,1,143.56,264.72,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,2.13,1,44.64,94.96,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,4.87,1,599.14,"2,919.65",450000
photos stock,1000000,4.20,1,329.35,"1,382.45",368000
nikon camera,1000000,0.98,1,506.02,494.79,368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.61,1,14.15,8.68,450000
blu ray players,823000,0.61,1,23.32,14.34,450000
bluray players,823000,0.46,1,4.2,1.92,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,7.85,1,6.1,47.85,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.64,1,26.15,16.65,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.74,1,4.16,3.09,368000
the best laptops,823000,1.30,1,28.52,36.99,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,2.33,1,21.1,49.22,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.35,1,4.37,1.54,450000
watches for mens,823000,0.82,1,20.54,16.91,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,0.61,1,26.1,15.97,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.79,1,65.35,51.82,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.24,1,1.68,0.41,18100
49ers,1500000,0.52,1,296.86,154.60,1000000
steelers,2740000,0.71,1,45.86,32.57,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.77,1,81.6,63.08,165000
ben roethlisberger,246000,0.50,1,2.69,1.35,201000
pittsburgh steelers,673000,0.50,1,11.64,5.85,550000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,115.99,58.31,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.54,1,185.15,99.73,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.51,1,39.02,20.09,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,28.99,14.58,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.50,1,4.56,2.29,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,3.40,1,44.64,151.89,11100000
shakira,16600000,0.50,1,26.83,13.48,1000000
eminem,16600000,0.27,1,31.7,8.42,4090000
netflix,24900000,0.20,1,48299.92,"9,825.05",24900000
youtube videos,30400000,0.33,1,788.12,263.20,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.92,1.47,1500000
nicki minaj,11100000,0.50,1,62.07,31.21,6120000
grooveshark,7480000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,2.39,1.20,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,58.64,29.48,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,37.42,18.81,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.90,1,7751.91,"6,983.81",20400000
iphone 4,37200000,1.39,1,4332.96,"6,007.91",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,1.47,1,187.86,275.95,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.92,1,5.86,5.40,301000
duracell mygrid,60500,0.63,1,23.72,14.85,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,11.40,1,2867.95,"32,682.16",823000
pdanet,450000,0.50,1,76.97,38.70,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.41,1,498.65,206.28,5000000
jimmy johns,1500000,0.21,1,2191.38,460.22,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,3.84,1,41.77,160.42,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,96.6,49.62,135000
applebees menu,201000,0.42,1,24.3,10.23,201000
rachel ray,1220000,0.50,1,15.25,7.67,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,2.27,1.14,4090000
kim kardashian,13600000,0.51,1,459.12,233.73,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.51,1,991.95,502.10,1000000
haiti,5000000,0.73,1,528.51,383.31,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,5.14,1,13.96,71.70,5000000
earthquake,13600000,0.65,1,48.07,31.48,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.50,1,12.7,6.34,49500
oil spill,823000,0.88,1,11.67,10.29,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.73,1,15.37,11.18,4400
hcg diet,1000000,0.52,1,799.27,418.85,823000
dr oz,2240000,0.45,1,38.39,17.46,1500000
aspergers,1830000,0.90,1,292.77,264.27,673000
mcdonalds nutrition,368000,0.27,1,150.3,40.54,301000
vitamin d deficiency,301000,0.97,1,296.57,287.41,201000
appendicitis symptoms,165000,0.50,1,12.51,6.29,90500
cholera,823000,0.54,1,15.56,8.40,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.98,1,508.5,498.89,201000
donate to haiti,6600,0.50,1,9.31,4.69,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,6.11,1,8.84,53.99,4400
doctors without borders,201000,0.23,1,113.58,26.00,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.80,1,98.88,79.08,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,2.69,1.35,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.00,0,0,0.00,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,298.82,60.45,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,0.50,1,21.57,10.85,3350000
national city bank,165000,0.57,1,26.87,15.36,135000
chatroulette,20400000,0.29,1,89.85,26.02,2740000
friv,55600000,0.20,1,2.3,0.47,1000000
myxer,673000,0.53,1,46.55,24.64,673000
twitter,151000000,2.50,1,658.74,"1,647.39",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,55.04,275.31,338000000
insurance,68000000,6.36,1,14853.33,"94,419.80",30400000
loans,20400000,10.40,1,8306.84,"86,355.71",11100000
mortgage,16600000,3.99,1,4643.69,"18,514.98",11100000
attorney,16600000,1.51,1,2982.75,"4,491.99",13600000
credit,101000000,6.16,1,1828.4,"11,255.88",37200000
lawyer,13600000,1.88,1,2054.42,"3,853.33",9140000
donate,2740000,1.54,1,700.6,"1,077.42",1220000
degree,16600000,2.79,1,1482.13,"4,134.33",9140000
hosting,11100000,5.91,1.02,1317.13,"7,786.89",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.02,1,581.29,"6,989.87",246000
trading,20400000,1.31,1,436.71,572.37,6120000
software,151000000,3.97,1,8064.41,"31,980.48",30400000
recovery,20400000,2.61,1,158.19,413.42,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.67,1,14.89,10.01,165000
classes,68000000,0.64,1,92.44,59.30,24900000
rehab,6120000,2.40,1,1895.08,"4,543.75",3350000
treatment,37200000,1.20,1,48.06,57.59,16600000
cord blood,135000,9.08,1,210.81,"1,914.24",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,46.85,1,56.84,"2,662.72",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,21.70,1,5.12,111.22,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,5.09,1,6.62,33.74,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,12.44,1,54.44,677.08,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.83,1,4.41,3.66,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,0.69,1,38.57,26.45,368000
home equity loan,201000,4.47,1,110.35,493.68,165000
mcsa boot camp,480,2.32,1,3.97,9.22,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.56,1,796.02,445.33,83100000
laser hair removal maryland,1900,3.57,1,4.11,14.69,1900
mesothelioma,246000,11.16,1,976.74,"10,900.87",135000
buy gift card,201000,7.68,1,22.59,173.47,135000
mesotheloma,590,5.75,1,2.43,13.96,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,1.83,1,4.22,7.74,320
orlando criminal attorney,3600,5.07,1,10.31,52.31,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,4.69,1,5.34,25.08,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.53,1,23.28,35.50,27100
federal criminal defense attorney,2900,1.39,1,5.27,7.33,1900
laser hair removal manhattan,1300,9.39,1,26.66,250.37,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,7.07,1,4.58,32.40,3600
at and t cell phones,110000,1.37,1,9.16,12.58,74000
refinance with bad credit,33100,1.31,1,1.94,2.53,27100
malignant mesothelioma,8100,44.81,1,4.85,217.23,3600
lease management software,1900,8.06,1,29.83,240.54,880
primary pulmonary hypertension,6600,0.85,1,47.45,40.44,3600
miami personal injury attorney,6600,36.14,1,20.23,730.95,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,27.10,1.02,475.33,"12,879.81",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,10.23,1,262.05,"2,679.88",135000
google adsense,1220000,0.53,1,308.79,164.48,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.43,1,23.49,57.07,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.50,1,5.72,2.88,9900
symptoms of mesothelioma,9900,0.00,0,0,0.00,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.85,1,24.65,20.95,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,7.27,1,19.07,138.60,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.42,1,8.07,3.36,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,2.87,1,219.82,630.56,33100
mortgage rates refinancing,22200,13.91,1,13.27,184.58,18100
attorney law lemon,6600,51.42,1,4.51,231.71,5400
consolidate student loans,60500,3.59,1,103.94,373.44,49500
home equity loans,165000,5.12,1,104.3,533.93,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,1.59,1,4.97,7.89,18100
home equity loan rates,27100,5.63,1,165.87,933.10,22200
auto insurance quotes,201000,17.33,1,4788.6,"82,985.43",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,4.01,1,16.84,67.47,27100
administration lease software,720,2.41,1,9.51,22.94,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.50,1,5.08,2.52,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,0.54,1,10.26,5.50,40500
auto century insurance,9900,3.51,1,9.85,34.58,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,10.32,1,31.41,324.25,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,13.84,1,4.8,66.40,2400
refinancing with bad credit,27100,4.93,1,7.41,36.53,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,15.38,1,43.31,666.29,8100
pay per click affiliate,9900,0.00,0,0,0.00,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.61,1,26.37,42.34,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,5.74,1,55.74,319.86,165000
student loan consolidate,60500,1.70,1,10.72,18.22,49500
consolidate loans,74000,5.72,1,81.2,464.27,74000
secured loans,110000,0.78,1,21.38,16.63,49500
criminal lawyer new york,9900,2.65,1,12.99,34.46,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,15.15,1,17.44,264.16,8100
att prepaid,135000,1.33,1,228.13,302.29,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,17.01,1,29.86,507.82,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,2.05,1,10.87,22.25,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,20.05,1,4.51,90.40,5400
cheap insurance life term,9900,0.00,0,0,0.00,6600
home loans refinancing,22200,15.49,1,15.38,238.24,12100
consolidate college loans,1000,1.77,1,9.53,16.87,880
cheap life insurance,33100,21.72,1,170.35,"3,700.87",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,1.33,1,15.31,20.35,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,6.21,1,364.87,"2,264.56",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,1.23,1,5.07,6.22,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,5.12,1,17.01,87.06,673000
criminal defense attorney los angeles,8100,14.27,1,5,71.38,6600
commodity online trading,8100,8.95,1,4.62,41.35,2900
home equity rates,49500,2.22,1,12.28,27.25,40500
adsense,4090000,0.21,1,932.25,198.85,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.32,1,5.43,1.74,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,385.20,1,4.68,"1,803.22",-
home line of credit,301000,0.97,1,2.13,2.07,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,7.52,1,15.39,115.70,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.74,1,361.39,"8,941.07",110000
cheap insurance medical,14800,5.03,1,37.39,188.23,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,24.39,1,13.4,326.79,1300
home refinance loans,33100,5.30,1,7.09,37.55,22200
eloan,27100,0.42,1,4.55,1.93,18100
life insurance quote,201000,13.92,1,685.86,"9,548.55",110000
