Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon pixma,1830000,0.71,1,43.16,30.75,246000
panasonic dmc,1500000,0.65,1,8.16,5.31,201000
tv 32 in,1500000,0.28,1,14.31,4.04,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.94,1,230.08,216.78,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.61,1,769.53,"2,776.00",550000
hidden object,1500000,0.79,1,320.95,253.63,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.34,1,542.75,185.99,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.89,1,1993.45,"3,763.23",301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.93,1,663.23,615.92,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,2.32,1,7.48,17.38,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.46,1,14.69,21.48,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,15.82,1,12.45,196.95,450000
canon cameras,1220000,3.89,1,3874.11,"15,084.02",450000
photos stock,823000,3.91,1,46.08,180.18,368000
nikon camera,1000000,3.72,1,230.99,858.14,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.40,1,33.09,13.18,368000
blu ray players,823000,0.43,1,62.59,26.95,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,3.22,1,3.2,10.27,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.36,1,14.92,5.43,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.70,1,50.64,85.92,450000
shoes wedding,823000,0.67,1,60.91,40.73,368000
dresses maxi,823000,0.47,1,88.26,41.46,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.05,1,40.83,42.77,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.91,1,17.33,15.75,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.51,1,3.24,1.64,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.51,1,9.3,4.70,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.51,1,31.12,15.73,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.51,1,93.01,47.00,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.00,0,0,0.00,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.51,1,79.72,40.28,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.51,1,3.82,1.93,49500
kobe bryant,1500000,0.51,1,37.79,19.10,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.56,1,41.92,23.65,11100000
shakira,16600000,0.51,1,18.56,9.38,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,57422.91,"11,622.44",24900000
youtube videos,30400000,0.59,1,893.67,523.96,3350000
lady gaga,24900000,2.50,1,4.63,11.57,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.00,0,0,0.00,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,301000,0.00,0,0,0.00,4400
olympics,7480000,0.52,1,233.14,121.78,1830000
espn3,1500000,0.23,1,56.55,13.04,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,797.04,403.62,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.51,1,7.14,3.61,110000
cricket live score,3350000,0.51,1,9.34,4.72,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.64,1,23697.08,"15,159.38",16600000
iphone 4,37200000,1.48,1,2620.32,"3,868.45",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,0.92,1,269.33,248.71,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.00,0,0,0.00,246000
duracell mygrid,12100,0.00,0,0,0.00,3600
트위터,301000,0.00,0,0,0.00,14800
otterbox,1220000,6.53,1,2500.71,"16,330.88",1000000
pdanet,450000,0.51,1,28.56,14.43,246000
masterchef,2740000,0.27,1,3.4,0.90,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.36,1,1386.06,505.33,5000000
jimmy johns,1500000,0.21,1,2396.13,504.33,1500000
как жрать суши,201000,0.00,0,0,0.00,1000
dominos pizza menu,165000,2.45,1,109.47,268.08,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,165000,0.51,1,99.82,50.44,135000
applebees menu,201000,0.23,1,21.29,4.79,201000
rachel ray,1220000,0.51,1,7.7,3.89,1000000
anhembi parque,6600,0.00,0,0,0.00,170
wm gucken,1300,0.00,0,0,0.00,58
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.51,1,9.38,4.74,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,149.84,374.82,3350000
selena gomez,20400000,0.51,1,51.95,26.38,5000000
kim kardashian,13600000,0.51,1,3.24,1.64,6120000
miley cyrus,11100000,0.00,0,0,0.00,2740000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.51,1,21.23,10.73,1000000
haiti,4090000,0.58,1,382.79,222.28,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.52,1,70.94,37.23,6120000
jörg kachelmann,27100,0.00,0,0,0.00,210
menowin fröhlich,60500,0.00,0,0,0.00,110
mobile technology,201000,1.08,1,51.98,56.35,49500
oil spill,673000,0.66,1,28.61,18.80,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,720,0.00,0,0,0.00,58
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.31,1,6.16,1.91,4400
hcg diet,1000000,0.58,1,35.87,20.94,823000
dr oz,2240000,0.70,1,627.91,437.69,1830000
aspergers,1830000,0.76,1,347.81,265.81,673000
mcdonalds nutrition,368000,0.24,1,162.17,39.01,246000
vitamin d deficiency,301000,0.89,1,205.33,183.53,201000
appendicitis symptoms,135000,0.51,1,9.17,4.63,90500
cholera,673000,0.51,1,44.31,22.39,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.68,1,563.32,382.60,165000
donate to haiti,5400,0.00,0,0,0.00,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.00,0,0,0.00,4400
doctors without borders,201000,0.21,1,55.03,11.65,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,0.76,1,37.43,28.50,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.23,1,16.34,3.80,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.27,1,422.59,113.95,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.96,1,24.78,23.72,135000
chatroulette,20400000,0.28,1,97.91,27.76,2240000
friv,68000000,0.20,1,2.56,0.52,1500000
myxer,550000,0.51,1,17.1,8.64,550000
twitter,151000000,2.51,1,1184.05,"2,966.71",30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,5.00,1,135.35,677.20,338000000
insurance,55600000,4.50,1,11942.19,"53,728.36",24900000
loans,20400000,10.84,1,7470.64,"81,018.93",11100000
mortgage,16600000,2.43,1,5468.87,"13,280.07",9140000
attorney,16600000,0.92,1,6551.03,"6,032.82",11100000
credit,101000000,2.47,1,1775.64,"4,386.53",37200000
lawyer,13600000,1.21,1,2192.62,"2,663.10",7480000
donate,2740000,0.88,1,837.53,739.56,1220000
degree,16600000,2.81,1,288.22,810.85,9140000
hosting,11100000,3.33,1.01,1456.81,"4,845.81",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,10.35,1,400.2,"4,144.07",246000
trading,20400000,2.45,1,2603.19,"6,386.04",6120000
software,151000000,2.61,1,62.57,163.17,24900000
recovery,20400000,2.52,1,136.63,344.46,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,1.22,1,7.76,9.46,165000
classes,68000000,1.48,1,65.5,96.62,24900000
rehab,6120000,1.59,1,2112.74,"3,348.92",2740000
treatment,37200000,1.10,1,353.98,388.31,16600000
cord blood,135000,24.25,1,206.66,"5,011.58",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,6.65,1,7.43,49.39,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,5.40,1,123.18,664.66,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,2.46,1,10.37,25.55,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.00,0,0,0.00,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,14.50,1,40.76,591.05,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.18,1,29.56,5.18,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,46.12,9.32,27100
at t wireless,673000,0.23,1,13.8,3.11,368000
home equity loan,165000,4.06,1,218.41,886.30,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,10.51,1,3506.88,"36,856.99",83100000
laser hair removal maryland,1900,2.40,1,12.57,30.18,1600
mesothelioma,246000,6.88,1,772.2,"5,314.93",135000
buy gift card,201000,1.78,1,138.9,247.13,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,1.60,1,7.93,12.72,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.70,1,13.78,9.59,22200
federal criminal defense attorney,2400,1.29,1,7.74,10.03,1900
laser hair removal manhattan,1000,19.18,1,17.21,330.01,720
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,7.87,1,16.44,129.45,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,20.27,1,15.75,319.32,74000
refinance with bad credit,27100,2.34,1,15.53,36.42,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,4.57,1,33.58,153.32,880
primary pulmonary hypertension,5400,0.00,0,0,0.00,2900
miami personal injury attorney,5400,30.91,1,23.28,719.54,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,9.14,1.01,1168.46,"10,682.58",110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,8.33,1,154.18,"1,283.98",135000
google adsense,1220000,0.51,1,429.22,216.90,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,0.98,1,27.59,27.03,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,9900,38.18,1,8.08,308.68,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.91,1,21.76,19.79,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,0.00,0,0,0.00,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.75,1,171.99,300.41,33100
mortgage rates refinancing,22200,4.81,1,19.3,92.78,18100
attorney law lemon,5400,4.43,1,9.16,40.58,4400
consolidate student loans,49500,2.04,1,132.58,270.81,49500
home equity loans,135000,17.37,1,188.58,"3,276.31",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,14800
home equity loan rates,22200,2.10,1,104.93,219.84,18100
auto insurance quotes,201000,11.68,1,5426.94,"63,372.99",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.00,0,0,0.00,40500
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,1.54,1,25.12,38.81,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,0.00,0,0,0.00,1900
refinancing with bad credit,22200,0.00,0,0,0.00,18100
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,6.76,1,64.73,437.50,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.61,1,8.91,5.46,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,2.60,1,45.09,117.33,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,1.06,1,42.53,45.26,60500
secured loans,110000,0.42,1,13.52,5.74,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,6.40,1,20.67,132.25,8100
los angeles dui lawyer,8100,2.91,1,10.85,31.59,8100
att prepaid,110000,2.13,1,69.82,148.37,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,7.46,1,47.46,353.91,9900
comcast high speed,14800,0.15,1,10.03,1.52,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,0.00,0,0,0.00,4400
michigan personal injury,6600,0.00,0,0,0.00,4400
automobile law lemon,5400,0.44,1,6.7,2.92,5400
cheap insurance life term,8100,4.06,1,16.37,66.51,5400
home loans refinancing,14800,3.12,1,16.95,52.95,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,22.15,1,270.82,"5,999.22",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,0.78,1,10.63,8.26,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,4.51,1,334.44,"1,508.47",110000
refinancing my home,1900,1.73,1,5.11,8.84,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,2.53,1,25.37,64.16,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,3.61,1,52.66,190.30,33100
adsense,4090000,0.28,1,987.18,277.55,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,1.00,1,8.05,8.09,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,1.14,1,7.06,8.02,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,1.24,1,4.83,6.01,18100
attorney injury new personal york,18100,4.04,1,7.94,32.10,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,7.73,1,9.61,74.29,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,14.66,1,192.14,"2,815.93",110000
cheap insurance medical,12100,4.14,1,24.18,100.03,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,6.51,1,6.88,44.83,1000
home refinance loans,22200,25.54,1,9.2,235.08,14800
eloan,27100,1.46,1,7.12,10.39,14800
life insurance quote,165000,9.13,1,705.33,"6,442.61",110000
cheap life assurance,27100,0.00,0,0,0.00,18100
anti spam exchange,9900,0.00,0,0,0.00,2900
