insurance,55600000,4.59,1.05,13697.37,"62,912.28",24900000
insurance medical temporary,1900,0.00,0,0,0.00,1300
fortis health insurance temporary,110,0.00,0,0,0.00,58
life insurance quotes,165000,6.74,1.05,1328.03,"8,954.45",90500
auto insurance quotes,201000,9.43,1.05,6775.29,"63,914.96",135000
auto century insurance,9900,0.00,0,0,0.00,9900
critical illness insurance life,4400,0.00,0,0,0.00,720
cheap insurance life term,8100,5.97,1.05,40.18,239.95,5400
cheap life insurance,27100,22.50,1.05,365.53,"8,224.54",18100
health insurance temporary,9900,0.00,0,0,0.00,8100
21st century insurance,110000,16.15,1.05,250.6,"4,047.72",110000
cheap insurance medical,12100,3.55,1.05,66.48,236.06,8100
low cost term life insurance,1600,39.34,1.05,50.25,"1,976.69",1000
life insurance quote,165000,16.42,1.05,951.49,"15,620.44",90500
life insurance quote online,18100,0.51,1.05,23.75,12.10,9900
direct home insurance line,27100,0.00,0,0,0.00,140
term insurance,673000,8.38,1.05,238.96,"2,002.90",368000
auto insurances,4400,2.15,1.05,19.2,41.35,1900
