insurance,55600000,5.03,1.05,14791.2,"74,361.30",24900000
insurance medical temporary,1900,0.00,0,0,0.00,1300
fortis health insurance temporary,110,0.00,0,0,0.00,58
life insurance quotes,165000,9.10,1.05,1166.82,"10,620.12",90500
auto insurance quotes,201000,9.52,1.05,5996.05,"57,057.78",135000
auto century insurance,9900,4.56,1.05,8.3,37.88,9900
critical illness insurance life,4400,0.00,0,0,0.00,720
cheap insurance life term,8100,3.51,1.05,29.24,102.62,5400
cheap life insurance,27100,21.72,1.05,348.94,"7,579.51",18100
health insurance temporary,9900,0.00,0,0,0.00,8100
21st century insurance,110000,7.99,1.05,211.43,"1,688.87",110000
cheap insurance medical,12100,5.30,1.05,103.07,546.38,8100
low cost term life insurance,1600,32.45,1.05,74.14,"2,406.05",1000
life insurance quote,165000,7.32,1.05,1109.77,"8,126.79",90500
life insurance quote online,18100,12.31,1.05,75.18,925.17,9900
direct home insurance line,27100,0.00,0,0,0.00,140
term insurance,673000,7.59,1.05,279.32,"2,120.59",368000
auto insurances,4400,59.27,1.05,21.51,"1,274.94",1900
