insurance,55600000,3.58,1.05,12833.98,"45,937.00",24900000
insurance medical temporary,1600,0.00,0,0,0.00,1300
fortis health insurance temporary,91,0.00,0,0,0.00,58
life insurance quotes,165000,6.29,1.06,1303.29,"8,192.97",90500
auto insurance quotes,201000,8.25,1.05,6347.04,"52,334.63",135000
auto century insurance,9900,0.00,0,0,0.00,9900
critical illness insurance life,4400,0.00,0,0,0.00,590
cheap insurance life term,6600,6.18,1.05,63.99,395.51,5400
cheap life insurance,27100,22.59,1.05,257.17,"5,809.07",18100
health insurance temporary,9900,0.00,0,0,0.00,8100
21st century insurance,110000,10.29,1.05,368.61,"3,791.41",110000
cheap insurance medical,12100,1.99,1.05,47.03,93.56,8100
low cost term life insurance,1300,33.90,1.05,134.13,"4,547.38",1000
life insurance quote,165000,3.81,1.05,725.78,"2,766.86",90500
life insurance quote online,14800,0.00,0,0,0.00,9900
direct home insurance line,22200,0.00,0,0,0.00,110
term insurance,673000,5.44,1.08,309.53,"1,682.87",368000
auto insurances,3600,4.65,1.05,16.75,77.85,1900
