insurance,55600000,6.30,1,12615.51,"79,510.65",24900000
insurance medical temporary,1900,0.00,0,0,0.00,1600
fortis health insurance temporary,170,0.00,0,0,0.00,110
life insurance quotes,165000,15.56,1.02,382.48,"5,951.07",110000
auto insurance quotes,201000,16.32,1,4915.31,"80,210.54",165000
auto century insurance,9900,35.95,1,19.09,686.27,9900
critical illness insurance life,5400,0.00,0,0,0.00,1000
cheap insurance life term,8100,23.75,1.12,30.92,734.12,6600
cheap life insurance,33100,27.42,1,217.41,"5,962.57",22200
health insurance temporary,12100,0.00,0,0,0.00,9900
21st century insurance,135000,16.09,1,356.5,"5,734.79",110000
cheap insurance medical,14800,3.50,1,41.62,145.72,8100
low cost term life insurance,1900,0.00,0,0,0.00,1300
life insurance quote,165000,19.76,1,541.2,"10,692.84",110000
life insurance quote online,22200,22.67,1,27.17,615.82,12100
direct home insurance line,27100,0.00,0,0,0.00,170
term insurance,673000,9.01,1,1330.67,"11,983.85",368000
auto insurances,5400,8.88,1,13.03,115.70,2400
