insurance,55600000,2.90,1.05,12059.19,"34,940.29",24900000
insurance medical temporary,1600,0.00,0,0,0.00,1300
fortis health insurance temporary,91,0.00,0,0,0.00,58
life insurance quotes,165000,4.91,1.05,1635.84,"8,030.17",90500
auto insurance quotes,201000,9.27,1.05,6561.64,"60,828.21",135000
auto century insurance,9900,0.00,0,0,0.00,9900
critical illness insurance life,4400,0.00,0,0,0.00,720
cheap insurance life term,6600,5.22,1.05,76.65,399.97,5400
cheap life insurance,27100,13.48,1.05,266.19,"3,588.83",18100
health insurance temporary,9900,0.00,0,0,0.00,8100
21st century insurance,110000,12.50,1.05,287.22,"3,589.23",90500
cheap insurance medical,12100,2.78,1.05,67.67,188.37,8100
low cost term life insurance,1300,24.82,1.05,68.86,"1,708.87",1000
life insurance quote,165000,3.90,1.06,897.08,"3,502.57",90500
life insurance quote online,14800,0.00,0,0,0.00,9900
direct home insurance line,22200,0.00,0,0,0.00,110
term insurance,673000,4.18,1.05,145.29,607.53,368000
auto insurances,4400,0.00,0,0,0.00,1900
